Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Mycoplasma Infections,34331,34319,12,0.0265180000591844,-0.522960267721813,0.575996267840182,"0.03 (-0.52, 0.58)",0.92463958654541,0.987742574759686,61-70,0.15,Cortical,Volume of bankssts (left hemisphere),Mycoplasma,
L_caudalanteriorcingulate,Mycoplasma Infections,34331,34319,12,-0.181338238662109,-0.745680413023508,0.383003935699289,"-0.18 (-0.75, 0.38)",0.528822388865114,0.946454360556389,61-70,0.469,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Mycoplasma,
L_caudalmiddlefrontal,Mycoplasma Infections,34331,34319,12,0.188256612709768,-0.357696563809145,0.734209789228681,"0.19 (-0.36, 0.73)",0.499132598841691,0.946454360556389,61-70,0.91,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Mycoplasma,
L_cuneus,Mycoplasma Infections,34331,34319,12,0.24922816250871,-0.286115197393573,0.784571522410992,"0.25 (-0.29, 0.78)",0.361517250484486,0.946454360556389,61-70,0.789,Cortical,Volume of cuneus (left hemisphere),Mycoplasma,
L_entorhinal,Mycoplasma Infections,34331,34319,12,-0.292386732197852,-0.830379646612342,0.245606182216639,"-0.29 (-0.83, 0.25)",0.28677810510034,0.946454360556389,61-70,0.024,Cortical,Volume of entorhinal (left hemisphere),Mycoplasma,
L_frontalpole,Mycoplasma Infections,34331,34319,12,0.145464803393498,-0.393608814106801,0.684538420893796,"0.15 (-0.39, 0.68)",0.596878504577185,0.946454360556389,61-70,0.469,Cortical,Volume of frontalpole (left hemisphere),Mycoplasma,
L_fusiform,Mycoplasma Infections,34331,34319,12,-0.227150123944601,-0.747287736292764,0.292987488403562,"-0.23 (-0.75, 0.29)",0.392020802627632,0.946454360556389,61-70,0.989,Cortical,Volume of fusiform (left hemisphere),Mycoplasma,
L_inferiorparietal,Mycoplasma Infections,34331,34319,12,0.210733221505414,-0.330294801983092,0.751761244993919,"0.21 (-0.33, 0.75)",0.445204451691172,0.946454360556389,61-70,0.128,Cortical,Volume of inferiorparietal (left hemisphere),Mycoplasma,
L_inferiortemporal,Mycoplasma Infections,34331,34319,12,-0.309295253404067,-0.820119182273412,0.201528675465279,"-0.31 (-0.82, 0.20)",0.235327785988423,0.946454360556389,61-70,0.474,Cortical,Volume of inferiortemporal (left hemisphere),Mycoplasma,
L_insula,Mycoplasma Infections,33568,33556,12,-0.0874663465650815,-0.600733604446316,0.425800911316153,"-0.09 (-0.60, 0.43)",0.738373104580758,0.970433818578933,61-70,0.77,Cortical,Volume of grey matter in Insular Cortex (left),Mycoplasma,
L_isthmuscingulate,Mycoplasma Infections,34331,34319,12,0.481656047005398,-0.0342032586006635,0.99751535261146,"0.48 (-0.03, 1.00)",0.0672472247061174,0.876347869200801,61-70,0.242,Cortical,Volume of isthmuscingulate (left hemisphere),Mycoplasma,
L_lateraloccipital,Mycoplasma Infections,34331,34319,12,0.155831227298722,-0.351619527932468,0.663281982529911,"0.16 (-0.35, 0.66)",0.547244998885333,0.946454360556389,61-70,0.833,Cortical,Volume of lateraloccipital (left hemisphere),Mycoplasma,
L_lateralorbitofrontal,Mycoplasma Infections,34331,34319,12,-0.142696422157292,-0.650393152136223,0.365000307821639,"-0.14 (-0.65, 0.37)",0.581706373696119,0.946454360556389,61-70,0.916,Cortical,Volume of lateralorbitofrontal (left hemisphere),Mycoplasma,
L_lingual,Mycoplasma Infections,34331,34319,12,0.529423907749005,-0.0148249653178735,1.07367278081588,"0.53 (-0.01, 1.07)",0.0565751551436237,0.876347869200801,61-70,0.889,Cortical,Volume of lingual (left hemisphere),Mycoplasma,
L_medialorbitofrontal,Mycoplasma Infections,34331,34319,12,-0.316933336138411,-0.833576082633418,0.199709410356596,"-0.32 (-0.83, 0.20)",0.229225432540914,0.946454360556389,61-70,0.651,Cortical,Volume of medialorbitofrontal (left hemisphere),Mycoplasma,
L_middletemporal,Mycoplasma Infections,34331,34319,12,-0.0103144035400912,-0.521037314230691,0.500408507150508,"-0.01 (-0.52, 0.50)",0.968424831393264,0.987742574759686,61-70,0.878,Cortical,Volume of middletemporal (left hemisphere),Mycoplasma,
L_paracentral,Mycoplasma Infections,34331,34319,12,-0.00840467762031866,-0.555609978697947,0.53880062345731,"-0.01 (-0.56, 0.54)",0.975983734583975,0.987742574759686,61-70,0.738,Cortical,Volume of paracentral (left hemisphere),Mycoplasma,
L_parahippocampal,Mycoplasma Infections,34331,34319,12,-0.32158197560007,-0.880684850903189,0.23752089970305,"-0.32 (-0.88, 0.24)",0.259597350436769,0.946454360556389,61-70,0.214,Cortical,Volume of parahippocampal (left hemisphere),Mycoplasma,
L_parsopercularis,Mycoplasma Infections,34331,34319,12,0.172701738128537,-0.376074196518592,0.721477672775667,"0.17 (-0.38, 0.72)",0.537351354080118,0.946454360556389,61-70,0.823,Cortical,Volume of parsopercularis (left hemisphere),Mycoplasma,
L_parsorbitalis,Mycoplasma Infections,34331,34319,12,0.166948678952158,-0.357645691605363,0.691543049509679,"0.17 (-0.36, 0.69)",0.532784405506878,0.946454360556389,61-70,0.793,Cortical,Volume of parsorbitalis (left hemisphere),Mycoplasma,
L_parstriangularis,Mycoplasma Infections,34331,34319,12,0.114612644795019,-0.422508102750346,0.651733392340383,"0.11 (-0.42, 0.65)",0.675775360780177,0.946454360556389,61-70,0.616,Cortical,Volume of parstriangularis (left hemisphere),Mycoplasma,
L_pericalcarine,Mycoplasma Infections,34331,34319,12,0.423827280855708,-0.125045328176758,0.972699889888173,"0.42 (-0.13, 0.97)",0.130163384061062,0.946454360556389,61-70,0.131,Cortical,Volume of pericalcarine (left hemisphere),Mycoplasma,
L_postcentral,Mycoplasma Infections,34331,34319,12,-0.0624247936026619,-0.594128522771806,0.469278935566482,"-0.06 (-0.59, 0.47)",0.818001355698116,0.987742574759686,61-70,0.445,Cortical,Volume of postcentral (left hemisphere),Mycoplasma,
L_posteriorcingulate,Mycoplasma Infections,34331,34319,12,0.276099214225757,-0.254655112279644,0.806853540731158,"0.28 (-0.25, 0.81)",0.307919588426003,0.946454360556389,61-70,0.555,Cortical,Volume of posteriorcingulate (left hemisphere),Mycoplasma,
