Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,Bacterial Infections,34331,19994,14337,0.00944795515934258,-0.0101629462904531,0.0290588566091382,"0.01 (-0.01, 0.03)",0.345030026717876,0.483042037405026,61-70,0.418,Cortical,Volume of isthmuscingulate (left hemisphere),Bacterial,
L_lateraloccipital,Bacterial Infections,34331,19994,14337,-0.00889816982165064,-0.0281885931925286,0.0103922535492273,"-0.01 (-0.03, 0.01)",0.365942244002914,0.498943227621265,61-70,0.093,Cortical,Volume of lateraloccipital (left hemisphere),Bacterial,
L_lateralorbitofrontal,Bacterial Infections,34331,19994,14337,-0.00974964806574184,-0.029049359642918,0.00955006351143433,"-0.01 (-0.03, 0.01)",0.32210718820481,0.463978062167966,61-70,0.88,Cortical,Volume of lateralorbitofrontal (left hemisphere),Bacterial,
L_lingual,Bacterial Infections,34331,19994,14337,-0.00348896199026612,-0.0241794430688419,0.0172015190883097,"-0.00 (-0.02, 0.02)",0.74101409368989,0.844957247103404,61-70,0.118,Cortical,Volume of lingual (left hemisphere),Bacterial,
L_medialorbitofrontal,Bacterial Infections,34331,19994,14337,0.00301112837714589,-0.0166292409639619,0.0226514977182537,"0.00 (-0.02, 0.02)",0.763798379030049,0.85141140922175,61-70,0.54,Cortical,Volume of medialorbitofrontal (left hemisphere),Bacterial,
L_middletemporal,Bacterial Infections,34331,19994,14337,-0.0129943169907769,-0.0324087716276716,0.00642013764611789,"-0.01 (-0.03, 0.01)",0.189571889307095,0.345045279577267,61-70,0.467,Cortical,Volume of middletemporal (left hemisphere),Bacterial,
L_paracentral,Bacterial Infections,34331,19994,14337,-0.0248805498130441,-0.0456806895925542,-0.00408041003353398,"-0.02 (-0.05, -0.00)",0.019056379256534,0.0813933486889249,61-70,0.289,Cortical,Volume of paracentral (left hemisphere),Bacterial,*
L_parahippocampal,Bacterial Infections,34331,19994,14337,-0.0156322403211735,-0.0368860777033444,0.00562159706099728,"-0.02 (-0.04, 0.01)",0.149422025704583,0.287437789905,61-70,0.486,Cortical,Volume of parahippocampal (left hemisphere),Bacterial,
L_parsopercularis,Bacterial Infections,34331,19994,14337,0.000462121214447856,-0.0203995064774881,0.0213237489063838,"0.00 (-0.02, 0.02)",0.965368477368041,0.973091425186986,61-70,0.754,Cortical,Volume of parsopercularis (left hemisphere),Bacterial,
L_parsorbitalis,Bacterial Infections,34331,19994,14337,-0.00166713860062899,-0.0216095033228193,0.0182752261215613,"-0.00 (-0.02, 0.02)",0.869846624824108,0.89836618629375,61-70,0.621,Cortical,Volume of parsorbitalis (left hemisphere),Bacterial,
L_parstriangularis,Bacterial Infections,34331,19994,14337,0.0105170653756627,-0.0099011284158235,0.0309352591671489,"0.01 (-0.01, 0.03)",0.312703758747005,0.463978062167966,61-70,0.095,Cortical,Volume of parstriangularis (left hemisphere),Bacterial,
L_pericalcarine,Bacterial Infections,34331,19994,14337,0.0106097012813209,-0.0102558808157985,0.0314752833784404,"0.01 (-0.01, 0.03)",0.318948819346814,0.463978062167966,61-70,0.874,Cortical,Volume of pericalcarine (left hemisphere),Bacterial,
L_postcentral,Bacterial Infections,34331,19994,14337,-0.0158193441606277,-0.0360311857015157,0.00439249738026035,"-0.02 (-0.04, 0.00)",0.125020936890042,0.258239968002383,61-70,0.789,Cortical,Volume of postcentral (left hemisphere),Bacterial,
L_posteriorcingulate,Bacterial Infections,34331,19994,14337,-0.0132113334397223,-0.0333875826999527,0.00696491582050802,"-0.01 (-0.03, 0.01)",0.19935278200091,0.356290078469711,61-70,0.203,Cortical,Volume of posteriorcingulate (left hemisphere),Bacterial,
L_precentral,Bacterial Infections,34331,19994,14337,-0.0192368788557943,-0.0390618268930427,0.000588069181454088,"-0.02 (-0.04, 0.00)",0.0571935776163304,0.153327463396971,61-70,0.519,Cortical,Volume of precentral (left hemisphere),Bacterial,
L_precuneus,Bacterial Infections,34331,19994,14337,-0.0111553849031196,-0.0309512871948411,0.0086405173886018,"-0.01 (-0.03, 0.01)",0.269376386811468,0.43514647100314,61-70,0.505,Cortical,Volume of precuneus (left hemisphere),Bacterial,
L_rostralanteriorcingulate,Bacterial Infections,34331,19994,14337,-0.0105067432053883,-0.030885509598494,0.00987202318771734,"-0.01 (-0.03, 0.01)",0.312243627340168,0.463978062167966,61-70,0.824,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Bacterial,
L_rostralmiddlefrontal,Bacterial Infections,34331,19994,14337,-0.00197065494266833,-0.0211896873010923,0.0172483774157557,"-0.00 (-0.02, 0.02)",0.84071915336933,0.883279671273695,61-70,0.094,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Bacterial,
L_superiorfrontal,Bacterial Infections,34331,19994,14337,-0.0102865330326312,-0.0294887853302261,0.00891571926496368,"-0.01 (-0.03, 0.01)",0.293735550347777,0.454118764954846,61-70,0.475,Cortical,Volume of superiorfrontal (left hemisphere),Bacterial,
L_superiorparietal,Bacterial Infections,34331,19994,14337,-0.0233769552697161,-0.0439285327623151,-0.00282537777711701,"-0.02 (-0.04, -0.00)",0.0257875393088891,0.0999763062436929,61-70,0.92,Cortical,Volume of superiorparietal (left hemisphere),Bacterial,*
L_superiortemporal,Bacterial Infections,34331,19994,14337,-0.00979440785532017,-0.0293348744159754,0.00974605870533504,"-0.01 (-0.03, 0.01)",0.325889353189405,0.463978062167966,61-70,0.375,Cortical,Volume of superiortemporal (left hemisphere),Bacterial,
L_supramarginal,Bacterial Infections,34331,19994,14337,-0.00236899034000958,-0.0219385816015586,0.0172006009215394,"-0.00 (-0.02, 0.02)",0.812447854048286,0.869937423435236,61-70,0.176,Cortical,Volume of supramarginal (left hemisphere),Bacterial,
L_temporalpole,Bacterial Infections,33568,19539,14029,-0.0183897808996155,-0.0380060494502579,0.0012264876510269,"-0.02 (-0.04, 0.00)",0.066147096348116,0.167493311654557,61-70,0.342,Cortical,Volume of grey matter in Temporal Pole (left),Bacterial,
L_transversetemporal,Bacterial Infections,34331,19994,14337,0.00417027739316023,-0.0166694082537824,0.0250099630401029,"0.00 (-0.02, 0.03)",0.69489312906604,0.808550215802252,61-70,0.682,Cortical,Volume of transversetemporal (left hemisphere),Bacterial,
Laccumb,Bacterial Infections,33562,19535,14027,-0.0450439877267582,-0.0664067746869812,-0.0236812007665353,"-0.05 (-0.07, -0.02)",3.59265302247182e-05,0.0018106971233258,61-70,0.946,SubCortical,Volume of accumbens (left),Bacterial,**
Lamyg,Bacterial Infections,33562,19535,14027,-0.00751652298330719,-0.0280781071360927,0.0130450611694783,"-0.01 (-0.03, 0.01)",0.473679523619741,0.58801596035554,61-70,0.398,SubCortical,Volume of amygdala (left),Bacterial,
Lcaud,Bacterial Infections,33562,19535,14027,0.00252869591041936,-0.0177942596763374,0.0228516514971762,"0.00 (-0.02, 0.02)",0.807326418920994,0.869937423435236,61-70,0.017,SubCortical,Volume of caudate (left),Bacterial,
Lhippo,Bacterial Infections,33562,19535,14027,-0.011735363915695,-0.0328001689292038,0.00932944109781375,"-0.01 (-0.03, 0.01)",0.274862780211154,0.43905977332413,61-70,0.076,SubCortical,Volume of hippocampus (left),Bacterial,
LLatVent,Bacterial Infections,34331,19994,14337,0.00865211083076068,-0.0104470561512097,0.027751277812731,"0.01 (-0.01, 0.03)",0.374593066110286,0.50157718423251,61-70,0.768,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Bacterial,
Lpal,Bacterial Infections,33562,19535,14027,-0.0207307564110863,-0.0408469343634817,-0.000614578458690975,"-0.02 (-0.04, -0.00)",0.0433999716191695,0.128390275717322,61-70,0.117,SubCortical,Volume of pallidum (left),Bacterial,*
Lput,Bacterial Infections,33562,19535,14027,-0.0213552216908264,-0.0403810804667322,-0.00232936291492052,"-0.02 (-0.04, -0.00)",0.0278133667481741,0.106196491220301,61-70,0.691,SubCortical,Volume of putamen (left),Bacterial,*
Lthal,Bacterial Infections,33562,19535,14027,-0.0235817318574156,-0.0430677272448354,-0.00409573646999575,"-0.02 (-0.04, -0.00)",0.0176971304439581,0.0796370869978115,61-70,0.069,SubCortical,Volume of thalamus (left),Bacterial,*
R_bankssts,Bacterial Infections,34331,19994,14337,0.00464433824588101,-0.016316637883424,0.025605314375186,"0.00 (-0.02, 0.03)",0.664083557704223,0.782004937109646,61-70,0.108,Cortical,Volume of bankssts (right hemisphere),Bacterial,
R_caudalanteriorcingulate,Bacterial Infections,34331,19994,14337,-0.00340555487905529,-0.0247425093797317,0.0179313996216211,"-0.00 (-0.02, 0.02)",0.75440599378141,0.85141140922175,61-70,0.901,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Bacterial,
R_caudalmiddlefrontal,Bacterial Infections,34331,19994,14337,-0.00422336886377288,-0.0251477000180406,0.0167009622904949,"-0.00 (-0.03, 0.02)",0.692392812697881,0.808550215802252,61-70,0.484,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Bacterial,
R_cuneus,Bacterial Infections,34331,19994,14337,-0.00945389048218295,-0.0296405929050346,0.0107328119406687,"-0.01 (-0.03, 0.01)",0.358663036357145,0.493896640229511,61-70,0.195,Cortical,Volume of cuneus (right hemisphere),Bacterial,
R_entorhinal,Bacterial Infections,34331,19994,14337,-0.0188478864424655,-0.039415923555371,0.00172015067044006,"-0.02 (-0.04, 0.00)",0.0724856278107554,0.173965506745813,61-70,0.261,Cortical,Volume of entorhinal (right hemisphere),Bacterial,
R_frontalpole,Bacterial Infections,34331,19994,14337,-0.0102280859226606,-0.0304751108250195,0.0100189389796983,"-0.01 (-0.03, 0.01)",0.322112725403745,0.463978062167966,61-70,0.134,Cortical,Volume of frontalpole (right hemisphere),Bacterial,
R_fusiform,Bacterial Infections,34331,19994,14337,-0.00433218239208448,-0.0236267490503318,0.0149623842661628,"-0.00 (-0.02, 0.01)",0.659879382654952,0.780702368211493,61-70,0.236,Cortical,Volume of fusiform (right hemisphere),Bacterial,
R_inferiorparietal,Bacterial Infections,34331,19994,14337,-0.0131242356906884,-0.0327660569313085,0.00651758554993171,"-0.01 (-0.03, 0.01)",0.190322594687461,0.345045279577267,61-70,0.052,Cortical,Volume of inferiorparietal (right hemisphere),Bacterial,
R_inferiortemporal,Bacterial Infections,34331,19994,14337,-0.00287316383390328,-0.0221121200905147,0.0163657924227082,"-0.00 (-0.02, 0.02)",0.769743155897985,0.85141140922175,61-70,0.207,Cortical,Volume of inferiortemporal (right hemisphere),Bacterial,
R_insula,Bacterial Infections,33568,19539,14029,-0.0262292080008186,-0.0458743336221892,-0.00658408237944793,"-0.03 (-0.05, -0.01)",0.00887611536838593,0.0532566922103156,61-70,0.936,Cortical,Volume of grey matter in Insular Cortex (right),Bacterial,*
R_isthmuscingulate,Bacterial Infections,34331,19994,14337,0.0166815693473779,-0.00351642435404341,0.0368795630487993,"0.02 (-0.00, 0.04)",0.105500385006874,0.232051291005634,61-70,0.068,Cortical,Volume of isthmuscingulate (right hemisphere),Bacterial,
R_lateraloccipital,Bacterial Infections,34331,19994,14337,-0.00243055697376973,-0.0214863476547241,0.0166252337071847,"-0.00 (-0.02, 0.02)",0.802587850602091,0.869937423435236,61-70,0.174,Cortical,Volume of lateraloccipital (right hemisphere),Bacterial,
R_lateralorbitofrontal,Bacterial Infections,34331,19994,14337,-0.00815836553487954,-0.0276193543099056,0.0113026232401465,"-0.01 (-0.03, 0.01)",0.411265882110546,0.536989649180609,61-70,0.3,Cortical,Volume of lateralorbitofrontal (right hemisphere),Bacterial,
R_lingual,Bacterial Infections,34331,19994,14337,0.00279484699328171,-0.0180546372236091,0.0236443312101725,"0.00 (-0.02, 0.02)",0.792752590952879,0.868581099652719,61-70,0.056,Cortical,Volume of lingual (right hemisphere),Bacterial,
R_medialorbitofrontal,Bacterial Infections,34331,19994,14337,0.000436996056487099,-0.0189841228080083,0.0198581149209825,"0.00 (-0.02, 0.02)",0.964822675439857,0.973091425186986,61-70,0.336,Cortical,Volume of medialorbitofrontal (right hemisphere),Bacterial,
R_middletemporal,Bacterial Infections,34331,19994,14337,-0.00876494481358106,-0.0280127030930177,0.0104828134658556,"-0.01 (-0.03, 0.01)",0.37210458944806,0.50157718423251,61-70,0.079,Cortical,Volume of middletemporal (right hemisphere),Bacterial,
R_paracentral,Bacterial Infections,34331,19994,14337,-0.0253617422522687,-0.0459969834671097,-0.00472650103742778,"-0.03 (-0.05, -0.00)",0.016002469356483,0.074678190330254,61-70,0.269,Cortical,Volume of paracentral (right hemisphere),Bacterial,*
R_parahippocampal,Bacterial Infections,34331,19994,14337,-0.0171744608235253,-0.0385833818232266,0.00423446017617608,"-0.02 (-0.04, 0.00)",0.11587651033254,0.245385551292438,61-70,0.26,Cortical,Volume of parahippocampal (right hemisphere),Bacterial,
R_parsopercularis,Bacterial Infections,34331,19994,14337,-0.0139321834809366,-0.0346532569508766,0.00678888998900338,"-0.01 (-0.03, 0.01)",0.187558229928606,0.344997620014662,61-70,0.931,Cortical,Volume of parsopercularis (right hemisphere),Bacterial,
R_parsorbitalis,Bacterial Infections,34331,19994,14337,-0.00370379722316864,-0.0237773490720245,0.0163697546256872,"-0.00 (-0.02, 0.02)",0.717617117336336,0.829539053067691,61-70,0.893,Cortical,Volume of parsorbitalis (right hemisphere),Bacterial,
R_parstriangularis,Bacterial Infections,34331,19994,14337,-0.00208070566344299,-0.0224377318746829,0.018276320547797,"-0.00 (-0.02, 0.02)",0.841218734546376,0.883279671273695,61-70,0.218,Cortical,Volume of parstriangularis (right hemisphere),Bacterial,
R_pericalcarine,Bacterial Infections,34331,19994,14337,0.00817560971688198,-0.0126905044949782,0.0290417239287421,"0.01 (-0.01, 0.03)",0.442512681075768,0.563197957732796,61-70,0.661,Cortical,Volume of pericalcarine (right hemisphere),Bacterial,
R_postcentral,Bacterial Infections,34331,19994,14337,-0.00873341987691638,-0.0291561001727331,0.0116892604189003,"-0.01 (-0.03, 0.01)",0.401937928794628,0.527543531542949,61-70,0.209,Cortical,Volume of postcentral (right hemisphere),Bacterial,
R_posteriorcingulate,Bacterial Infections,34331,19994,14337,-0.0120271112810393,-0.0322834724892658,0.00822924992718728,"-0.01 (-0.03, 0.01)",0.24452950705324,0.410809571849444,61-70,0.156,Cortical,Volume of posteriorcingulate (right hemisphere),Bacterial,
R_precentral,Bacterial Infections,34331,19994,14337,-0.010310365127182,-0.0302196189008042,0.00959888864644022,"-0.01 (-0.03, 0.01)",0.310094678430509,0.463978062167966,61-70,0.123,Cortical,Volume of precentral (right hemisphere),Bacterial,
R_precuneus,Bacterial Infections,34331,19994,14337,-0.00834815119065317,-0.0278534892950849,0.0111571869137785,"-0.01 (-0.03, 0.01)",0.401542069190641,0.527543531542949,61-70,0.429,Cortical,Volume of precuneus (right hemisphere),Bacterial,
R_rostralanteriorcingulate,Bacterial Infections,34331,19994,14337,-0.0118048818169569,-0.0324351176084764,0.00882535397456267,"-0.01 (-0.03, 0.01)",0.262059227448691,0.426057582690774,61-70,0.928,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Bacterial,
R_rostralmiddlefrontal,Bacterial Infections,34331,19994,14337,-0.00802939073132662,-0.0272705727989141,0.0112117913362608,"-0.01 (-0.03, 0.01)",0.413404863930437,0.537000132528197,61-70,0.218,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Bacterial,
R_superiorfrontal,Bacterial Infections,34331,19994,14337,-0.00989933612637776,-0.029197224783762,0.00939855253100643,"-0.01 (-0.03, 0.01)",0.314688187944629,0.463978062167966,61-70,0.252,Cortical,Volume of superiorfrontal (right hemisphere),Bacterial,
R_superiorparietal,Bacterial Infections,34331,19994,14337,-0.0210299612835395,-0.0414896057141498,-0.000570316852929166,"-0.02 (-0.04, -0.00)",0.0439470806442407,0.128390275717322,61-70,0.741,Cortical,Volume of superiorparietal (right hemisphere),Bacterial,*
R_superiortemporal,Bacterial Infections,34331,19994,14337,-0.0197302280015052,-0.0395820008731823,0.000121544870171842,"-0.02 (-0.04, 0.00)",0.051419206910491,0.145591462263413,61-70,0.467,Cortical,Volume of superiortemporal (right hemisphere),Bacterial,
R_supramarginal,Bacterial Infections,34331,19994,14337,-0.00679260282661295,-0.0268314140044956,0.0132462083512697,"-0.01 (-0.03, 0.01)",0.506440700715129,0.625603218530453,61-70,0.205,Cortical,Volume of supramarginal (right hemisphere),Bacterial,
R_temporalpole,Bacterial Infections,33568,19539,14029,-0.0356848774007984,-0.0556208115516066,-0.0157489432499902,"-0.04 (-0.06, -0.02)",0.000451369415309858,0.0103404629689167,61-70,0.02,Cortical,Volume of grey matter in Temporal Pole (right),Bacterial,**
R_transversetemporal,Bacterial Infections,34331,19994,14337,-0.00415680523292439,-0.0250269692523254,0.0167133587864766,"-0.00 (-0.03, 0.02)",0.696251574718606,0.808550215802252,61-70,0.554,Cortical,Volume of transversetemporal (right hemisphere),Bacterial,
Raccumb,Bacterial Infections,33562,19535,14027,-0.0500728483740058,-0.0717490438470134,-0.0283966529009982,"-0.05 (-0.07, -0.03)",5.9818300874049e-06,0.000600259650532786,61-70,0.261,SubCortical,Volume of accumbens (right),Bacterial,**
Ramyg,Bacterial Infections,33562,19535,14027,-0.0272434359857253,-0.0482852366848251,-0.00620163528662549,"-0.03 (-0.05, -0.01)",0.0111623871143403,0.0598493947407181,61-70,0.412,SubCortical,Volume of amygdala (right),Bacterial,*
Rcaud,Bacterial Infections,33562,19535,14027,0.00504563566769704,-0.015263702448297,0.0253549737836911,"0.01 (-0.02, 0.03)",0.626297335483902,0.751556802580682,61-70,0.006,SubCortical,Volume of caudate (right),Bacterial,
Rhippo,Bacterial Infections,33562,19535,14027,-0.0150747804729511,-0.0359514782954781,0.00580191734957583,"-0.02 (-0.04, 0.01)",0.156985591632207,0.295226635009822,61-70,0.948,SubCortical,Volume of hippocampus (right),Bacterial,
RLatVent,Bacterial Infections,34331,19994,14337,0.00728362407269646,-0.0118906308030091,0.026457878948402,"0.01 (-0.01, 0.03)",0.456550385922052,0.575253486261785,61-70,0.817,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Bacterial,
Rpal,Bacterial Infections,33562,19535,14027,-0.0266609556246764,-0.0469564969645905,-0.00636541428476228,"-0.03 (-0.05, -0.01)",0.010034854536082,0.0586831636148511,61-70,0.444,SubCortical,Volume of pallidum (right),Bacterial,*
Rput,Bacterial Infections,33562,19535,14027,-0.0183813269146301,-0.0372155435774469,0.00045288974818658,"-0.02 (-0.04, 0.00)",0.0557689143150621,0.152410760368964,61-70,0.645,SubCortical,Volume of putamen (right),Bacterial,
Rthal,Bacterial Infections,33562,19535,14027,-0.0206696810722059,-0.0400467240686231,-0.00129263807578859,"-0.02 (-0.04, -0.00)",0.0365545633240107,0.113725308119144,61-70,0.099,SubCortical,Volume of thalamus (right),Bacterial,*
