Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_parstriangularis,Acute Viral Infections,34331,20758,13573,-0.0345165042740232,-0.0551051516927482,-0.0139278568552983,"-0.03 (-0.06, -0.01)",0.00101737037430872,0.00237386420672034,61-70,0.309,Cortical,Volume of parstriangularis (left hemisphere),Acute Viral,**
L_pericalcarine,Acute Viral Infections,34331,20758,13573,-0.00361684215788374,-0.0246598801808926,0.0174261958651252,"-0.00 (-0.02, 0.02)",0.736203985256202,0.757238384834951,61-70,0.325,Cortical,Volume of pericalcarine (left hemisphere),Acute Viral,
L_postcentral,Acute Viral Infections,34331,20758,13573,-0.0326220117814998,-0.0530032641863859,-0.0122407593766137,"-0.03 (-0.05, -0.01)",0.00170709418581643,0.00377299379007191,61-70,0.141,Cortical,Volume of postcentral (left hemisphere),Acute Viral,**
L_posteriorcingulate,Acute Viral Infections,34331,20758,13573,-0.0208058829991852,-0.0411527621332435,-0.000459003865126963,"-0.02 (-0.04, -0.00)",0.04505119769808,0.0648737246852351,61-70,0.656,Cortical,Volume of posteriorcingulate (left hemisphere),Acute Viral,*
L_precentral,Acute Viral Infections,34331,20758,13573,-0.0529327336066966,-0.0729192382502549,-0.0329462289631384,"-0.05 (-0.07, -0.03)",2.10359895393392e-07,1.82795495307361e-06,61-70,0.026,Cortical,Volume of precentral (left hemisphere),Acute Viral,**
L_precuneus,Acute Viral Infections,34331,20758,13573,-0.0539424437637212,-0.073898642577749,-0.0339862449496934,"-0.05 (-0.07, -0.03)",1.17765663284235e-07,1.23359954469039e-06,61-70,0.189,Cortical,Volume of precuneus (left hemisphere),Acute Viral,**
L_rostralanteriorcingulate,Acute Viral Infections,34331,20758,13573,-0.020757583316345,-0.0413085340447812,-0.000206632587908911,"-0.02 (-0.04, -0.00)",0.0477406650913451,0.0683559522898805,61-70,0.7,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Acute Viral,*
L_rostralmiddlefrontal,Acute Viral Infections,34331,20758,13573,-0.0425167715524159,-0.0618937974491123,-0.0231397456557195,"-0.04 (-0.06, -0.02)",1.70748987748197e-05,7.32265878030748e-05,61-70,0.154,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Acute Viral,**
L_superiorfrontal,Acute Viral Infections,34331,20758,13573,-0.0404179050113224,-0.0597788068956764,-0.0210570031269685,"-0.04 (-0.06, -0.02)",4.29063445301354e-05,0.000162383875955636,61-70,0.117,Cortical,Volume of superiorfrontal (left hemisphere),Acute Viral,**
L_superiorparietal,Acute Viral Infections,34331,20758,13573,-0.0514822768282113,-0.0722027155511049,-0.0307618381053177,"-0.05 (-0.07, -0.03)",1.12137382949139e-06,7.24580012902128e-06,61-70,0.36,Cortical,Volume of superiorparietal (left hemisphere),Acute Viral,**
L_superiortemporal,Acute Viral Infections,34331,20758,13573,-0.0369310280206813,-0.0566338303751204,-0.0172282256662421,"-0.04 (-0.06, -0.02)",0.000239243580558655,0.000677408789896416,61-70,0.302,Cortical,Volume of superiortemporal (left hemisphere),Acute Viral,**
L_supramarginal,Acute Viral Infections,34331,20758,13573,-0.0100630407535648,-0.0297985418261742,0.00967246031904471,"-0.01 (-0.03, 0.01)",0.31760227992282,0.352580504583924,61-70,0.107,Cortical,Volume of supramarginal (left hemisphere),Acute Viral,
L_temporalpole,Acute Viral Infections,33568,20362,13206,-0.0809409028726,-0.100722881243276,-0.0611589245019239,"-0.08 (-0.10, -0.06)",1.09356842300245e-15,3.93684632280882e-14,61-70,0.003,Cortical,Volume of grey matter in Temporal Pole (left),Acute Viral,**
L_transversetemporal,Acute Viral Infections,34331,20758,13573,-0.000758092419285349,-0.0217747898949333,0.0202586050563626,"-0.00 (-0.02, 0.02)",0.943636715418376,0.951185809141723,61-70,0.635,Cortical,Volume of transversetemporal (left hemisphere),Acute Viral,
Laccumb,Acute Viral Infections,33562,20357,13205,-0.117479947050476,-0.139011139395037,-0.0959487547059151,"-0.12 (-0.14, -0.10)",1.19269518760372e-26,1.50279593638069e-24,61-70,<0.001,SubCortical,Volume of accumbens (left),Acute Viral,**
Lamyg,Acute Viral Infections,33562,20357,13205,-0.0319243294614614,-0.0526753670847889,-0.0111732918381339,"-0.03 (-0.05, -0.01)",0.00256827847074743,0.00534881136056489,61-70,0.085,SubCortical,Volume of amygdala (left),Acute Viral,**
Lcaud,Acute Viral Infections,33562,20357,13205,-0.0436865024955473,-0.0641940250715198,-0.0231789799195748,"-0.04 (-0.06, -0.02)",2.9821634108562e-05,0.000121210512828349,61-70,0.151,SubCortical,Volume of caudate (left),Acute Viral,**
Lhippo,Acute Viral Infections,33562,20357,13205,-0.0830989861565413,-0.104342370793625,-0.061855601519458,"-0.08 (-0.10, -0.06)",1.80554736043361e-14,4.54997934829269e-13,61-70,0.001,SubCortical,Volume of hippocampus (left),Acute Viral,**
LLatVent,Acute Viral Infections,34331,20758,13573,0.0778660082036147,0.0586220638665989,0.0971099525406306,"0.08 (0.06, 0.10)",2.24294498866579e-15,7.06527671429723e-14,61-70,0.005,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Acute Viral,**
Lpal,Acute Viral Infections,33562,20357,13205,-0.0326728661333969,-0.0529752136148192,-0.0123705186519747,"-0.03 (-0.05, -0.01)",0.00161018582476378,0.00359085688354402,61-70,0.197,SubCortical,Volume of pallidum (left),Acute Viral,**
Lput,Acute Viral Infections,33562,20357,13205,-0.0727276497164296,-0.0919168743787395,-0.0535384250541197,"-0.07 (-0.09, -0.05)",1.12377172294542e-13,2.57445885620223e-12,61-70,0.093,SubCortical,Volume of putamen (left),Acute Viral,**
Lthal,Acute Viral Infections,33562,20357,13205,-0.0854802290611818,-0.105128647153181,-0.0658318109691822,"-0.09 (-0.11, -0.07)",1.56239402187607e-17,9.84308233781921e-16,61-70,0.019,SubCortical,Volume of thalamus (left),Acute Viral,**
R_bankssts,Acute Viral Infections,34331,20758,13573,-0.0131053351418535,-0.0342439107381126,0.00803324045440565,"-0.01 (-0.03, 0.01)",0.224310918596613,0.255775346092066,61-70,0.676,Cortical,Volume of bankssts (right hemisphere),Acute Viral,
R_caudalanteriorcingulate,Acute Viral Infections,34331,20758,13573,-0.0375229593562014,-0.0590374701579865,-0.0160084485544163,"-0.04 (-0.06, -0.02)",0.000630524244121747,0.00156183882166391,61-70,0.419,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Acute Viral,**
R_caudalmiddlefrontal,Acute Viral Infections,34331,20758,13573,-0.0381385606678557,-0.0592367658131356,-0.0170403555225758,"-0.04 (-0.06, -0.02)",0.00039599245530008,0.00103987695608518,61-70,0.062,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Acute Viral,**
R_cuneus,Acute Viral Infections,34331,20758,13573,-0.0135436142032322,-0.0339014834286421,0.00681425502217771,"-0.01 (-0.03, 0.01)",0.192254539671673,0.226224838188302,61-70,0.609,Cortical,Volume of cuneus (right hemisphere),Acute Viral,
R_entorhinal,Acute Viral Infections,34331,20758,13573,-0.0492096991860324,-0.0699468345067289,-0.0284725638653359,"-0.05 (-0.07, -0.03)",3.31232546251817e-06,1.77597024798846e-05,61-70,0.475,Cortical,Volume of entorhinal (right hemisphere),Acute Viral,**
R_frontalpole,Acute Viral Infections,34331,20758,13573,-0.00771093669869423,-0.0281300237871857,0.0127081503897972,"-0.01 (-0.03, 0.01)",0.459199070446936,0.498785197209603,61-70,0.29,Cortical,Volume of frontalpole (right hemisphere),Acute Viral,
R_fusiform,Acute Viral Infections,34331,20758,13573,-0.0351670260103141,-0.0546219346154932,-0.0157121174051351,"-0.04 (-0.05, -0.02)",0.000396143602318163,0.00103987695608518,61-70,0.708,Cortical,Volume of fusiform (right hemisphere),Acute Viral,**
R_inferiorparietal,Acute Viral Infections,34331,20758,13573,-0.0384901427501053,-0.0582950660432553,-0.0186852194569553,"-0.04 (-0.06, -0.02)",0.000139630328434398,0.000429821245225801,61-70,0.317,Cortical,Volume of inferiorparietal (right hemisphere),Acute Viral,**
R_inferiortemporal,Acute Viral Infections,34331,20758,13573,-0.0334156533998675,-0.0528147850165084,-0.0140165217832266,"-0.03 (-0.05, -0.01)",0.000735699231740437,0.00179996316891835,61-70,0.909,Cortical,Volume of inferiortemporal (right hemisphere),Acute Viral,**
R_insula,Acute Viral Infections,33568,20362,13206,-0.0384566390101126,-0.0582834546993047,-0.0186298233209205,"-0.04 (-0.06, -0.02)",0.000143939061227244,0.000429821245225801,61-70,0.895,Cortical,Volume of grey matter in Insular Cortex (right),Acute Viral,**
R_isthmuscingulate,Acute Viral Infections,34331,20758,13573,-0.0294942206624215,-0.0498621184635934,-0.00912632286124962,"-0.03 (-0.05, -0.01)",0.00453850222856149,0.00886591133021315,61-70,0.566,Cortical,Volume of isthmuscingulate (right hemisphere),Acute Viral,**
R_lateraloccipital,Acute Viral Infections,34331,20758,13573,-0.0518559622162912,-0.0710657532183211,-0.0326461712142613,"-0.05 (-0.07, -0.03)",1.22380907211348e-07,1.23359954469039e-06,61-70,0.135,Cortical,Volume of lateraloccipital (right hemisphere),Acute Viral,**
R_lateralorbitofrontal,Acute Viral Infections,34331,20758,13573,-0.0375928039776357,-0.0572152130144202,-0.0179703949408512,"-0.04 (-0.06, -0.02)",0.000173592416688884,0.000502819413857456,61-70,0.386,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute Viral,**
R_lingual,Acute Viral Infections,34331,20758,13573,-0.0314494446118883,-0.0524733659168976,-0.010425523306879,"-0.03 (-0.05, -0.01)",0.00337018605128027,0.00684908778163409,61-70,0.958,Cortical,Volume of lingual (right hemisphere),Acute Viral,**
R_medialorbitofrontal,Acute Viral Infections,34331,20758,13573,-0.0407060604081662,-0.0602873632116396,-0.0211247576046929,"-0.04 (-0.06, -0.02)",4.62046813941341e-05,0.000168747532048142,61-70,0.934,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute Viral,**
R_middletemporal,Acute Viral Infections,34331,20758,13573,-0.0427970290877468,-0.0622031776507125,-0.0233908805247811,"-0.04 (-0.06, -0.02)",1.54686458205065e-05,6.83876973117129e-05,61-70,0.507,Cortical,Volume of middletemporal (right hemisphere),Acute Viral,**
R_paracentral,Acute Viral Infections,34331,20758,13573,-0.0371663615921068,-0.0579748767519521,-0.0163578464322615,"-0.04 (-0.06, -0.02)",0.000464381380115915,0.00118206169484051,61-70,0.883,Cortical,Volume of paracentral (right hemisphere),Acute Viral,**
R_parahippocampal,Acute Viral Infections,34331,20758,13573,-0.0550302763417336,-0.0766139219796069,-0.0334466307038603,"-0.06 (-0.08, -0.03)",5.84071720752896e-07,4.20531638942085e-06,61-70,0.614,Cortical,Volume of parahippocampal (right hemisphere),Acute Viral,**
R_parsopercularis,Acute Viral Infections,34331,20758,13573,-0.0224732781717857,-0.0433694865066069,-0.00157706983696449,"-0.02 (-0.04, -0.00)",0.0350416890089451,0.0516403838026559,61-70,0.811,Cortical,Volume of parsopercularis (right hemisphere),Acute Viral,*
R_parsorbitalis,Acute Viral Infections,34331,20758,13573,-0.0439354426635528,-0.0641741547285626,-0.023696730598543,"-0.04 (-0.06, -0.02)",2.09639806082783e-05,8.80487185547689e-05,61-70,0.438,Cortical,Volume of parsorbitalis (right hemisphere),Acute Viral,**
R_parstriangularis,Acute Viral Infections,34331,20758,13573,-0.0315463628227682,-0.0520735547593283,-0.0110191708862082,"-0.03 (-0.05, -0.01)",0.00259554403630079,0.00536128768153933,61-70,0.947,Cortical,Volume of parstriangularis (right hemisphere),Acute Viral,**
R_pericalcarine,Acute Viral Infections,34331,20758,13573,-0.00188325505413234,-0.0229267313515556,0.0191602212432909,"-0.00 (-0.02, 0.02)",0.860758290405813,0.874641488638165,61-70,0.075,Cortical,Volume of pericalcarine (right hemisphere),Acute Viral,
R_postcentral,Acute Viral Infections,34331,20758,13573,-0.0485407088966015,-0.0691306198436517,-0.0279507979495513,"-0.05 (-0.07, -0.03)",3.83693370727778e-06,1.97328019231429e-05,61-70,0.725,Cortical,Volume of postcentral (right hemisphere),Acute Viral,**
R_posteriorcingulate,Acute Viral Infections,34331,20758,13573,-0.0478897550899869,-0.068312246437294,-0.0274672637426797,"-0.05 (-0.07, -0.03)",4.31832361367901e-06,2.13375990322963e-05,61-70,0.363,Cortical,Volume of posteriorcingulate (right hemisphere),Acute Viral,**
R_precentral,Acute Viral Infections,34331,20758,13573,-0.0536263256638232,-0.0736969263676492,-0.0335557249599972,"-0.05 (-0.07, -0.03)",1.64184776534383e-07,1.53239124765424e-06,61-70,0.392,Cortical,Volume of precentral (right hemisphere),Acute Viral,**
R_precuneus,Acute Viral Infections,34331,20758,13573,-0.04367712941671,-0.0633428746255625,-0.0240113842078574,"-0.04 (-0.06, -0.02)",1.34561894887116e-05,6.05528526992021e-05,61-70,0.831,Cortical,Volume of precuneus (right hemisphere),Acute Viral,**
R_rostralanteriorcingulate,Acute Viral Infections,34331,20758,13573,-0.030924216454032,-0.05172744794761,-0.0101209849604539,"-0.03 (-0.05, -0.01)",0.00357507303687651,0.00715014607375301,61-70,0.158,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute Viral,**
R_rostralmiddlefrontal,Acute Viral Infections,34331,20758,13573,-0.033153334801697,-0.0525549268632632,-0.0137517427401308,"-0.03 (-0.05, -0.01)",0.000811050184490689,0.00196292485068776,61-70,0.597,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute Viral,**
R_superiorfrontal,Acute Viral Infections,34331,20758,13573,-0.0394381853517179,-0.0588957598174517,-0.0199806108859842,"-0.04 (-0.06, -0.02)",7.1191570948155e-05,0.000239203678385801,61-70,0.269,Cortical,Volume of superiorfrontal (right hemisphere),Acute Viral,**
R_superiorparietal,Acute Viral Infections,34331,20758,13573,-0.0576884826925707,-0.0783140556649036,-0.0370629097202379,"-0.06 (-0.08, -0.04)",4.23276324749955e-08,6.27444904923462e-07,61-70,0.105,Cortical,Volume of superiorparietal (right hemisphere),Acute Viral,**
R_superiortemporal,Acute Viral Infections,34331,20758,13573,-0.0526677398461628,-0.0726814392641994,-0.0326540404281262,"-0.05 (-0.07, -0.03)",2.50997213821557e-07,2.10837659610108e-06,61-70,0.179,Cortical,Volume of superiortemporal (right hemisphere),Acute Viral,**
R_supramarginal,Acute Viral Infections,34331,20758,13573,-0.0237147747129919,-0.0439223233030532,-0.00350722612293061,"-0.02 (-0.04, -0.00)",0.0214419075885664,0.0341984855210046,61-70,0.184,Cortical,Volume of supramarginal (right hemisphere),Acute Viral,**
R_temporalpole,Acute Viral Infections,33568,20362,13206,-0.0893338756690061,-0.109437444397375,-0.0692303069406375,"-0.09 (-0.11, -0.07)",3.18165020282902e-18,2.67258617037638e-16,61-70,0.007,Cortical,Volume of grey matter in Temporal Pole (right),Acute Viral,**
R_transversetemporal,Acute Viral Infections,34331,20758,13573,-0.0163269575559072,-0.037373684340639,0.0047197692288247,"-0.02 (-0.04, 0.00)",0.128396606916363,0.160974850462306,61-70,0.435,Cortical,Volume of transversetemporal (right hemisphere),Acute Viral,
Raccumb,Acute Viral Infections,33562,20357,13205,-0.127447639159381,-0.149290497379887,-0.105604780938875,"-0.13 (-0.15, -0.11)",3.13277139389747e-30,7.89458391262162e-28,61-70,<0.001,SubCortical,Volume of accumbens (right),Acute Viral,**
Ramyg,Acute Viral Infections,33562,20357,13205,-0.0271215089580033,-0.0483599587681252,-0.00588305914788132,"-0.03 (-0.05, -0.01)",0.0123204845690319,0.0209357187437422,61-70,0.25,SubCortical,Volume of amygdala (right),Acute Viral,**
Rcaud,Acute Viral Infections,33562,20357,13205,-0.0321543645654091,-0.0526506369186277,-0.0116580922121906,"-0.03 (-0.05, -0.01)",0.00210753276621518,0.0045393013426173,61-70,0.366,SubCortical,Volume of caudate (right),Acute Viral,**
Rhippo,Acute Viral Infections,33562,20357,13205,-0.0835777511778147,-0.104631137785367,-0.0625243645702629,"-0.08 (-0.10, -0.06)",7.40408872653972e-15,2.07314484343112e-13,61-70,<0.001,SubCortical,Volume of hippocampus (right),Acute Viral,**
RLatVent,Acute Viral Infections,34331,20758,13573,0.0793811548284852,0.0600621713943476,0.0987001382626228,"0.08 (0.06, 0.10)",8.28890530284041e-16,3.93684632280882e-14,61-70,0.004,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute Viral,**
Rpal,Acute Viral Infections,33562,20357,13205,-0.0684165252622885,-0.08889062418963,-0.047942426334947,"-0.07 (-0.09, -0.05)",5.84937360920488e-11,1.13387857655356e-09,61-70,0.004,SubCortical,Volume of pallidum (right),Acute Viral,**
Rput,Acute Viral Infections,33562,20357,13205,-0.0654425252665082,-0.0844408421528265,-0.0464442083801898,"-0.07 (-0.08, -0.05)",1.48572089566037e-11,3.12001388088677e-10,61-70,0.145,SubCortical,Volume of putamen (right),Acute Viral,**
Rthal,Acute Viral Infections,33562,20357,13205,-0.0799681981976496,-0.099508823425652,-0.0604275729696472,"-0.08 (-0.10, -0.06)",1.08043709914936e-15,3.93684632280882e-14,61-70,0.027,SubCortical,Volume of thalamus (right),Acute Viral,**
