Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Viral Infections,34331,17242,17089,-0.0249804359468713,-0.0455922242313871,-0.00436864766235543,"-0.02 (-0.05, -0.00)",0.0175325448309892,0.0212413523913908,61-70,0.828,Cortical,Volume of bankssts (left hemisphere),Viral,**
L_caudalanteriorcingulate,Viral Infections,34331,17242,17089,-0.0147889584890533,-0.0359595970419072,0.00638168006380058,"-0.01 (-0.04, 0.01)",0.170945577167694,0.182535107823131,61-70,0.996,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Viral,
L_caudalmiddlefrontal,Viral Infections,34331,17242,17089,-0.0397207244156549,-0.0601977856796471,-0.0192436631516628,"-0.04 (-0.06, -0.02)",0.00014377675323496,0.000280866215621782,61-70,0.436,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Viral,**
L_cuneus,Viral Infections,34331,17242,17089,-0.0138143763650509,-0.0338973024642582,0.00626854973415631,"-0.01 (-0.03, 0.01)",0.177589606697518,0.188829455222677,61-70,0.31,Cortical,Volume of cuneus (left hemisphere),Viral,
L_entorhinal,Viral Infections,34331,17242,17089,-0.0348867315031327,-0.0550663005404463,-0.0147071624658191,"-0.03 (-0.06, -0.01)",0.000703463871519293,0.00112651366338638,61-70,0.775,Cortical,Volume of entorhinal (left hemisphere),Viral,**
L_frontalpole,Viral Infections,34331,17242,17089,-0.023919640562933,-0.0441412927679547,-0.00369798835791131,"-0.02 (-0.04, -0.00)",0.0204296549206755,0.024284306792501,61-70,0.089,Cortical,Volume of frontalpole (left hemisphere),Viral,**
L_fusiform,Viral Infections,34331,17242,17089,-0.071568242299401,-0.0910665263687313,-0.0520699582300706,"-0.07 (-0.09, -0.05)",6.40752028372189e-13,1.07646340766528e-11,61-70,0.05,Cortical,Volume of fusiform (left hemisphere),Viral,**
L_inferiorparietal,Viral Infections,34331,17242,17089,-0.0526832941414549,-0.0729722821060364,-0.0323943061768733,"-0.05 (-0.07, -0.03)",3.6088300664821e-07,1.22895294155877e-06,61-70,0.242,Cortical,Volume of inferiorparietal (left hemisphere),Viral,**
L_inferiortemporal,Viral Infections,34331,17242,17089,-0.0482793292224672,-0.0674362888844317,-0.0291223695605028,"-0.05 (-0.07, -0.03)",7.86219085530775e-07,2.47659011942194e-06,61-70,0.452,Cortical,Volume of inferiortemporal (left hemisphere),Viral,**
L_insula,Viral Infections,33568,16926,16642,-0.034602659121579,-0.0540710586514156,-0.0151342595917425,"-0.03 (-0.05, -0.02)",0.000495130622647298,0.000843060249372426,61-70,0.422,Cortical,Volume of grey matter in Insular Cortex (left),Viral,**
L_isthmuscingulate,Viral Infections,34331,17242,17089,-0.0244954641345262,-0.0438469499088747,-0.00514397836017776,"-0.02 (-0.04, -0.01)",0.013104510807813,0.0162676685890093,61-70,0.747,Cortical,Volume of isthmuscingulate (left hemisphere),Viral,**
L_lateraloccipital,Viral Infections,34331,17242,17089,-0.05043049411728,-0.0694599475174294,-0.0314010407171306,"-0.05 (-0.07, -0.03)",2.06620150387663e-07,7.7713847608494e-07,61-70,0.48,Cortical,Volume of lateraloccipital (left hemisphere),Viral,**
L_lateralorbitofrontal,Viral Infections,34331,17242,17089,-0.0469127179790841,-0.0659523932616574,-0.0278730426965108,"-0.05 (-0.07, -0.03)",1.37524730096312e-06,4.12574190288935e-06,61-70,0.67,Cortical,Volume of lateralorbitofrontal (left hemisphere),Viral,**
