Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_lateraloccipital,Parasitic Infections,34331,33844,487,0.0352090050920109,-0.0450899247985424,0.115507934982564,"0.04 (-0.05, 0.12)",0.390112714721477,0.98502690720643,61-70,0.517,Cortical,Volume of lateraloccipital (left hemisphere),Parasitic,
L_lateralorbitofrontal,Parasitic Infections,34331,33844,487,-0.0109514858419009,-0.0912900510182129,0.0693870793344112,"-0.01 (-0.09, 0.07)",0.789328182147462,0.98502690720643,61-70,0.399,Cortical,Volume of lateralorbitofrontal (left hemisphere),Parasitic,
L_lingual,Parasitic Infections,34331,33844,487,-0.0595772279299301,-0.145701813594981,0.0265473577351209,"-0.06 (-0.15, 0.03)",0.175150941732429,0.98502690720643,61-70,0.631,Cortical,Volume of lingual (left hemisphere),Parasitic,
L_medialorbitofrontal,Parasitic Infections,34331,33844,487,0.0079443073398515,-0.0738112892517736,0.0896999039314765,"0.01 (-0.07, 0.09)",0.848950438203641,0.98864931922881,61-70,0.475,Cortical,Volume of medialorbitofrontal (left hemisphere),Parasitic,
L_middletemporal,Parasitic Infections,34331,33844,487,0.0004511796337295,-0.0803659805244668,0.0812683397919258,"0.00 (-0.08, 0.08)",0.991269531631996,0.993805699618369,61-70,0.453,Cortical,Volume of middletemporal (left hemisphere),Parasitic,
L_paracentral,Parasitic Infections,34331,33844,487,0.0132954821996259,-0.0732945626449906,0.0998855270442425,"0.01 (-0.07, 0.10)",0.763451702186764,0.98502690720643,61-70,0.219,Cortical,Volume of paracentral (left hemisphere),Parasitic,
L_parahippocampal,Parasitic Infections,34331,33844,487,-0.00402927880875784,-0.0925037457109094,0.0844451880933938,"-0.00 (-0.09, 0.08)",0.928873207398884,0.993805699618369,61-70,0.776,Cortical,Volume of parahippocampal (left hemisphere),Parasitic,
L_parsopercularis,Parasitic Infections,34331,33844,487,-0.0012885011745014,-0.0881276777360012,0.0855506753869984,"-0.00 (-0.09, 0.09)",0.976798919475968,0.993805699618369,61-70,0.711,Cortical,Volume of parsopercularis (left hemisphere),Parasitic,
L_parsorbitalis,Parasitic Infections,34331,33844,487,0.0266132897172228,-0.0563988914798901,0.109625470914336,"0.03 (-0.06, 0.11)",0.529761308990736,0.98502690720643,61-70,0.514,Cortical,Volume of parsorbitalis (left hemisphere),Parasitic,
L_parstriangularis,Parasitic Infections,34331,33844,487,0.0846307807330797,-0.000359089267687976,0.169620650733847,"0.08 (-0.00, 0.17)",0.0509758005602189,0.98502690720643,61-70,0.648,Cortical,Volume of parstriangularis (left hemisphere),Parasitic,
L_pericalcarine,Parasitic Infections,34331,33844,487,-0.0825469915232073,-0.169399492668303,0.00430550962188872,"-0.08 (-0.17, 0.00)",0.0624892285259968,0.98502690720643,61-70,0.268,Cortical,Volume of pericalcarine (left hemisphere),Parasitic,
L_postcentral,Parasitic Infections,34331,33844,487,0.00718733166709287,-0.0769498770537391,0.0913245403879248,"0.01 (-0.08, 0.09)",0.86702976011733,0.98864931922881,61-70,0.792,Cortical,Volume of postcentral (left hemisphere),Parasitic,
L_posteriorcingulate,Parasitic Infections,34331,33844,487,0.0110065666411631,-0.0729815689590296,0.0949947022413557,"0.01 (-0.07, 0.09)",0.797287997753144,0.98502690720643,61-70,0.836,Cortical,Volume of posteriorcingulate (left hemisphere),Parasitic,
L_precentral,Parasitic Infections,34331,33844,487,0.00870939047077105,-0.0738187723196859,0.091237553261228,"0.01 (-0.07, 0.09)",0.83613066231492,0.988531820554927,61-70,0.653,Cortical,Volume of precentral (left hemisphere),Parasitic,
L_precuneus,Parasitic Infections,34331,33844,487,-0.021159101683701,-0.103563220321794,0.0612450169543919,"-0.02 (-0.10, 0.06)",0.6147689898554,0.98502690720643,61-70,0.723,Cortical,Volume of precuneus (left hemisphere),Parasitic,
L_rostralanteriorcingulate,Parasitic Infections,34331,33844,487,-0.00577429869175325,-0.0906047427731693,0.0790561453896628,"-0.01 (-0.09, 0.08)",0.893864445931828,0.993805699618369,61-70,0.606,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Parasitic,
L_rostralmiddlefrontal,Parasitic Infections,34331,33844,487,0.000316880554374387,-0.0796848299805765,0.0803185910893252,"0.00 (-0.08, 0.08)",0.993805699618369,0.993805699618369,61-70,0.415,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Parasitic,
L_superiorfrontal,Parasitic Infections,34331,33844,487,0.0153399486881523,-0.0645929849942781,0.0952728823705828,"0.02 (-0.06, 0.10)",0.70680738871499,0.98502690720643,61-70,0.51,Cortical,Volume of superiorfrontal (left hemisphere),Parasitic,
L_superiorparietal,Parasitic Infections,34331,33844,487,-0.0176591024454676,-0.103213646610983,0.0678954417200478,"-0.02 (-0.10, 0.07)",0.685799368425209,0.98502690720643,61-70,0.419,Cortical,Volume of superiorparietal (left hemisphere),Parasitic,
L_superiortemporal,Parasitic Infections,34331,33844,487,0.0285356400772608,-0.0528046177387985,0.10987589789332,"0.03 (-0.05, 0.11)",0.491699764936305,0.98502690720643,61-70,0.986,Cortical,Volume of superiortemporal (left hemisphere),Parasitic,
L_supramarginal,Parasitic Infections,34331,33844,487,-0.0176448048840044,-0.0991055672332636,0.0638159574652548,"-0.02 (-0.10, 0.06)",0.671165303700513,0.98502690720643,61-70,0.695,Cortical,Volume of supramarginal (left hemisphere),Parasitic,
L_temporalpole,Parasitic Infections,33568,33091,477,0.0285690573095371,-0.0530323754798526,0.110170490098927,"0.03 (-0.05, 0.11)",0.492580610401396,0.98502690720643,61-70,0.297,Cortical,Volume of grey matter in Temporal Pole (left),Parasitic,
L_transversetemporal,Parasitic Infections,34331,33844,487,-0.00984098136984312,-0.0965889520400863,0.0769069893004,"-0.01 (-0.10, 0.08)",0.82404061784298,0.98502690720643,61-70,0.727,Cortical,Volume of transversetemporal (left hemisphere),Parasitic,
Laccumb,Parasitic Infections,33562,33085,477,-0.047071392096625,-0.135948056095512,0.0418052719022625,"-0.05 (-0.14, 0.04)",0.299237806714072,0.98502690720643,61-70,0.251,SubCortical,Volume of accumbens (left),Parasitic,
Lamyg,Parasitic Infections,33562,33085,477,-0.0612059209530771,-0.146727050115124,0.0243152082089702,"-0.06 (-0.15, 0.02)",0.160697288957252,0.98502690720643,61-70,0.28,SubCortical,Volume of amygdala (left),Parasitic,
Lcaud,Parasitic Infections,33562,33085,477,0.0314746725681126,-0.0530551727986725,0.116004517934898,"0.03 (-0.05, 0.12)",0.465506189370453,0.98502690720643,61-70,0.472,SubCortical,Volume of caudate (left),Parasitic,
Lhippo,Parasitic Infections,33562,33085,477,-0.0725378599181473,-0.160152036742119,0.0150763169058245,"-0.07 (-0.16, 0.02)",0.104650259497818,0.98502690720643,61-70,0.126,SubCortical,Volume of hippocampus (left),Parasitic,
LLatVent,Parasitic Infections,34331,33844,487,0.0576721083628718,-0.0218291715853572,0.137173388311101,"0.06 (-0.02, 0.14)",0.155077619629945,0.98502690720643,61-70,0.119,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Parasitic,
Lpal,Parasitic Infections,33562,33085,477,-0.0281346300592045,-0.111809556285623,0.055540296167214,"-0.03 (-0.11, 0.06)",0.509876693559786,0.98502690720643,61-70,0.478,SubCortical,Volume of pallidum (left),Parasitic,
Lput,Parasitic Infections,33562,33085,477,-0.0509789007110331,-0.130118081277433,0.0281602798553671,"-0.05 (-0.13, 0.03)",0.206744991598326,0.98502690720643,61-70,0.116,SubCortical,Volume of putamen (left),Parasitic,
Lthal,Parasitic Infections,33562,33085,477,-0.103194600360917,-0.184243098388671,-0.022146102333164,"-0.10 (-0.18, -0.02)",0.0125790356586631,0.98502690720643,61-70,0.013,SubCortical,Volume of thalamus (left),Parasitic,*
R_bankssts,Parasitic Infections,34331,33844,487,0.0400628144801679,-0.0471891212515884,0.127314750211924,"0.04 (-0.05, 0.13)",0.368140587221857,0.98502690720643,61-70,0.366,Cortical,Volume of bankssts (right hemisphere),Parasitic,
R_caudalanteriorcingulate,Parasitic Infections,34331,33844,487,0.0160461931700193,-0.0727715546720061,0.104863941012045,"0.02 (-0.07, 0.10)",0.723260164230578,0.98502690720643,61-70,0.454,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Parasitic,
R_caudalmiddlefrontal,Parasitic Infections,34331,33844,487,0.00553307197125913,-0.0815672933727948,0.0926334373153131,"0.01 (-0.08, 0.09)",0.900910959417315,0.993805699618369,61-70,0.996,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Parasitic,
R_cuneus,Parasitic Infections,34331,33844,487,-0.0190354675980725,-0.103065971019381,0.0649950358232364,"-0.02 (-0.10, 0.06)",0.657040191243641,0.98502690720643,61-70,0.65,Cortical,Volume of cuneus (right hemisphere),Parasitic,
R_entorhinal,Parasitic Infections,34331,33844,487,-0.0157253061337519,-0.101346236381667,0.0698956241141633,"-0.02 (-0.10, 0.07)",0.718861698910701,0.98502690720643,61-70,0.782,Cortical,Volume of entorhinal (right hemisphere),Parasitic,
R_frontalpole,Parasitic Infections,34331,33844,487,-0.0165764776557565,-0.100858312248627,0.0677053569371137,"-0.02 (-0.10, 0.07)",0.699871171004609,0.98502690720643,61-70,0.966,Cortical,Volume of frontalpole (right hemisphere),Parasitic,
R_fusiform,Parasitic Infections,34331,33844,487,0.0218801920563384,-0.0584357855547058,0.102196169667383,"0.02 (-0.06, 0.10)",0.593369378948204,0.98502690720643,61-70,0.209,Cortical,Volume of fusiform (right hemisphere),Parasitic,
R_inferiorparietal,Parasitic Infections,34331,33844,487,0.0209602660127808,-0.0608030526484315,0.102723584673993,"0.02 (-0.06, 0.10)",0.615347047235794,0.98502690720643,61-70,0.979,Cortical,Volume of inferiorparietal (right hemisphere),Parasitic,
R_inferiortemporal,Parasitic Infections,34331,33844,487,0.0327904795122627,-0.0472934681316039,0.112874427156129,"0.03 (-0.05, 0.11)",0.422247267467016,0.98502690720643,61-70,0.527,Cortical,Volume of inferiortemporal (right hemisphere),Parasitic,
R_insula,Parasitic Infections,33568,33091,477,-0.025083527947221,-0.106809363806889,0.0566423079124469,"-0.03 (-0.11, 0.06)",0.54745816216762,0.98502690720643,61-70,0.339,Cortical,Volume of grey matter in Insular Cortex (right),Parasitic,
R_isthmuscingulate,Parasitic Infections,34331,33844,487,0.0113715258424508,-0.0727083130420989,0.0954513647270006,"0.01 (-0.07, 0.10)",0.790943162960645,0.98502690720643,61-70,0.965,Cortical,Volume of isthmuscingulate (right hemisphere),Parasitic,
R_lateraloccipital,Parasitic Infections,34331,33844,487,-0.0433638711947826,-0.122684765601271,0.0359570232117061,"-0.04 (-0.12, 0.04)",0.283939258271392,0.98502690720643,61-70,0.331,Cortical,Volume of lateraloccipital (right hemisphere),Parasitic,
R_lateralorbitofrontal,Parasitic Infections,34331,33844,487,-0.0248707268859352,-0.105879934264224,0.0561384804923535,"-0.02 (-0.11, 0.06)",0.547343239416532,0.98502690720643,61-70,0.356,Cortical,Volume of lateralorbitofrontal (right hemisphere),Parasitic,
R_lingual,Parasitic Infections,34331,33844,487,-0.0876020496463906,-0.174385813175043,-0.000818286117738334,"-0.09 (-0.17, -0.00)",0.0478786986338181,0.98502690720643,61-70,0.275,Cortical,Volume of lingual (right hemisphere),Parasitic,*
R_medialorbitofrontal,Parasitic Infections,34331,33844,487,0.00496146537243339,-0.0758813941420346,0.0858043248869014,"0.00 (-0.08, 0.09)",0.904253650516884,0.993805699618369,61-70,0.266,Cortical,Volume of medialorbitofrontal (right hemisphere),Parasitic,
R_middletemporal,Parasitic Infections,34331,33844,487,-0.0163697619831406,-0.0964917436716858,0.0637522197054045,"-0.02 (-0.10, 0.06)",0.688823661347283,0.98502690720643,61-70,0.771,Cortical,Volume of middletemporal (right hemisphere),Parasitic,
R_paracentral,Parasitic Infections,34331,33844,487,-0.0623281839153593,-0.148229728536581,0.0235733607058621,"-0.06 (-0.15, 0.02)",0.154990369606722,0.98502690720643,61-70,0.462,Cortical,Volume of paracentral (right hemisphere),Parasitic,
R_parahippocampal,Parasitic Infections,34331,33844,487,-0.0542648121492121,-0.143383526124067,0.0348539018256426,"-0.05 (-0.14, 0.03)",0.232692210523749,0.98502690720643,61-70,0.112,Cortical,Volume of parahippocampal (right hemisphere),Parasitic,
R_parsopercularis,Parasitic Infections,34331,33844,487,-0.00977732996965524,-0.0960335512941556,0.0764788913548451,"-0.01 (-0.10, 0.08)",0.824179747509598,0.98502690720643,61-70,0.848,Cortical,Volume of parsopercularis (right hemisphere),Parasitic,
R_parsorbitalis,Parasitic Infections,34331,33844,487,-0.0226912450907373,-0.106249768821278,0.0608672786398036,"-0.02 (-0.11, 0.06)",0.59454331045037,0.98502690720643,61-70,0.656,Cortical,Volume of parsorbitalis (right hemisphere),Parasitic,
R_parstriangularis,Parasitic Infections,34331,33844,487,0.069790437107219,-0.0149451020650646,0.154525976279503,"0.07 (-0.01, 0.15)",0.106463921348753,0.98502690720643,61-70,0.041,Cortical,Volume of parstriangularis (right hemisphere),Parasitic,
R_pericalcarine,Parasitic Infections,34331,33844,487,-0.0522191545580868,-0.139075994461089,0.0346376853449155,"-0.05 (-0.14, 0.03)",0.238649145906307,0.98502690720643,61-70,0.313,Cortical,Volume of pericalcarine (right hemisphere),Parasitic,
R_postcentral,Parasitic Infections,34331,33844,487,-0.0391833093384258,-0.124195169550497,0.0458285508736448,"-0.04 (-0.12, 0.05)",0.366314554394244,0.98502690720643,61-70,0.608,Cortical,Volume of postcentral (right hemisphere),Parasitic,
R_posteriorcingulate,Parasitic Infections,34331,33844,487,0.0187929230865128,-0.0655281831421802,0.103114029315206,"0.02 (-0.07, 0.10)",0.662230827224765,0.98502690720643,61-70,0.8,Cortical,Volume of posteriorcingulate (right hemisphere),Parasitic,
R_precentral,Parasitic Infections,34331,33844,487,-0.0499082643858245,-0.132782623909632,0.0329660951379834,"-0.05 (-0.13, 0.03)",0.237863939748758,0.98502690720643,61-70,0.305,Cortical,Volume of precentral (right hemisphere),Parasitic,
R_precuneus,Parasitic Infections,34331,33844,487,-0.0133258500171123,-0.0945200077459643,0.0678683077117398,"-0.01 (-0.09, 0.07)",0.74769176411383,0.98502690720643,61-70,0.806,Cortical,Volume of precuneus (right hemisphere),Parasitic,
R_rostralanteriorcingulate,Parasitic Infections,34331,33844,487,0.0185213073685859,-0.0673560201810343,0.104398634918206,"0.02 (-0.07, 0.10)",0.672499559245276,0.98502690720643,61-70,0.808,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Parasitic,
R_rostralmiddlefrontal,Parasitic Infections,34331,33844,487,0.00921415441067282,-0.0708804315609406,0.0893087403822862,"0.01 (-0.07, 0.09)",0.821604111609231,0.98502690720643,61-70,0.779,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Parasitic,
R_superiorfrontal,Parasitic Infections,34331,33844,487,-0.00279149740732107,-0.0831225882170461,0.0775395934024039,"-0.00 (-0.08, 0.08)",0.945697705902079,0.993805699618369,61-70,0.987,Cortical,Volume of superiorfrontal (right hemisphere),Parasitic,
R_superiorparietal,Parasitic Infections,34331,33844,487,-0.00187884191960331,-0.0870497456012297,0.083292061762023,"-0.00 (-0.09, 0.08)",0.965512319329113,0.993805699618369,61-70,0.913,Cortical,Volume of superiorparietal (right hemisphere),Parasitic,
R_superiortemporal,Parasitic Infections,34331,33844,487,0.036839939833942,-0.0457992365802451,0.119479116248129,"0.04 (-0.05, 0.12)",0.382250498245967,0.98502690720643,61-70,0.975,Cortical,Volume of superiortemporal (right hemisphere),Parasitic,
R_supramarginal,Parasitic Infections,34331,33844,487,-0.00133671661628179,-0.0847513489630459,0.0820779157304823,"-0.00 (-0.08, 0.08)",0.974943176811628,0.993805699618369,61-70,0.772,Cortical,Volume of supramarginal (right hemisphere),Parasitic,
R_temporalpole,Parasitic Infections,33568,33091,477,0.0008259717883146,-0.0821168535898889,0.0837687971665181,"0.00 (-0.08, 0.08)",0.984427462072692,0.993805699618369,61-70,0.834,Cortical,Volume of grey matter in Temporal Pole (right),Parasitic,
R_transversetemporal,Parasitic Infections,34331,33844,487,-0.00967395824830032,-0.0965487996704958,0.0772008831738951,"-0.01 (-0.10, 0.08)",0.827228054159782,0.98502690720643,61-70,0.513,Cortical,Volume of transversetemporal (right hemisphere),Parasitic,
Raccumb,Parasitic Infections,33562,33085,477,-0.0176476413301333,-0.107834041029194,0.0725387583689275,"-0.02 (-0.11, 0.07)",0.701322688462738,0.98502690720643,61-70,0.391,SubCortical,Volume of accumbens (right),Parasitic,
Ramyg,Parasitic Infections,33562,33085,477,-0.0176571674260975,-0.105185740155478,0.0698714053032827,"-0.02 (-0.11, 0.07)",0.692551375243019,0.98502690720643,61-70,0.078,SubCortical,Volume of amygdala (right),Parasitic,
Rcaud,Parasitic Infections,33562,33085,477,-0.0266230075697802,-0.111096627275832,0.0578506121362713,"-0.03 (-0.11, 0.06)",0.5367565133896119,0.98502690720643,61-70,0.148,SubCortical,Volume of caudate (right),Parasitic,
Rhippo,Parasitic Infections,33562,33085,477,0.0193927464604568,-0.0674432518257765,0.10622874474669,"0.02 (-0.07, 0.11)",0.661587053332101,0.98502690720643,61-70,0.565,SubCortical,Volume of hippocampus (right),Parasitic,
RLatVent,Parasitic Infections,34331,33844,487,0.0134312623860316,-0.0663845273937642,0.0932470521658275,"0.01 (-0.07, 0.09)",0.741529700121492,0.98502690720643,61-70,0.496,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Parasitic,
Rpal,Parasitic Infections,33562,33085,477,-0.035619344866584,-0.120043241800645,0.048804552067477,"-0.04 (-0.12, 0.05)",0.408265841257477,0.98502690720643,61-70,0.736,SubCortical,Volume of pallidum (right),Parasitic,
Rput,Parasitic Infections,33562,33085,477,-0.0888595585170962,-0.16719630327061,-0.0105228137635823,"-0.09 (-0.17, -0.01)",0.0262007217935588,0.98502690720643,61-70,0.052,SubCortical,Volume of putamen (right),Parasitic,*
Rthal,Parasitic Infections,33562,33085,477,-0.0586884060326913,-0.139287263161939,0.0219104510965566,"-0.06 (-0.14, 0.02)",0.153529332087996,0.98502690720643,61-70,0.072,SubCortical,Volume of thalamus (right),Parasitic,
