Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Hand grip strength right,All Infectious Diseases,169774,138779,30995,-0.0190333037719778,-0.0271506412060717,-0.0109159663378839,"-0.02 (-0.03, -0.01)",4.3160656346966e-06,0.00531739286194621,61-70,<0.001,Any,**
Movement,Hand grip strength right,Bacterial Infections,179522,157353,22169,-0.0475969018288134,-0.0568406897762552,-0.0383531138813715,"-0.05 (-0.06, -0.04)",6.0788924587147e-24,7.48919550913651e-21,61-70,<0.001,Bacterial,**
Movement,Hand grip strength right,Invasive Bacterial Infections,202707,194663,8044,-0.0598453358799533,-0.0744498387873206,-0.0452408329725861,"-0.06 (-0.07, -0.05)",9.68344455908639e-16,1.19300036967944e-12,61-70,0.002,Invasive,**
Movement,Hand grip strength right,Localised Bacterial Infections,186599,169014,17585,-0.0459667698664097,-0.0561697761457406,-0.0357637635870788,"-0.05 (-0.06, -0.04)",1.05437792980127e-18,1.29899360951516e-15,61-70,<0.001,Localised,**
Movement,Hand grip strength right,Bacterial Infections with Sepsis,213272,212789,483,-0.1314914179563,-0.189914024570112,-0.0730688113424872,"-0.13 (-0.19, -0.07)",1.02799937470865e-05,0.0126649522964106,61-70,0.038,Sepsis,**
Movement,Hand grip strength right,Bacterial Infections without Sepsis,179656,157613,22043,-0.0478193938089814,-0.0570854338400904,-0.0385533537778723,"-0.05 (-0.06, -0.04)",4.81676198190896e-24,5.93425076171184e-21,61-70,<0.001,No-Sepsis,**
Movement,Hand grip strength right,Extracellular Bacterial Infections,211219,206869,4350,-0.0251190583381852,-0.0447762030103973,-0.00546191366597314,"-0.03 (-0.04, -0.01)",0.0122607163426191,1,61-70,0.235,Extracellular,*
Movement,Hand grip strength right,Intracellular Bacterial Infections,212065,211081,984,-0.0250570680275073,-0.0660333075828204,0.0159191715278058,"-0.03 (-0.07, 0.02)",0.230712291586787,1,61-70,0.534,Intracellular,
Movement,Hand grip strength right,Gram Positive Bacterial Infections,212054,209921,2133,-0.0798537564934913,-0.107762395135949,-0.0519451178510338,"-0.08 (-0.11, -0.05)",2.04943090839611e-08,2.52489887914401e-05,61-70,0.136,Gram Positive,**
Movement,Hand grip strength right,Gram Negative Bacterial Infections,212337,209504,2833,0.0132960113201991,-0.0109798848627223,0.0375719075031205,"0.01 (-0.01, 0.04)",0.283054019183274,1,61-70,0.388,Gram Negative,
Movement,Hand grip strength right,Mycobacterial Infections,212420,211655,765,-0.016805089359137,-0.0632568449373349,0.029646666219061,"-0.02 (-0.06, 0.03)",0.478281666424775,1,61-70,0.874,Mycobacterial,
Movement,Hand grip strength right,Mycoplasma Infections,213668,213649,19,-0.332340472809814,-0.626519907018458,-0.0381610386011706,"-0.33 (-0.63, -0.04)",0.026814452354883,1,61-70,0.389,Mycoplasma,*
Movement,Hand grip strength right,Acute Bacterial Infections,180933,159499,21434,-0.0471686339604077,-0.056541507818237,-0.0377957601025785,"-0.05 (-0.06, -0.04)",6.07217356171749e-23,7.48091782803595e-20,61-70,<0.001,Acute Bacterial,**
Movement,Hand grip strength right,Chronic Bacterial Infections,211655,210433,1222,-0.0548132952663965,-0.091618449661767,-0.018008140871026,"-0.05 (-0.09, -0.02)",0.0035124054923997,1,61-70,0.816,Chronic Bacterial,*
Movement,Hand grip strength right,Viral Infections,200609,184485,16124,0.0466265036596202,0.0360160537790819,0.0572369535401586,"0.05 (0.04, 0.06)",7.17340765858754e-18,8.83763823537985e-15,61-70,0.014,Viral,**
Movement,Hand grip strength right,Acute Viral Infections,204576,191741,12835,0.0530435505556984,0.0412831678992864,0.0648039332121104,"0.05 (0.04, 0.06)",9.62865387147509e-19,1.18625015696573e-15,61-70,0.402,Acute Viral,**
Movement,Hand grip strength right,Herpes Viral Infections,208426,196760,11666,0.0688020874447694,0.0564956674422007,0.0811085074473381,"0.07 (0.06, 0.08)",6.20939647401278e-28,7.64997645598374e-25,61-70,0.109,Herpes,**
Movement,Hand grip strength right,Other Potentially Persistent Viral Infections,213528,213397,131,-0.154498008726658,-0.266586368707487,-0.0424096487458294,"-0.15 (-0.27, -0.04)",0.00690226606675185,1,61-70,0.167,Other Viral,*
Movement,Hand grip strength right,Parasitic Infections,212674,211996,678,0.0561823779685939,0.00682607554207523,0.105538680395112,"0.06 (0.01, 0.11)",0.0256792775331838,1,61-70,0.728,Parasitic,*
Movement,Hand grip strength right,Fungal Infections,205419,201531,3888,-0.0483382761268506,-0.0691163663930045,-0.0275601858606967,"-0.05 (-0.07, -0.03)",5.12564853298853e-06,0.00631479899264187,61-70,0.001,Fungal,**
Movement,Hand grip strength right,Acute Infections,175912,148324,27588,-0.019889300434069,-0.0283469565187262,-0.0114316443494118,"-0.02 (-0.03, -0.01)",4.04607691044466e-06,0.00498476675366782,61-70,<0.001,Acute,**
Movement,Hand grip strength right,Chronic Infections,205810,192771,13039,0.0531204217333027,0.041440953918463,0.0647998895481423,"0.05 (0.04, 0.06)",4.94611469326506e-19,6.09361330210255e-16,61-70,0.044,Chronic,**
