Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Fluid intelligence,All Infectious Diseases,73599,45023,28576,0.0236246553348508,0.0108201562935191,0.0364291543761825,"0.02 (0.01, 0.04)",0.000299104478925817,0.368496718036606,61-70,0.084,Any,*
Cognition,Fluid intelligence,Bacterial Infections,73599,52254,21345,0.00866620239692035,-0.00510337781028967,0.0224357826041304,"0.01 (-0.01, 0.02)",0.217367580168915,1,61-70,0.478,Bacterial,
Cognition,Fluid intelligence,Invasive Bacterial Infections,73599,67079,6520,-0.0051088915070007,-0.0270826008494242,0.0168648178354228,"-0.01 (-0.03, 0.02)",0.648607435827104,1,61-70,0.183,Invasive,
Cognition,Fluid intelligence,Localised Bacterial Infections,73599,55968,17631,0.0113623728588852,-0.00327417275288539,0.0259989184706559,"0.01 (-0.00, 0.03)",0.128126651770615,1,61-70,0.587,Localised,
Cognition,Fluid intelligence,Bacterial Infections with Sepsis,73599,73180,419,-0.0918847103268718,-0.174767095412374,-0.00900232524136965,"-0.09 (-0.17, -0.01)",0.0297923406678269,1,61-70,0.32,Sepsis,*
Cognition,Fluid intelligence,Bacterial Infections without Sepsis,73599,52391,21208,0.00909975986506595,-0.00469529394726684,0.0228948136773987,"0.01 (-0.00, 0.02)",0.19605296881222,1,61-70,0.491,No-Sepsis,
Cognition,Fluid intelligence,Extracellular Bacterial Infections,73599,70892,2707,0.0490690566378693,0.0159383986665412,0.0821997146091975,"0.05 (0.02, 0.08)",0.00369828072469744,1,61-70,0.048,Extracellular,*
Cognition,Fluid intelligence,Intracellular Bacterial Infections,73599,72825,774,-0.0611587879968026,-0.122243485644242,-7.40903493629611e-05,"-0.06 (-0.12, -0.00)",0.0497227752052827,1,61-70,0.077,Intracellular,*
Cognition,Fluid intelligence,Gram Positive Bacterial Infections,73599,72120,1479,0.0247357596994818,-0.0196892708614531,0.0691607902604168,"0.02 (-0.02, 0.07)",0.275134967822775,1,61-70,0.242,Gram Positive,
Cognition,Fluid intelligence,Gram Negative Bacterial Infections,73599,71943,1656,0.0468334587639365,0.00477060052549341,0.0888963170023796,"0.05 (0.00, 0.09)",0.0290912046457674,1,61-70,0.083,Gram Negative,*
Cognition,Fluid intelligence,Mycobacterial Infections,73599,73041,558,-0.0256429367452412,-0.0974829241748741,0.0461970506843916,"-0.03 (-0.10, 0.05)",0.484172362811902,1,61-70,<0.001,Mycobacterial,
Cognition,Fluid intelligence,Mycoplasma Infections,73599,73579,20,0.334593786755108,-0.0435013893570184,0.712688962867234,"0.33 (-0.04, 0.71)",0.0828352458080435,1,61-70,0.332,Mycoplasma,
Cognition,Fluid intelligence,Acute Bacterial Infections,73599,52888,20711,0.00852738319750103,-0.00536858971616536,0.0224233561111674,"0.01 (-0.01, 0.02)",0.229069777171528,1,61-70,0.465,Acute Bacterial,
Cognition,Fluid intelligence,Chronic Bacterial Infections,73599,72564,1035,-0.0238172468707682,-0.0767552988694791,0.0291208051279427,"-0.02 (-0.08, 0.03)",0.377878251132134,1,61-70,0.001,Chronic Bacterial,
Cognition,Fluid intelligence,Viral Infections,73599,61934,11665,0.0621876214780202,0.0450688504207048,0.0793063925353356,"0.06 (0.05, 0.08)",1.08824860378275e-12,1.34072227986035e-09,61-70,0.001,Viral,**
Cognition,Fluid intelligence,Acute Viral Infections,73599,64925,8674,0.0751962130001574,0.0558032786322385,0.0945891473680763,"0.08 (0.06, 0.09)",2.99861033069238e-14,3.69428792741301e-11,61-70,0.042,Acute Viral,**
Cognition,Fluid intelligence,Herpes Viral Infections,73599,66778,6821,0.0907949122676605,0.0692161321592566,0.112373692376064,"0.09 (0.07, 0.11)",1.65228257268523e-16,2.0356121295482e-13,61-70,<0.001,Herpes,**
Cognition,Fluid intelligence,Other Potentially Persistent Viral Infections,73599,73486,113,-0.0607991352871653,-0.220087214509215,0.0984889439348844,"-0.06 (-0.22, 0.10)",0.454392147521677,1,61-70,0.093,Other Viral,
Cognition,Fluid intelligence,Parasitic Infections,73599,72916,683,-0.0121294039685096,-0.0771507874017276,0.0528919794647085,"-0.01 (-0.08, 0.05)",0.714644330993858,1,61-70,0.335,Parasitic,
Cognition,Fluid intelligence,Fungal Infections,73599,68697,4902,-0.000822700874157395,-0.0258292881014773,0.0241838863531625,"-0.00 (-0.03, 0.02)",0.9485861096735,1,61-70,0.441,Fungal,
Cognition,Fluid intelligence,Acute Infections,73599,48624,24975,0.0227529978339492,0.00957074847980267,0.0359352471880957,"0.02 (0.01, 0.04)",0.000717312215838307,0.883728649912794,61-70,0.133,Acute,*
Cognition,Fluid intelligence,Chronic Infections,73599,65450,8149,0.0716781467021451,0.0517592890323384,0.0915970043719518,"0.07 (0.05, 0.09)",1.76561692831384e-12,2.17524005568265e-09,61-70,<0.001,Chronic,**
