Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Prospective memory,All Infectious Diseases,1079,690,389,0.130629824587796,-0.0264760354498722,0.287735684625465,"0.13 (-0.03, 0.29)",0.103076235806019,1,71-80,0.117,Any,
Cognition,Prospective memory,Bacterial Infections,1079,779,300,0.0987325866047105,-0.0708891025079491,0.26835427571737,"0.10 (-0.07, 0.27)",0.253649325865315,1,71-80,0.45,Bacterial,
Cognition,Prospective memory,Invasive Bacterial Infections,1079,961,118,0.123375806015505,-0.117743526456914,0.364495138487925,"0.12 (-0.12, 0.36)",0.315598252531788,1,71-80,0.246,Invasive,
Cognition,Prospective memory,Localised Bacterial Infections,1079,855,224,0.131830390492241,-0.0550387255848393,0.31869950656932,"0.13 (-0.06, 0.32)",0.166565716316435,1,71-80,0.103,Localised,
Cognition,Prospective memory,Bacterial Infections with Sepsis,1079,1077,2,0.635849545364301,-1.11056045962549,2.38225955035409,"0.64 (-1.11, 2.38)",0.475126005112474,1,71-80,0.714,Sepsis,
Cognition,Prospective memory,Bacterial Infections without Sepsis,1079,780,299,0.0910347526861625,-0.0787186294903989,0.260788134862724,"0.09 (-0.08, 0.26)",0.292908999843174,1,71-80,0.513,No-Sepsis,
Cognition,Prospective memory,Extracellular Bacterial Infections,1079,1047,32,0.0550636753724125,-0.389248916403026,0.499376267147851,"0.06 (-0.39, 0.50)",0.807916051038404,1,71-80,0.783,Extracellular,
Cognition,Prospective memory,Intracellular Bacterial Infections,1079,1061,18,0.515085978273618,-0.0737705083077987,1.10394246485503,"0.52 (-0.07, 1.10)",0.0863838936905643,1,71-80,0.144,Intracellular,
Cognition,Prospective memory,Gram Positive Bacterial Infections,1079,1055,24,0.0464697325352984,-0.46532630196741,0.558265767038006,"0.05 (-0.47, 0.56)",0.85862900725756,1,71-80,0.535,Gram Positive,
Cognition,Prospective memory,Gram Negative Bacterial Infections,1079,1065,14,0.467692146881873,-0.195609589306041,1.13099388306979,"0.47 (-0.20, 1.13)",0.166789186057364,1,71-80,0.007,Gram Negative,
Cognition,Prospective memory,Mycobacterial Infections,1079,1067,12,0.273317112264215,-0.450265786993812,0.996900011522241,"0.27 (-0.45, 1.00)",0.458749399853303,1,71-80,0.237,Mycobacterial,
Cognition,Prospective memory,Mycoplasma Infections,1079,1079,0,0.0,0.0,0.0,/,/,/,71-80,0.622,Mycoplasma,
Cognition,Prospective memory,Acute Bacterial Infections,1079,793,286,0.120716487004678,-0.0511944529613334,0.292627426970689,"0.12 (-0.05, 0.29)",0.168535118786097,1,71-80,0.306,Acute Bacterial,
Cognition,Prospective memory,Chronic Bacterial Infections,1079,1059,20,-0.234576435441378,-0.795435097896261,0.326282227013506,"-0.23 (-0.80, 0.33)",0.412011613207906,1,71-80,0.48,Chronic Bacterial,
Cognition,Prospective memory,Viral Infections,1079,956,123,0.0649692391371907,-0.174554515162629,0.30449299343701,"0.06 (-0.17, 0.30)",0.594674760533143,1,71-80,0.728,Viral,
Cognition,Prospective memory,Acute Viral Infections,1079,995,84,0.106527073221906,-0.176647932734204,0.389702079178016,"0.11 (-0.18, 0.39)",0.460581817566032,1,71-80,0.526,Acute Viral,
Cognition,Prospective memory,Herpes Viral Infections,1079,1017,62,0.147399709407385,-0.178642123835782,0.473441542650552,"0.15 (-0.18, 0.47)",0.375231798746024,1,71-80,0.17,Herpes,
Cognition,Prospective memory,Other Potentially Persistent Viral Infections,1079,1078,1,-2.50441298477996,-4.98085930162276,-0.0279666679371666,"-2.50 (-4.98, -0.03)",0.047472835684632,1,71-80,0.03,Other Viral,*
Cognition,Prospective memory,Parasitic Infections,1079,1073,6,-0.100335247868161,-1.11193835950404,0.911267863767718,"-0.10 (-1.11, 0.91)",0.845727678876053,1,71-80,0.694,Parasitic,
Cognition,Prospective memory,Fungal Infections,1079,1003,76,0.266806272261207,-0.0269659060147899,0.560578450537203,"0.27 (-0.03, 0.56)",0.0750207402818535,1,71-80,0.107,Fungal,
Cognition,Prospective memory,Acute Infections,1079,746,333,0.125837469626562,-0.0378922339424625,0.289567173195586,"0.13 (-0.04, 0.29)",0.131829907461581,1,71-80,0.07,Acute,
Cognition,Prospective memory,Chronic Infections,1079,994,85,0.0347603192082905,-0.246449283018294,0.315969921434876,"0.03 (-0.25, 0.32)",0.808402412902509,1,71-80,0.592,Chronic,
