Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Paired associate learning,All Infectious Diseases,32146,11942,20204,0.033846244467483,0.0118043054267423,0.0558881835082238,"0.03 (0.01, 0.06)",0.00261697141268049,1,71-80,0.649,Any,*
Cognition,Paired associate learning,Bacterial Infections,32146,20302,11844,0.00509369586136243,-0.0169996192026353,0.0271870109253601,"0.01 (-0.02, 0.03)",0.651348396053491,1,71-80,0.825,Bacterial,
Cognition,Paired associate learning,Invasive Bacterial Infections,32146,28415,3731,-0.00840704904906293,-0.0416089546429232,0.0247948565447973,"-0.01 (-0.04, 0.02)",0.619685558113852,1,71-80,0.311,Invasive,
Cognition,Paired associate learning,Localised Bacterial Infections,32146,22358,9788,-0.000198049341371037,-0.0233650965681697,0.0229689978854276,"-0.00 (-0.02, 0.02)",0.986631473809143,1,71-80,0.72,Localised,
Cognition,Paired associate learning,Bacterial Infections with Sepsis,32146,31990,156,-0.107068435366796,-0.260056747434163,0.0459198767005714,"-0.11 (-0.26, 0.05)",0.17015804919908,1,71-80,0.135,Sepsis,
Cognition,Paired associate learning,Bacterial Infections without Sepsis,32146,20359,11787,0.0071791953172209,-0.0149364630517211,0.0292948536861628,"0.01 (-0.01, 0.03)",0.524606035487097,1,71-80,0.722,No-Sepsis,
Cognition,Paired associate learning,Extracellular Bacterial Infections,32146,28595,3551,0.057866714526744,0.023830982128661,0.091902446924827,"0.06 (0.02, 0.09)",0.000861950652376835,1,71-80,0.84,Extracellular,*
Cognition,Paired associate learning,Intracellular Bacterial Infections,32146,31734,412,-0.0470521670441697,-0.141576283427811,0.0474719493394715,"-0.05 (-0.14, 0.05)",0.329237033917128,1,71-80,0.014,Intracellular,
Cognition,Paired associate learning,Gram Positive Bacterial Infections,32146,30796,1350,0.0538818899182659,0.000859862786097877,0.106903917050434,"0.05 (0.00, 0.11)",0.0463988303277694,1,71-80,0.919,Gram Positive,*
Cognition,Paired associate learning,Gram Negative Bacterial Infections,32146,29576,2570,0.0566284980540107,0.0172784327038823,0.095978563404139,"0.06 (0.02, 0.10)",0.00479511356822625,1,71-80,0.026,Gram Negative,*
Cognition,Paired associate learning,Mycobacterial Infections,32146,31851,295,-0.0522346170155225,-0.163724882230873,0.0592556481998277,"-0.05 (-0.16, 0.06)",0.358467243803206,1,71-80,0.054,Mycobacterial,
Cognition,Paired associate learning,Mycoplasma Infections,32146,32141,5,0.286289471835648,-0.566297038918893,1.13887598259019,"0.29 (-0.57, 1.14)",0.51044014885122,1,71-80,0.899,Mycoplasma,
Cognition,Paired associate learning,Acute Bacterial Infections,32146,20558,11588,0.0069308970784194,-0.015267257186299,0.0291290513431378,"0.01 (-0.02, 0.03)",0.540555499501069,1,71-80,0.786,Acute Bacterial,
Cognition,Paired associate learning,Chronic Bacterial Infections,32146,31701,445,-0.0695216648541739,-0.160513852607663,0.0214705228993157,"-0.07 (-0.16, 0.02)",0.134260766654499,1,71-80,0.574,Chronic Bacterial,
Cognition,Paired associate learning,Viral Infections,32146,15903,16243,0.0360518049260188,0.01471575127334,0.0573878585786976,"0.04 (0.01, 0.06)",0.000927664711980545,1,71-80,0.71,Viral,*
Cognition,Paired associate learning,Acute Viral Infections,32146,18702,13444,0.046711494266514,0.0250849548730119,0.068338033660016,"0.05 (0.03, 0.07)",2.30704711508438e-05,0.0284228204578396,71-80,0.719,Acute Viral,**
Cognition,Paired associate learning,Herpes Viral Infections,32146,18321,13825,0.0392282094063102,0.0176742639946866,0.0607821548179337,"0.04 (0.02, 0.06)",0.000361242290211659,0.445050501540764,71-80,0.614,Herpes,*
Cognition,Paired associate learning,Other Potentially Persistent Viral Infections,32146,32093,53,0.0770297042756357,-0.185181295376818,0.339240703928089,"0.08 (-0.19, 0.34)",0.5647543018985,1,71-80,0.192,Other Viral,
Cognition,Paired associate learning,Parasitic Infections,32146,31740,406,-0.0204266275382918,-0.11575570517823,0.074902450101646,"-0.02 (-0.12, 0.07)",0.674497840883629,1,71-80,0.548,Parasitic,
Cognition,Paired associate learning,Fungal Infections,32146,30568,1578,-0.0177646623957237,-0.0670003570275956,0.0314710322361482,"-0.02 (-0.07, 0.03)",0.479448248722958,1,71-80,0.804,Fungal,
Cognition,Paired associate learning,Acute Infections,32146,14018,18128,0.0348665170408133,0.0133787901868921,0.0563542438947344,"0.03 (0.01, 0.06)",0.00147208579427781,1,71-80,0.522,Acute,*
Cognition,Paired associate learning,Chronic Infections,32146,17978,14168,0.037491053902297,0.016003615925943,0.058978491878651,"0.04 (0.02, 0.06)",0.000627327745729866,0.772867782739195,71-80,0.724,Chronic,*
