Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Sex group,P interaction,Abbreviations,p_star
Movement,Hand grip strength left,All Infectious Diseases,183679,143962,39717,-0.000842187905071941,-0.00964098726039276,0.00795661145024888,"-0.00 (-0.01, 0.01)",0.851189178847376,1.0,Male,<0.001,Any,
Movement,Hand grip strength left,Bacterial Infections,194722,170315,24407,-0.0361198678304926,-0.0467305649190443,-0.0255091707419409,"-0.04 (-0.05, -0.03)",2.53091755723444e-11,1.55904521525642e-08,Male,<0.001,Bacterial,**
Movement,Hand grip strength left,Invasive Bacterial Infections,216431,207815,8616,-0.0617815329348285,-0.0788390433656028,-0.0447240225040542,"-0.06 (-0.08, -0.04)",1.26100510701532e-12,7.76779145921437e-10,Male,<0.001,Invasive,**
Movement,Hand grip strength left,Localised Bacterial Infections,201963,182649,19314,-0.0329885702746355,-0.0447250820393352,-0.0212520585099358,"-0.03 (-0.04, -0.02)",3.61254520435809e-08,2.22532784588458e-05,Male,<0.001,Localised,**
Movement,Hand grip strength left,Bacterial Infections with Sepsis,226954,226439,515,-0.129339516730032,-0.19783157831922,-0.0608474551408445,"-0.13 (-0.20, -0.06)",0.000214641245924954,0.132219007489772,Male,0.362,Sepsis,*
Movement,Hand grip strength left,Bacterial Infections without Sepsis,194861,170599,24262,-0.0360512932624861,-0.0466887196089919,-0.0254138669159804,"-0.04 (-0.05, -0.03)",3.09099992532851e-11,1.90405595400236e-08,Male,<0.001,No-Sepsis,**
Movement,Hand grip strength left,Extracellular Bacterial Infections,225005,220992,4013,-0.043224978141265,-0.0679520340099958,-0.0184979222725343,"-0.04 (-0.07, -0.02)",0.000612197224691645,0.377113490410053,Male,<0.001,Extracellular,*
Movement,Hand grip strength left,Intracellular Bacterial Infections,226063,225146,917,-0.0739696613157878,-0.125324742264151,-0.0226145803674242,"-0.07 (-0.13, -0.02)",0.00475713223067185,1.0,Male,0.003,Intracellular,*
Movement,Hand grip strength left,Gram Positive Bacterial Infections,225676,223435,2241,-0.0916673495121539,-0.12461755231669,-0.0587171467076184,"-0.09 (-0.12, -0.06)",4.96786990665036e-08,3.06020786249662e-05,Male,0.001,Gram Positive,**
Movement,Hand grip strength left,Gram Negative Bacterial Infections,226094,223722,2372,-0.0137407500961101,-0.0457857481107104,0.0183042479184902,"-0.01 (-0.05, 0.02)",0.400669240919271,1.0,Male,0.005,Gram Negative,
Movement,Hand grip strength left,Mycobacterial Infections,226503,225881,622,-0.0795585158387466,-0.141893129363176,-0.017223902314317,"-0.08 (-0.14, -0.02)",0.0123660743713985,1.0,Male,<0.001,Mycobacterial,*
Movement,Hand grip strength left,Mycoplasma Infections,227331,227302,29,-0.100731273617087,-0.388999736785897,0.187537189551723,"-0.10 (-0.39, 0.19)",0.493417249001139,1.0,Male,0.801,Mycoplasma,
Movement,Hand grip strength left,Acute Bacterial Infections,195973,172254,23719,-0.0331329122709315,-0.0438722395618906,-0.0223935849799724,"-0.03 (-0.04, -0.02)",1.47918403347177e-09,9.1117736461861e-07,Male,<0.001,Acute Bacterial,**
Movement,Hand grip strength left,Chronic Bacterial Infections,225552,224373,1179,-0.133664240621564,-0.178984171221504,-0.0883443100216232,"-0.13 (-0.18, -0.09)",7.45116593606506e-09,4.58991821661608e-06,Male,<0.001,Chronic Bacterial,**
Movement,Hand grip strength left,Viral Infections,213999,189316,24683,0.0528817825408331,0.0422853327923532,0.0634782322893129,"0.05 (0.04, 0.06)",1.36955776934949e-22,8.43647585919286e-20,Male,0.678,Viral,**
Movement,Hand grip strength left,Acute Viral Infections,217845,198766,19079,0.0593433906091049,0.0475020364963909,0.0711847447218189,"0.06 (0.05, 0.07)",9.10798289811928e-23,5.61051746524148e-20,Male,0.251,Acute Viral,**
Movement,Hand grip strength left,Herpes Viral Infections,222281,202825,19456,0.07593875785125,0.0641642538210926,0.0877132618814074,"0.08 (0.06, 0.09)",1.29631828619285e-36,7.98532064294796e-34,Male,0.042,Herpes,**
Movement,Hand grip strength left,Other Potentially Persistent Viral Infections,226947,226668,279,-0.189166431341406,-0.282254993770438,-0.0960778689123747,"-0.19 (-0.28, -0.10)",6.81038934237504e-05,0.0419519983490302,Male,<0.001,Other Viral,**
Movement,Hand grip strength left,Parasitic Infections,226151,225276,875,0.10412910316032,0.0515354683312574,0.156722737989383,"0.10 (0.05, 0.16)",0.000104265082658704,0.0642272909177617,Male,0.433,Parasitic,*
Movement,Hand grip strength left,Fungal Infections,218743,214034,4709,-0.0448153596583624,-0.0676772179667053,-0.0219535013500195,"-0.04 (-0.07, -0.02)",0.000122032900040177,0.075172266424749,Male,0.01,Fungal,*
Movement,Hand grip strength left,Acute Infections,190259,155753,34506,-0.00125562064542654,-0.0104830784396925,0.00797183714883942,"-0.00 (-0.01, 0.01)",0.789698448008573,1.0,Male,<0.001,Acute,
Movement,Hand grip strength left,Chronic Infections,219543,198690,20853,0.0597648392409196,0.0483677402094882,0.0711619382723511,"0.06 (0.05, 0.07)",8.98469467137021e-25,5.53457191756405e-22,Male,0.964,Chronic,**
