Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Chronic Bacterial Infections,30001,29170,831,-0.036259814143535,-0.100006365276,0.0274867369889299,"-0.04 (-0.10, 0.03)",0.26490376583932,0.736125001927403,71-80,0.568,Cortical,Volume of bankssts (left hemisphere),Chronic Bacterial,
L_caudalanteriorcingulate,Chronic Bacterial Infections,30001,29170,831,-0.042125163561966,-0.109888161408957,0.0256378342850248,"-0.04 (-0.11, 0.03)",0.223055248904715,0.736125001927403,71-80,0.404,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Chronic Bacterial,
L_caudalmiddlefrontal,Chronic Bacterial Infections,30001,29170,831,-0.0421745069457572,-0.106631622908019,0.0222826090165046,"-0.04 (-0.11, 0.02)",0.199690270337166,0.724218757704927,71-80,0.553,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Chronic Bacterial,
L_cuneus,Chronic Bacterial Infections,30001,29170,831,-0.0180320676485134,-0.081931135087819,0.0458669997907922,"-0.02 (-0.08, 0.05)",0.580187747589566,0.870421921884565,71-80,0.072,Cortical,Volume of cuneus (left hemisphere),Chronic Bacterial,
L_entorhinal,Chronic Bacterial Infections,30001,29170,831,-0.0346922286329707,-0.103568737947107,0.034184280681166,"-0.03 (-0.10, 0.03)",0.323528561282037,0.793541486042194,71-80,0.922,Cortical,Volume of entorhinal (left hemisphere),Chronic Bacterial,
L_frontalpole,Chronic Bacterial Infections,30001,29170,831,-0.0286804089385793,-0.0993980353516183,0.0420372174744598,"-0.03 (-0.10, 0.04)",0.426666476933115,0.836820444486204,71-80,0.222,Cortical,Volume of frontalpole (left hemisphere),Chronic Bacterial,
L_fusiform,Chronic Bacterial Infections,30001,29170,831,-0.0471324749527138,-0.10957168614404,0.0153067362386119,"-0.05 (-0.11, 0.02)",0.139004963143687,0.662249624402413,71-80,0.612,Cortical,Volume of fusiform (left hemisphere),Chronic Bacterial,
L_inferiorparietal,Chronic Bacterial Infections,30001,29170,831,-0.0797747472456261,-0.143069242742088,-0.0164802517491642,"-0.08 (-0.14, -0.02)",0.0135021897145603,0.561099484787763,71-80,0.226,Cortical,Volume of inferiorparietal (left hemisphere),Chronic Bacterial,*
L_inferiortemporal,Chronic Bacterial Infections,30001,29170,831,-0.0609678816873314,-0.12135056562359,-0.000585197751073165,"-0.06 (-0.12, -0.00)",0.047820768133714,0.561099484787763,71-80,0.056,Cortical,Volume of inferiortemporal (left hemisphere),Chronic Bacterial,*
L_insula,Chronic Bacterial Infections,29683,28868,815,-0.0370838973873019,-0.101420918660423,0.0272531238858196,"-0.04 (-0.10, 0.03)",0.258582074530678,0.736125001927403,71-80,0.21,Cortical,Volume of grey matter in Insular Cortex (left),Chronic Bacterial,
L_isthmuscingulate,Chronic Bacterial Infections,30001,29170,831,-0.00362652365085382,-0.0651316679996056,0.057878620697898,"-0.00 (-0.07, 0.06)",0.907994202119223,0.972800369611232,71-80,0.682,Cortical,Volume of isthmuscingulate (left hemisphere),Chronic Bacterial,
L_lateraloccipital,Chronic Bacterial Infections,30001,29170,831,-0.054368705077762,-0.115108672880831,0.00637126272530743,"-0.05 (-0.12, 0.01)",0.0793642950322325,0.561099484787763,71-80,0.141,Cortical,Volume of lateraloccipital (left hemisphere),Chronic Bacterial,
L_lateralorbitofrontal,Chronic Bacterial Infections,30001,29170,831,-0.0196296623104613,-0.0812043800665018,0.0419450554455792,"-0.02 (-0.08, 0.04)",0.532074031713249,0.865713346025956,71-80,0.764,Cortical,Volume of lateralorbitofrontal (left hemisphere),Chronic Bacterial,
L_lingual,Chronic Bacterial Infections,30001,29170,831,-0.047815809567223,-0.112513898489167,0.0168822793547209,"-0.05 (-0.11, 0.02)",0.147462385329035,0.662249624402413,71-80,0.78,Cortical,Volume of lingual (left hemisphere),Chronic Bacterial,
L_medialorbitofrontal,Chronic Bacterial Infections,30001,29170,831,-0.0355517857518418,-0.0969648237723299,0.0258612522686463,"-0.04 (-0.10, 0.03)",0.256526089302738,0.736125001927403,71-80,0.454,Cortical,Volume of medialorbitofrontal (left hemisphere),Chronic Bacterial,
L_middletemporal,Chronic Bacterial Infections,30001,29170,831,-0.0269206530336113,-0.0867261785117962,0.0328848724445735,"-0.03 (-0.09, 0.03)",0.377628672250957,0.828401449935727,71-80,0.247,Cortical,Volume of middletemporal (left hemisphere),Chronic Bacterial,
L_paracentral,Chronic Bacterial Infections,30001,29170,831,-0.076264462982194,-0.143103748998845,-0.00942517696554342,"-0.08 (-0.14, -0.01)",0.0253306966274346,0.561099484787763,71-80,0.262,Cortical,Volume of paracentral (left hemisphere),Chronic Bacterial,*
