Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_parsopercularis,Herpes Viral Infections,30001,17778,12223,-0.0339821659450696,-0.0553365040520808,-0.0126278278380584,"-0.03 (-0.06, -0.01)",0.00181570622965292,0.00258507327611602,71-80,0.661,Cortical,Volume of parsopercularis (left hemisphere),Herpes,**
L_parsorbitalis,Herpes Viral Infections,30001,17778,12223,-0.0642759690315893,-0.0858378187723232,-0.0427141192908553,"-0.06 (-0.09, -0.04)",5.183043569396e-09,2.56103329311332e-08,71-80,0.406,Cortical,Volume of parsorbitalis (left hemisphere),Herpes,**
L_parstriangularis,Herpes Viral Infections,30001,17778,12223,-0.045447339774271,-0.0665411368773308,-0.0243535426712113,"-0.05 (-0.07, -0.02)",2.41800521568402e-05,5.07781095293645e-05,71-80,0.925,Cortical,Volume of parstriangularis (left hemisphere),Herpes,**
L_pericalcarine,Herpes Viral Infections,30001,17778,12223,-0.0374177500298184,-0.0596754502931105,-0.0151600497665264,"-0.04 (-0.06, -0.02)",0.000985156488234768,0.00147773473235215,71-80,0.011,Cortical,Volume of pericalcarine (left hemisphere),Herpes,**
L_postcentral,Herpes Viral Infections,30001,17778,12223,-0.0567451302237067,-0.0781653838097681,-0.0353248766376453,"-0.06 (-0.08, -0.04)",2.08934547690125e-07,7.34656148354931e-07,71-80,0.455,Cortical,Volume of postcentral (left hemisphere),Herpes,**
L_posteriorcingulate,Herpes Viral Infections,30001,17778,12223,-0.048932978041094,-0.071204968353303,-0.026660987728885,"-0.05 (-0.07, -0.03)",1.66505377114606e-05,3.58626966092997e-05,71-80,0.153,Cortical,Volume of posteriorcingulate (left hemisphere),Herpes,**
L_precentral,Herpes Viral Infections,30001,17778,12223,-0.0766232482816399,-0.0978951334567102,-0.0553513631065696,"-0.08 (-0.10, -0.06)",1.69816162716197e-12,2.13968365022408e-11,71-80,0.427,Cortical,Volume of precentral (left hemisphere),Herpes,**
L_precuneus,Herpes Viral Infections,30001,17778,12223,-0.0623946032131944,-0.0833136156805432,-0.0414755907458456,"-0.06 (-0.08, -0.04)",5.08224331237484e-09,2.56103329311332e-08,71-80,0.862,Cortical,Volume of precuneus (left hemisphere),Herpes,**
L_rostralanteriorcingulate,Herpes Viral Infections,30001,17778,12223,-0.0283769935910164,-0.0493530938107787,-0.00740089337125413,"-0.03 (-0.05, -0.01)",0.00801546080522249,0.00989235784946862,71-80,0.133,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Herpes,**
L_rostralmiddlefrontal,Herpes Viral Infections,30001,17778,12223,-0.0690915518057945,-0.0892279094569516,-0.0489551941546373,"-0.07 (-0.09, -0.05)",1.78413853639465e-11,1.66519596730167e-10,71-80,0.439,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Herpes,**
L_superiorfrontal,Herpes Viral Infections,30001,17778,12223,-0.0826369927331217,-0.103042143314322,-0.0622318421519216,"-0.08 (-0.10, -0.06)",2.12932202872715e-15,4.12760885568647e-14,71-80,0.09,Cortical,Volume of superiorfrontal (left hemisphere),Herpes,**
L_superiorparietal,Herpes Viral Infections,30001,17778,12223,-0.0655011918475335,-0.0870804831106613,-0.0439219005844057,"-0.07 (-0.09, -0.04)",2.72007900689719e-09,1.55786343122294e-08,71-80,0.491,Cortical,Volume of superiorparietal (left hemisphere),Herpes,**
L_superiortemporal,Herpes Viral Infections,30001,17778,12223,-0.0444391754397025,-0.0651162179505727,-0.0237621329288324,"-0.04 (-0.07, -0.02)",2.53261265424042e-05,5.23129826941464e-05,71-80,0.722,Cortical,Volume of superiortemporal (left hemisphere),Herpes,**
L_supramarginal,Herpes Viral Infections,30001,17778,12223,-0.0536878942813986,-0.0742238259876158,-0.0331519625751814,"-0.05 (-0.07, -0.03)",3.00626649853661e-07,9.94046367873825e-07,71-80,0.17,Cortical,Volume of supramarginal (left hemisphere),Herpes,**
L_temporalpole,Herpes Viral Infections,29683,17598,12085,-0.0677946590290244,-0.0883975099509863,-0.0471918081070625,"-0.07 (-0.09, -0.05)",1.1385725330835e-10,8.6945538890013e-10,71-80,0.316,Cortical,Volume of grey matter in Temporal Pole (left),Herpes,**
L_transversetemporal,Herpes Viral Infections,30001,17778,12223,-0.0164757396648401,-0.0388086454638727,0.00585716613419251,"-0.02 (-0.04, 0.01)",0.148190439766456,0.157569581523827,71-80,0.173,Cortical,Volume of transversetemporal (left hemisphere),Herpes,
Laccumb,Herpes Viral Infections,29679,17594,12085,-0.0750348725544963,-0.0976299266930363,-0.0524398184159562,"-0.08 (-0.10, -0.05)",7.68492076842782e-11,6.24709688272197e-10,71-80,<0.001,SubCortical,Volume of accumbens (left),Herpes,**
Lamyg,Herpes Viral Infections,29679,17594,12085,-0.0127172114591789,-0.0357170182107816,0.0102825952924237,"-0.01 (-0.04, 0.01)",0.27847958960144,0.289987010659351,71-80,0.367,SubCortical,Volume of amygdala (left),Herpes,
Lcaud,Herpes Viral Infections,29679,17594,12085,-0.037505996942643,-0.0597213805953188,-0.0152906132899672,"-0.04 (-0.06, -0.02)",0.000937006845063549,0.0014139264967426,71-80,0.859,SubCortical,Volume of caudate (left),Herpes,**
Lhippo,Herpes Viral Infections,29679,17594,12085,-0.074152259683947,-0.0968309520794414,-0.0514735672884527,"-0.07 (-0.10, -0.05)",1.48934952364511e-10,1.04254466655157e-09,71-80,0.061,SubCortical,Volume of hippocampus (left),Herpes,**
LLatVent,Herpes Viral Infections,30001,17778,12223,0.0467808382047664,0.020772492652935,0.0727891837565979,"0.05 (0.02, 0.07)",0.000423312169584576,0.000675156118577931,71-80,0.001,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Herpes,**
Lpal,Herpes Viral Infections,29679,17594,12085,-0.0246252515935654,-0.0487156675627514,-0.000534835624379431,"-0.02 (-0.05, -0.00)",0.0451263731384204,0.050317902791513,71-80,0.026,SubCortical,Volume of pallidum (left),Herpes,*
Lput,Herpes Viral Infections,29679,17594,12085,-0.0867767847429681,-0.10894344146212,-0.0646101280238159,"-0.09 (-0.11, -0.06)",1.73069880922052e-14,2.90757399949047e-13,71-80,0.842,SubCortical,Volume of putamen (left),Herpes,**
Lthal,Herpes Viral Infections,29679,17594,12085,-0.0690911304268415,-0.089750194288295,-0.0484320665653881,"-0.07 (-0.09, -0.05)",5.65269207037352e-11,4.74826133911375e-10,71-80,0.154,SubCortical,Volume of thalamus (left),Herpes,**
R_bankssts,Herpes Viral Infections,30001,17778,12223,-0.0292066126658062,-0.0509682268194642,-0.00744499851214812,"-0.03 (-0.05, -0.01)",0.00852765015253294,0.010381487142214,71-80,0.998,Cortical,Volume of bankssts (right hemisphere),Herpes,**
R_caudalanteriorcingulate,Herpes Viral Infections,30001,17778,12223,-0.0251206472531285,-0.0477221713821335,-0.00251912312412339,"-0.03 (-0.05, -0.00)",0.0293761626397233,0.033649059023683,71-80,0.539,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Herpes,**
R_caudalmiddlefrontal,Herpes Viral Infections,30001,17778,12223,-0.0645576099899107,-0.0859734427095277,-0.0431417772702938,"-0.06 (-0.09, -0.04)",3.48936142963118e-09,1.83191475055637e-08,71-80,0.051,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Herpes,**
R_cuneus,Herpes Viral Infections,30001,17778,12223,-0.0478723271869725,-0.0691868829648483,-0.0265577714090968,"-0.05 (-0.07, -0.03)",1.07508132663002e-05,2.39752649832535e-05,71-80,0.016,Cortical,Volume of cuneus (right hemisphere),Herpes,**
R_entorhinal,Herpes Viral Infections,30001,17778,12223,-0.0455498808628872,-0.0688576174699645,-0.0222421442558098,"-0.05 (-0.07, -0.02)",0.000128155890609817,0.000229044570451589,71-80,0.927,Cortical,Volume of entorhinal (right hemisphere),Herpes,**
R_frontalpole,Herpes Viral Infections,30001,17778,12223,-0.0285736016167929,-0.0525992354059153,-0.00454796782767056,"-0.03 (-0.05, -0.00)",0.0197561376535286,0.0227330899026905,71-80,0.298,Cortical,Volume of frontalpole (right hemisphere),Herpes,**
R_fusiform,Herpes Viral Infections,30001,17778,12223,-0.0574228985289159,-0.078057327730162,-0.0367884693276699,"-0.06 (-0.08, -0.04)",4.94869940585474e-08,2.04438073815638e-07,71-80,0.846,Cortical,Volume of fusiform (right hemisphere),Herpes,**
R_inferiorparietal,Herpes Viral Infections,30001,17778,12223,-0.0511523359212223,-0.071747131225802,-0.0305575406166425,"-0.05 (-0.07, -0.03)",1.13158354453956e-06,3.06622637875235e-06,71-80,0.934,Cortical,Volume of inferiorparietal (right hemisphere),Herpes,**
R_inferiortemporal,Herpes Viral Infections,30001,17778,12223,-0.0589999054969115,-0.0792265487160317,-0.0387732622777913,"-0.06 (-0.08, -0.04)",1.09238451762291e-08,5.09779441557358e-08,71-80,0.359,Cortical,Volume of inferiortemporal (right hemisphere),Herpes,**
R_insula,Herpes Viral Infections,29683,17598,12085,-0.0544172978652358,-0.0758972323536641,-0.0329373633768075,"-0.05 (-0.08, -0.03)",6.88764975219037e-07,1.99504337649652e-06,71-80,0.768,Cortical,Volume of grey matter in Insular Cortex (right),Herpes,**
R_isthmuscingulate,Herpes Viral Infections,30001,17778,12223,-0.057095733200564,-0.0782502390108099,-0.035941227390318,"-0.06 (-0.08, -0.04)",1.23085985823078e-07,4.49531426484286e-07,71-80,0.312,Cortical,Volume of isthmuscingulate (right hemisphere),Herpes,**
R_lateraloccipital,Herpes Viral Infections,30001,17778,12223,-0.0553080972978067,-0.0754011024901697,-0.0352150921054437,"-0.06 (-0.08, -0.04)",6.89562032032472e-08,2.71515050112786e-07,71-80,0.577,Cortical,Volume of lateraloccipital (right hemisphere),Herpes,**
R_lateralorbitofrontal,Herpes Viral Infections,30001,17778,12223,-0.0651279316606589,-0.0856176934066768,-0.044638169914641,"-0.07 (-0.09, -0.04)",4.72284676747285e-10,3.13199311948199e-09,71-80,0.699,Cortical,Volume of lateralorbitofrontal (right hemisphere),Herpes,**
R_lingual,Herpes Viral Infections,30001,17778,12223,-0.0558403978361159,-0.0776389826227172,-0.0340418130495146,"-0.06 (-0.08, -0.03)",5.17112007546676e-07,1.60879291236744e-06,71-80,0.406,Cortical,Volume of lingual (right hemisphere),Herpes,**
R_medialorbitofrontal,Herpes Viral Infections,30001,17778,12223,-0.0464024076230322,-0.0669379713325123,-0.0258668439135521,"-0.05 (-0.07, -0.03)",9.5033338720417e-06,2.15751363581487e-05,71-80,0.364,Cortical,Volume of medialorbitofrontal (right hemisphere),Herpes,**
R_middletemporal,Herpes Viral Infections,30001,17778,12223,-0.0713973608114267,-0.0915743752582398,-0.0512203463646136,"-0.07 (-0.09, -0.05)",4.12381696026643e-12,4.72364488175973e-11,71-80,0.334,Cortical,Volume of middletemporal (right hemisphere),Herpes,**
R_paracentral,Herpes Viral Infections,30001,17778,12223,-0.0499083050996366,-0.071827257923494,-0.0279893522757792,"-0.05 (-0.07, -0.03)",8.11462609868194e-06,1.87604199712647e-05,71-80,0.269,Cortical,Volume of paracentral (right hemisphere),Herpes,**
R_parahippocampal,Herpes Viral Infections,30000,17777,12223,-0.0472331573503697,-0.0702544219308425,-0.0242118927698969,"-0.05 (-0.07, -0.02)",5.7980819369672e-05,0.000109038555829532,71-80,0.096,Cortical,Volume of parahippocampal (right hemisphere),Herpes,**
R_parsopercularis,Herpes Viral Infections,30001,17778,12223,-0.0461516870855699,-0.0676014999572257,-0.0247018742139141,"-0.05 (-0.07, -0.02)",2.48020993777041e-05,5.16539590345573e-05,71-80,0.476,Cortical,Volume of parsopercularis (right hemisphere),Herpes,**
R_parsorbitalis,Herpes Viral Infections,30001,17778,12223,-0.0561840909056086,-0.0776177910452876,-0.0347503907659296,"-0.06 (-0.08, -0.03)",2.79632034213543e-07,9.39563634957504e-07,71-80,0.603,Cortical,Volume of parsorbitalis (right hemisphere),Herpes,**
R_parstriangularis,Herpes Viral Infections,30001,17778,12223,-0.0509085204618519,-0.0718818077818557,-0.0299352331418481,"-0.05 (-0.07, -0.03)",1.96801757850635e-06,5.06061663044489e-06,71-80,0.567,Cortical,Volume of parstriangularis (right hemisphere),Herpes,**
R_pericalcarine,Herpes Viral Infections,30001,17778,12223,-0.0295607488533099,-0.0518089227428683,-0.00731257496375155,"-0.03 (-0.05, -0.01)",0.00921145086728813,0.0111280242016363,71-80,0.011,Cortical,Volume of pericalcarine (right hemisphere),Herpes,**
R_postcentral,Herpes Viral Infections,30001,17778,12223,-0.0753381910849965,-0.0969118303065362,-0.0537645518634567,"-0.08 (-0.10, -0.05)",7.80851207679937e-12,8.55541323197148e-11,71-80,0.183,Cortical,Volume of postcentral (right hemisphere),Herpes,**
R_posteriorcingulate,Herpes Viral Infections,30001,17778,12223,-0.0519304614063743,-0.0743172877401886,-0.0295436350725601,"-0.05 (-0.07, -0.03)",5.47093343165402e-06,1.30063700450643e-05,71-80,0.263,Cortical,Volume of posteriorcingulate (right hemisphere),Herpes,**
R_precentral,Herpes Viral Infections,30001,17778,12223,-0.077307646954304,-0.0987628322573676,-0.0558524616512404,"-0.08 (-0.10, -0.06)",1.67146833005671e-12,2.13968365022408e-11,71-80,0.597,Cortical,Volume of precentral (right hemisphere),Herpes,**
R_precuneus,Herpes Viral Infections,30001,17778,12223,-0.0606053132728039,-0.0811830717540112,-0.0400275547915965,"-0.06 (-0.08, -0.04)",7.8784184359143e-09,3.74596499217057e-08,71-80,0.841,Cortical,Volume of precuneus (right hemisphere),Herpes,**
R_rostralanteriorcingulate,Herpes Viral Infections,30001,17778,12223,-0.0457310516810657,-0.0674144564029121,-0.0240476469592193,"-0.05 (-0.07, -0.02)",3.57785281962596e-05,7.21295128436594e-05,71-80,0.955,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Herpes,**
R_rostralmiddlefrontal,Herpes Viral Infections,30001,17778,12223,-0.0594324269739783,-0.0795843328993579,-0.0392805210485987,"-0.06 (-0.08, -0.04)",7.51715076684854e-09,3.64292691008814e-08,71-80,0.085,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Herpes,**
R_superiorfrontal,Herpes Viral Infections,30001,17778,12223,-0.0828943387683463,-0.1033064631716,-0.062482214365093,"-0.08 (-0.10, -0.06)",1.78358043893812e-15,3.74551892177005e-14,71-80,0.242,Cortical,Volume of superiorfrontal (right hemisphere),Herpes,**
R_superiorparietal,Herpes Viral Infections,30001,17778,12223,-0.0594586855075575,-0.0808781934573439,-0.0380391775577711,"-0.06 (-0.08, -0.04)",5.34240124933352e-08,2.17142760456782e-07,71-80,0.922,Cortical,Volume of superiorparietal (right hemisphere),Herpes,**
R_superiortemporal,Herpes Viral Infections,30001,17778,12223,-0.0699693627286129,-0.091197311501491,-0.0487414139557349,"-0.07 (-0.09, -0.05)",1.05962501004231e-10,8.34454695408317e-10,71-80,0.673,Cortical,Volume of superiortemporal (right hemisphere),Herpes,**
R_supramarginal,Herpes Viral Infections,30001,17778,12223,-0.0609795092867762,-0.0822196289151744,-0.0397393896583781,"-0.06 (-0.08, -0.04)",1.84787969346976e-08,8.16957338165579e-08,71-80,0.049,Cortical,Volume of supramarginal (right hemisphere),Herpes,**
R_temporalpole,Herpes Viral Infections,29683,17598,12085,-0.0723205498891131,-0.0932805051199609,-0.0513605946582652,"-0.07 (-0.09, -0.05)",1.37702539351538e-11,1.33465538140722e-10,71-80,0.05,Cortical,Volume of grey matter in Temporal Pole (right),Herpes,**
R_transversetemporal,Herpes Viral Infections,30001,17778,12223,-0.0216049947176652,-0.0441138670802128,0.000903877644882336,"-0.02 (-0.04, 0.00)",0.0599360939511464,0.0659558763130519,71-80,0.348,Cortical,Volume of transversetemporal (right hemisphere),Herpes,
Raccumb,Herpes Viral Infections,29679,17594,12085,-0.0773506838860154,-0.0996431361563675,-0.0550582316156632,"-0.08 (-0.10, -0.06)",1.05873089445602e-11,1.06720074161167e-10,71-80,<0.001,SubCortical,Volume of accumbens (right),Herpes,**
Ramyg,Herpes Viral Infections,29679,17594,12085,0.00108917968707482,-0.0211594324709289,0.0233377918450785,"0.00 (-0.02, 0.02)",0.923557870990167,0.923557870990167,71-80,0.266,SubCortical,Volume of amygdala (right),Herpes,
Rcaud,Herpes Viral Infections,29679,17594,12085,-0.031071276381827,-0.0535728438926808,-0.00856970887097309,"-0.03 (-0.05, -0.01)",0.00680302420137353,0.00874674540176596,71-80,0.908,SubCortical,Volume of caudate (right),Herpes,**
Rhippo,Herpes Viral Infections,29679,17594,12085,-0.0587182232821248,-0.0812484431839426,-0.0361880033803069,"-0.06 (-0.08, -0.04)",3.27145092472668e-07,1.05693029875785e-06,71-80,0.018,SubCortical,Volume of hippocampus (right),Herpes,**
RLatVent,Herpes Viral Infections,30001,17778,12223,0.0447162385499765,0.0187546675893417,0.0706778095106112,"0.04 (0.02, 0.07)",0.000736464853667529,0.00113164111661108,71-80,<0.001,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Herpes,**
Rpal,Herpes Viral Infections,29679,17594,12085,-0.0335716546014675,-0.0574112562486826,-0.00973205295425243,"-0.03 (-0.06, -0.01)",0.00578025561548784,0.00750837327372647,71-80,0.001,SubCortical,Volume of pallidum (right),Herpes,**
Rput,Herpes Viral Infections,29679,17594,12085,-0.0787372104451214,-0.100879810253931,-0.0565946106363122,"-0.08 (-0.10, -0.06)",3.24137878443023e-12,3.88965454131628e-11,71-80,0.799,SubCortical,Volume of putamen (right),Herpes,**
Rthal,Herpes Viral Infections,29679,17594,12085,-0.0697692406527263,-0.0898627806299309,-0.0496757006755217,"-0.07 (-0.09, -0.05)",1.02465062909919e-11,1.06720074161167e-10,71-80,0.366,SubCortical,Volume of thalamus (right),Herpes,**
