Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Mycobacterial Infections,30001,29691,310,0.00186063396647235,-0.101579738304153,0.105301006237097,"0.00 (-0.10, 0.11)",0.971875619390002,0.979650624345122,71-80,0.336,Cortical,Volume of bankssts (left hemisphere),Mycobacterial,
L_caudalanteriorcingulate,Mycobacterial Infections,30001,29691,310,0.00911010169976682,-0.100848082870432,0.119068286269965,"0.01 (-0.10, 0.12)",0.870999248835266,0.945699218720879,71-80,0.192,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Mycobacterial,
L_caudalmiddlefrontal,Mycobacterial Infections,30001,29691,310,0.107616157005601,0.00302915543055875,0.212203158580644,"0.11 (0.00, 0.21)",0.0437240456636699,0.324072338448377,71-80,0.005,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Mycobacterial,*
L_cuneus,Mycobacterial Infections,30001,29691,310,0.0215189372770405,-0.0821670161854713,0.125204890739552,"0.02 (-0.08, 0.13)",0.684167716074832,0.933483461661462,71-80,0.441,Cortical,Volume of cuneus (left hemisphere),Mycobacterial,
L_entorhinal,Mycobacterial Infections,30001,29691,310,-0.00856482544673225,-0.120328947959133,0.103199297065669,"-0.01 (-0.12, 0.10)",0.880604618042359,0.947136634805561,71-80,0.278,Cortical,Volume of entorhinal (left hemisphere),Mycobacterial,
L_frontalpole,Mycobacterial Infections,30001,29691,310,0.0537367910596506,-0.0610126393574053,0.168486221476707,"0.05 (-0.06, 0.17)",0.358688073427405,0.695303034643892,71-80,0.068,Cortical,Volume of frontalpole (left hemisphere),Mycobacterial,
L_fusiform,Mycobacterial Infections,30001,29691,310,0.0648069187156813,-0.0365110015176394,0.166124838949002,"0.06 (-0.04, 0.17)",0.209953386160929,0.568905949597356,71-80,0.015,Cortical,Volume of fusiform (left hemisphere),Mycobacterial,
L_inferiorparietal,Mycobacterial Infections,30001,29691,310,0.0147512837940263,-0.0879637356575259,0.117466303245578,"0.01 (-0.09, 0.12)",0.778337276146551,0.933483461661462,71-80,0.286,Cortical,Volume of inferiorparietal (left hemisphere),Mycobacterial,
L_inferiortemporal,Mycobacterial Infections,30001,29691,310,0.00999230302576885,-0.0879938881243013,0.107978494175839,"0.01 (-0.09, 0.11)",0.841576867038754,0.938395444662681,71-80,0.002,Cortical,Volume of inferiortemporal (left hemisphere),Mycobacterial,
L_insula,Mycobacterial Infections,29683,29380,303,0.078556267060253,-0.0260223477732805,0.183134881893786,"0.08 (-0.03, 0.18)",0.140943673299396,0.455104497470297,71-80,0.003,Cortical,Volume of grey matter in Insular Cortex (left),Mycobacterial,
L_isthmuscingulate,Mycobacterial Infections,30001,29691,310,0.120971984688087,0.0211801419664149,0.22076382740976,"0.12 (0.02, 0.22)",0.0175053848486149,0.210064618183379,71-80,0.071,Cortical,Volume of isthmuscingulate (left hemisphere),Mycobacterial,*
L_lateraloccipital,Mycobacterial Infections,30001,29691,310,0.0162007962164947,-0.0823636953836117,0.114765287816601,"0.02 (-0.08, 0.11)",0.74732817977347,0.933483461661462,71-80,0.135,Cortical,Volume of lateraloccipital (left hemisphere),Mycobacterial,
L_lateralorbitofrontal,Mycobacterial Infections,30001,29691,310,0.0782452717447056,-0.0216655615628687,0.17815610505228,"0.08 (-0.02, 0.18)",0.124791978605642,0.440160409559199,71-80,0.024,Cortical,Volume of lateralorbitofrontal (left hemisphere),Mycobacterial,
L_lingual,Mycobacterial Infections,30001,29691,310,-0.00937494150365862,-0.114360803017869,0.0956109200105521,"-0.01 (-0.11, 0.10)",0.861060130445861,0.945699218720879,71-80,0.675,Cortical,Volume of lingual (left hemisphere),Mycobacterial,
L_medialorbitofrontal,Mycobacterial Infections,30001,29691,310,0.0272729878810534,-0.0723804327415649,0.126926408503672,"0.03 (-0.07, 0.13)",0.591671292626511,0.909153449645615,71-80,0.218,Cortical,Volume of medialorbitofrontal (left hemisphere),Mycobacterial,
L_middletemporal,Mycobacterial Infections,30001,29691,310,0.0533369693331408,-0.043705744135458,0.150379682801739,"0.05 (-0.04, 0.15)",0.281361170169864,0.613105028269513,71-80,0.031,Cortical,Volume of middletemporal (left hemisphere),Mycobacterial,
L_paracentral,Mycobacterial Infections,30001,29691,310,-0.0418433942575602,-0.150308057264203,0.0666212687490824,"-0.04 (-0.15, 0.07)",0.449569067160987,0.786745867531727,71-80,0.097,Cortical,Volume of paracentral (left hemisphere),Mycobacterial,
L_parahippocampal,Mycobacterial Infections,30000,29690,310,0.0180069323233066,-0.094041137731576,0.130055002378189,"0.02 (-0.09, 0.13)",0.752769120470632,0.933483461661462,71-80,0.777,Cortical,Volume of parahippocampal (left hemisphere),Mycobacterial,
L_parsopercularis,Mycobacterial Infections,30001,29691,310,-0.012198458902299,-0.115547331068186,0.0911504132635876,"-0.01 (-0.12, 0.09)",0.817046410433871,0.933483461661462,71-80,0.001,Cortical,Volume of parsopercularis (left hemisphere),Mycobacterial,
