Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_superiorparietal,All Infectious Diseases,30001,9525,20476,-0.0514979746061565,-0.0742187290472789,-0.028777220165034,"-0.05 (-0.07, -0.03)",8.92139036147358e-06,3.30616231042844e-05,71-80,0.285,Cortical,Volume of superiorparietal (left hemisphere),Any,**
L_superiortemporal,All Infectious Diseases,30001,9525,20476,-0.0350392673164222,-0.0568071947544148,-0.0132713398784296,"-0.04 (-0.06, -0.01)",0.00160639900442283,0.0031380817760818,71-80,0.641,Cortical,Volume of superiortemporal (left hemisphere),Any,**
L_supramarginal,All Infectious Diseases,30001,9525,20476,-0.0514533311024636,-0.0730715144346274,-0.0298351477702999,"-0.05 (-0.07, -0.03)",3.09814251025389e-06,1.44579983811848e-05,71-80,0.115,Cortical,Volume of supramarginal (left hemisphere),Any,**
L_temporalpole,All Infectious Diseases,29683,9430,20253,-0.0710565119933261,-0.0927386107013779,-0.0493744132852744,"-0.07 (-0.09, -0.05)",1.35235889850384e-10,2.62149571094591e-09,71-80,0.113,Cortical,Volume of grey matter in Temporal Pole (left),Any,**
L_transversetemporal,All Infectious Diseases,30001,9525,20476,-0.0161832361873154,-0.0396914401043053,0.00732496772967456,"-0.02 (-0.04, 0.01)",0.17724779546151,0.195905458141669,71-80,0.688,Cortical,Volume of transversetemporal (left hemisphere),Any,
Laccumb,All Infectious Diseases,29679,9428,20251,-0.0789021817188752,-0.102681853217548,-0.0551225102202025,"-0.08 (-0.10, -0.06)",7.97051943974681e-11,1.67380908234683e-09,71-80,0.055,SubCortical,Volume of accumbens (left),Any,**
Lamyg,All Infectious Diseases,29679,9428,20251,-0.0253084932324262,-0.0495128741552933,-0.00110411230955914,"-0.03 (-0.05, -0.00)",0.0404265409264532,0.0525128263580733,71-80,0.795,SubCortical,Volume of amygdala (left),Any,*
Lcaud,All Infectious Diseases,29679,9428,20251,-0.0195343954053518,-0.0429177214976499,0.00384893068694635,"-0.02 (-0.04, 0.00)",0.101553813790359,0.118479449422085,71-80,0.367,SubCortical,Volume of caudate (left),Any,
Lhippo,All Infectious Diseases,29679,9428,20251,-0.0565458616163346,-0.0804213757619734,-0.0326703474706958,"-0.06 (-0.08, -0.03)",3.46371856573709e-06,1.55867335458169e-05,71-80,0.452,SubCortical,Volume of hippocampus (left),Any,**
LLatVent,All Infectious Diseases,30001,9525,20476,0.0275098821226838,0.000129033774168359,0.0548907304711993,"0.03 (0.00, 0.05)",0.0489301486212298,0.0625908500129438,71-80,0.049,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Any,*
Lpal,All Infectious Diseases,29679,9428,20251,-0.0298182739756479,-0.0551711203554305,-0.00446542759586527,"-0.03 (-0.06, -0.00)",0.0211583860633124,0.0297872250723728,71-80,0.093,SubCortical,Volume of pallidum (left),Any,**
Lput,All Infectious Diseases,29679,9428,20251,-0.0573989235248319,-0.0807417131103751,-0.0340561339392888,"-0.06 (-0.08, -0.03)",1.44510678755169e-06,7.28333820926054e-06,71-80,0.529,SubCortical,Volume of putamen (left),Any,**
Lthal,All Infectious Diseases,29679,9428,20251,-0.0540645887559487,-0.0758137846720413,-0.032315392839856,"-0.05 (-0.08, -0.03)",1.10865698881775e-06,5.8204491912932e-06,71-80,0.026,SubCortical,Volume of thalamus (left),Any,**
R_bankssts,All Infectious Diseases,30001,9525,20476,-0.0346305084476649,-0.0575365417958488,-0.011724475099481,"-0.03 (-0.06, -0.01)",0.00304605690119576,0.00556236477609661,71-80,0.621,Cortical,Volume of bankssts (right hemisphere),Any,**
R_caudalanteriorcingulate,All Infectious Diseases,30001,9525,20476,-0.00631611679782364,-0.0301087436604525,0.0174765100648052,"-0.01 (-0.03, 0.02)",0.602842010204256,0.612565268433357,71-80,0.264,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Any,
R_caudalmiddlefrontal,All Infectious Diseases,30001,9525,20476,-0.0500998111678201,-0.0726485681099775,-0.0275510542256627,"-0.05 (-0.07, -0.03)",1.3356319594508e-05,4.54836829434596e-05,71-80,0.185,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Any,**
R_cuneus,All Infectious Diseases,30001,9525,20476,-0.0303209517414099,-0.0527617378967725,-0.00788016558604734,"-0.03 (-0.05, -0.01)",0.00809353761919415,0.0128274935851379,71-80,0.601,Cortical,Volume of cuneus (right hemisphere),Any,**
R_entorhinal,All Infectious Diseases,30001,9525,20476,-0.0303648627316625,-0.0549026838765642,-0.0058270415867607,"-0.03 (-0.05, -0.01)",0.0152932566167189,0.023077249505468,71-80,0.291,Cortical,Volume of entorhinal (right hemisphere),Any,**
R_frontalpole,All Infectious Diseases,30001,9525,20476,-0.0127098601422739,-0.0380016425293097,0.0125819222447619,"-0.01 (-0.04, 0.01)",0.324642348445363,0.339460048996811,71-80,0.322,Cortical,Volume of frontalpole (right hemisphere),Any,
R_fusiform,All Infectious Diseases,30001,9525,20476,-0.0468426629602414,-0.0685672119499806,-0.0251181139705021,"-0.05 (-0.07, -0.03)",2.38307429319446e-05,7.90177265638164e-05,71-80,0.782,Cortical,Volume of fusiform (right hemisphere),Any,**
R_inferiorparietal,All Infectious Diseases,30001,9525,20476,-0.045749628377189,-0.067430536130517,-0.0240687206238611,"-0.05 (-0.07, -0.02)",3.54444805049412e-05,0.000108926940088356,71-80,0.966,Cortical,Volume of inferiorparietal (right hemisphere),Any,**
R_inferiortemporal,All Infectious Diseases,30001,9525,20476,-0.0551211954009848,-0.0764146592364757,-0.0338277315654939,"-0.06 (-0.08, -0.03)",3.9216376310699e-07,2.41037239763321e-06,71-80,0.462,Cortical,Volume of inferiortemporal (right hemisphere),Any,**
R_insula,All Infectious Diseases,29683,9430,20253,-0.0523801237256959,-0.0749866575492024,-0.0297735899021895,"-0.05 (-0.07, -0.03)",5.60777328144707e-06,2.30746305390737e-05,71-80,0.785,Cortical,Volume of grey matter in Insular Cortex (right),Any,**
R_isthmuscingulate,All Infectious Diseases,30001,9525,20476,-0.0398960380156978,-0.0621695388683821,-0.0176225371630136,"-0.04 (-0.06, -0.02)",0.000447405111562831,0.000971949035464082,71-80,0.227,Cortical,Volume of isthmuscingulate (right hemisphere),Any,**
R_lateraloccipital,All Infectious Diseases,30001,9525,20476,-0.0558581369534049,-0.0770092828979308,-0.034706991008879,"-0.06 (-0.08, -0.03)",2.27806267605729e-07,1.55154539017956e-06,71-80,0.55,Cortical,Volume of lateraloccipital (right hemisphere),Any,**
R_lateralorbitofrontal,All Infectious Diseases,30001,9525,20476,-0.0537635946593572,-0.0753369332789975,-0.032190256039717,"-0.05 (-0.08, -0.03)",1.04127779830715e-06,5.70439141681307e-06,71-80,0.892,Cortical,Volume of lateralorbitofrontal (right hemisphere),Any,**
R_lingual,All Infectious Diseases,30001,9525,20476,-0.0230199766790977,-0.0459738025319766,-6.61508262189275e-05,"-0.02 (-0.05, -0.00)",0.049343440171914,0.0628007420369815,71-80,0.528,Cortical,Volume of lingual (right hemisphere),Any,*
R_medialorbitofrontal,All Infectious Diseases,30001,9525,20476,-0.0447253217276243,-0.0663426409311266,-0.023108002524122,"-0.04 (-0.07, -0.02)",5.02079591189704e-05,0.00014226670964791,71-80,0.816,Cortical,Volume of medialorbitofrontal (right hemisphere),Any,**
R_middletemporal,All Infectious Diseases,30001,9525,20476,-0.0661682220626356,-0.0874108128672408,-0.0449256312580304,"-0.07 (-0.09, -0.04)",1.03860772547628e-09,1.37752182536854e-08,71-80,0.397,Cortical,Volume of middletemporal (right hemisphere),Any,**
R_paracentral,All Infectious Diseases,30001,9525,20476,-0.0491856649156026,-0.0722589729738628,-0.0261123568573423,"-0.05 (-0.07, -0.03)",2.94593356923465e-05,9.39715518287508e-05,71-80,0.916,Cortical,Volume of paracentral (right hemisphere),Any,**
R_parahippocampal,All Infectious Diseases,30000,9525,20475,-0.0298788623868986,-0.0541156400936071,-0.00564208468019014,"-0.03 (-0.05, -0.01)",0.0156841250264818,0.0235261875397226,71-80,0.045,Cortical,Volume of parahippocampal (right hemisphere),Any,**
R_parsopercularis,All Infectious Diseases,30001,9525,20476,-0.0314290371049197,-0.0540114659571299,-0.0088466082527095,"-0.03 (-0.05, -0.01)",0.00637789427540469,0.0105738773513288,71-80,0.895,Cortical,Volume of parsopercularis (right hemisphere),Any,**
R_parsorbitalis,All Infectious Diseases,30001,9525,20476,-0.0317675487185344,-0.0543361887097207,-0.00919890872734797,"-0.03 (-0.05, -0.01)",0.00580224419065973,0.00987949686517738,71-80,0.697,Cortical,Volume of parsorbitalis (right hemisphere),Any,**
R_parstriangularis,All Infectious Diseases,30001,9525,20476,-0.0468393107593484,-0.0689182116064902,-0.0247604099122066,"-0.05 (-0.07, -0.02)",3.21746662185687e-05,0.000101350198588492,71-80,0.438,Cortical,Volume of parstriangularis (right hemisphere),Any,**
R_pericalcarine,All Infectious Diseases,30001,9525,20476,-0.0227589429882861,-0.046179082071132,0.000661196094559825,"-0.02 (-0.05, 0.00)",0.0568276918633867,0.0716028917478673,71-80,0.12,Cortical,Volume of pericalcarine (right hemisphere),Any,
R_postcentral,All Infectious Diseases,30001,9525,20476,-0.0695497978049089,-0.0922627707685719,-0.046836824841246,"-0.07 (-0.09, -0.05)",1.97279640312801e-09,2.25974860721936e-08,71-80,0.268,Cortical,Volume of postcentral (right hemisphere),Any,**
R_posteriorcingulate,All Infectious Diseases,30001,9525,20476,-0.0369605639138677,-0.0605298292014758,-0.0133912986262596,"-0.04 (-0.06, -0.01)",0.00211628320255001,0.00400979975220001,71-80,0.786,Cortical,Volume of posteriorcingulate (right hemisphere),Any,**
R_precentral,All Infectious Diseases,30001,9525,20476,-0.0667519193596567,-0.089342254126375,-0.0441615845929383,"-0.07 (-0.09, -0.04)",7.03690271023406e-09,7.38874784574576e-08,71-80,0.305,Cortical,Volume of precentral (right hemisphere),Any,**
R_precuneus,All Infectious Diseases,30001,9525,20476,-0.0594213822865563,-0.0810835680722558,-0.0377591965008568,"-0.06 (-0.08, -0.04)",7.64808666609457e-08,6.21715432211558e-07,71-80,0.369,Cortical,Volume of precuneus (right hemisphere),Any,**
R_rostralanteriorcingulate,All Infectious Diseases,30001,9525,20476,-0.0255545254264094,-0.0483836154404382,-0.00272543541238063,"-0.03 (-0.05, -0.00)",0.0282400702756352,0.0382607403734412,71-80,0.564,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Any,**
R_rostralmiddlefrontal,All Infectious Diseases,30001,9525,20476,-0.036220299709024,-0.0574404870880596,-0.0150001123299884,"-0.04 (-0.06, -0.02)",0.000822182013335551,0.00171231295339305,71-80,0.489,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Any,**
R_superiorfrontal,All Infectious Diseases,30001,9525,20476,-0.0680935087942053,-0.0895886257385938,-0.0465983918498167,"-0.07 (-0.09, -0.05)",5.39731059026082e-10,7.575528946124e-09,71-80,0.436,Cortical,Volume of superiorfrontal (right hemisphere),Any,**
R_superiorparietal,All Infectious Diseases,30001,9525,20476,-0.046416880836163,-0.0689685247424574,-0.0238652369298687,"-0.05 (-0.07, -0.02)",5.49114195604191e-05,0.000152585138961368,71-80,0.543,Cortical,Volume of superiorparietal (right hemisphere),Any,**
R_superiortemporal,All Infectious Diseases,30001,9525,20476,-0.0611767059248048,-0.0835265242228013,-0.0388268876268082,"-0.06 (-0.08, -0.04)",8.15040496502329e-08,6.41844390995584e-07,71-80,0.627,Cortical,Volume of superiortemporal (right hemisphere),Any,**
R_supramarginal,All Infectious Diseases,30001,9525,20476,-0.0610691422018355,-0.0834280694629915,-0.0387102149406796,"-0.06 (-0.08, -0.04)",8.69103369904198e-08,6.63678937017751e-07,71-80,0.056,Cortical,Volume of supramarginal (right hemisphere),Any,**
R_temporalpole,All Infectious Diseases,29683,9430,20253,-0.077002626979949,-0.0990600093817861,-0.054945244578112,"-0.08 (-0.10, -0.05)",7.93119876371324e-12,2.22073565383971e-10,71-80,0.073,Cortical,Volume of grey matter in Temporal Pole (right),Any,**
R_transversetemporal,All Infectious Diseases,30001,9525,20476,-0.0338883365689277,-0.0575799538131565,-0.0101967193246989,"-0.03 (-0.06, -0.01)",0.00505628460071937,0.00884849805125891,71-80,0.441,Cortical,Volume of transversetemporal (right hemisphere),Any,**
Raccumb,All Infectious Diseases,29679,9428,20251,-0.0725065393193717,-0.0959714966331096,-0.0490415820056337,"-0.07 (-0.10, -0.05)",1.40768243048238e-09,1.7736798624078e-08,71-80,0.006,SubCortical,Volume of accumbens (right),Any,**
Ramyg,All Infectious Diseases,29679,9428,20251,-0.0145323653876352,-0.0379468229156867,0.00888209214041635,"-0.01 (-0.04, 0.01)",0.223797890092141,0.243090811651808,71-80,0.656,SubCortical,Volume of amygdala (right),Any,
Rcaud,All Infectious Diseases,29679,9428,20251,-0.0131719310490016,-0.036855635823065,0.0105117737250617,"-0.01 (-0.04, 0.01)",0.275678743691052,0.29312676544365,71-80,0.527,SubCortical,Volume of caudate (right),Any,
Rhippo,All Infectious Diseases,29679,9428,20251,-0.0445371156285662,-0.0682535374094581,-0.0208206938476744,"-0.04 (-0.07, -0.02)",0.000232942149285987,0.000543531681667303,71-80,0.081,SubCortical,Volume of hippocampus (right),Any,**
RLatVent,All Infectious Diseases,30001,9525,20476,0.0245682643530708,-0.00276322354523774,0.0518997522513794,"0.02 (-0.00, 0.05)",0.0780994214417225,0.0955390980743401,71-80,0.032,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Any,
Rpal,All Infectious Diseases,29679,9428,20251,-0.0406153817788924,-0.065703784105567,-0.0155269794522178,"-0.04 (-0.07, -0.02)",0.00150975959952911,0.00297233921157293,71-80,0.012,SubCortical,Volume of pallidum (right),Any,**
Rput,All Infectious Diseases,29679,9428,20251,-0.0553455484323506,-0.0786595842770975,-0.0320315125876037,"-0.06 (-0.08, -0.03)",3.28586709173197e-06,1.50552455839356e-05,71-80,0.783,SubCortical,Volume of putamen (right),Any,**
Rthal,All Infectious Diseases,29679,9428,20251,-0.0548772159642214,-0.0760314857026053,-0.0337229462258376,"-0.05 (-0.08, -0.03)",3.7057105896202e-07,2.33459767146073e-06,71-80,0.087,SubCortical,Volume of thalamus (right),Any,**
