Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Intracellular Bacterial Infections,30001,29553,448,-0.034463852258052,-0.120706910639223,0.0517792061231191,"-0.03 (-0.12, 0.05)",0.433481326660733,0.873900989255212,71-80,0.917,Cortical,Volume of bankssts (left hemisphere),Intracellular,
L_caudalanteriorcingulate,Intracellular Bacterial Infections,30001,29553,448,-0.0219520770029081,-0.113629978811536,0.0697258248057193,"-0.02 (-0.11, 0.07)",0.638838531314503,0.894373943840304,71-80,0.568,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Intracellular,
L_caudalmiddlefrontal,Intracellular Bacterial Infections,30001,29553,448,0.0478982391380486,-0.0393059371341799,0.135102415410277,"0.05 (-0.04, 0.14)",0.281674855077735,0.845024565233205,71-80,0.312,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Intracellular,
L_cuneus,Intracellular Bacterial Infections,30001,29553,448,0.050402896546435,-0.0360441527664388,0.136849945859309,"0.05 (-0.04, 0.14)",0.253129985066215,0.820442067915256,71-80,0.176,Cortical,Volume of cuneus (left hemisphere),Intracellular,
L_entorhinal,Intracellular Bacterial Infections,30001,29553,448,0.0199330785927584,-0.0732505915300475,0.113116748715564,"0.02 (-0.07, 0.11)",0.675017305725985,0.911929724408247,71-80,0.778,Cortical,Volume of entorhinal (left hemisphere),Intracellular,
L_frontalpole,Intracellular Bacterial Infections,30001,29553,448,0.0080175828225195,-0.087656642310094,0.103691807955133,"0.01 (-0.09, 0.10)",0.869532844352465,0.965296373466172,71-80,0.5,Cortical,Volume of frontalpole (left hemisphere),Intracellular,
L_fusiform,Intracellular Bacterial Infections,30001,29553,448,0.0527041497851455,-0.0317702915109821,0.137178591081273,"0.05 (-0.03, 0.14)",0.221383289960779,0.776688540538904,71-80,0.012,Cortical,Volume of fusiform (left hemisphere),Intracellular,
L_inferiorparietal,Intracellular Bacterial Infections,30001,29553,448,-0.0184839660090282,-0.104122995899539,0.0671550638814822,"-0.02 (-0.10, 0.07)",0.672263701368918,0.911929724408247,71-80,0.197,Cortical,Volume of inferiorparietal (left hemisphere),Intracellular,
L_inferiortemporal,Intracellular Bacterial Infections,30001,29553,448,-0.0224898793543661,-0.104186024697021,0.0592062659882884,"-0.02 (-0.10, 0.06)",0.589494713237365,0.877955840579976,71-80,0.065,Cortical,Volume of inferiortemporal (left hemisphere),Intracellular,
L_insula,Intracellular Bacterial Infections,29683,29244,439,0.0444940288311978,-0.0425892802380004,0.131577337900396,"0.04 (-0.04, 0.13)",0.316613738230825,0.865897522325196,71-80,0.104,Cortical,Volume of grey matter in Insular Cortex (left),Intracellular,
L_isthmuscingulate,Intracellular Bacterial Infections,30001,29553,448,0.0832142096283905,9.74956023243323e-06,0.166418669696549,"0.08 (0.00, 0.17)",0.049973162699835,0.518196046089968,71-80,0.73,Cortical,Volume of isthmuscingulate (left hemisphere),Intracellular,*
L_lateraloccipital,Intracellular Bacterial Infections,30001,29553,448,-0.0120693690950449,-0.0942480462929864,0.0701093081028965,"-0.01 (-0.09, 0.07)",0.773450962067159,0.933869284961938,71-80,0.073,Cortical,Volume of lateraloccipital (left hemisphere),Intracellular,
L_lateralorbitofrontal,Intracellular Bacterial Infections,30001,29553,448,0.0547869545108489,-0.0285151779859729,0.138089087007671,"0.05 (-0.03, 0.14)",0.197373211612253,0.776688540538904,71-80,0.216,Cortical,Volume of lateralorbitofrontal (left hemisphere),Intracellular,
L_lingual,Intracellular Bacterial Infections,30001,29553,448,0.043446822983817,-0.0440843386077808,0.130977984575415,"0.04 (-0.04, 0.13)",0.330618923276336,0.868327171662744,71-80,0.295,Cortical,Volume of lingual (left hemisphere),Intracellular,
L_medialorbitofrontal,Intracellular Bacterial Infections,30001,29553,448,-0.0270955981701753,-0.110181979415277,0.0559907830749264,"-0.03 (-0.11, 0.06)",0.522699863295355,0.87472060494052,71-80,0.373,Cortical,Volume of medialorbitofrontal (left hemisphere),Intracellular,
L_middletemporal,Intracellular Bacterial Infections,30001,29553,448,0.0135620416352929,-0.0673492368695542,0.09447332014014,"0.01 (-0.07, 0.09)",0.742509485433783,0.926298962026303,71-80,0.012,Cortical,Volume of middletemporal (left hemisphere),Intracellular,
L_paracentral,Intracellular Bacterial Infections,30001,29553,448,-0.0268788906190547,-0.11731220806849,0.0635544268303804,"-0.03 (-0.12, 0.06)",0.560186839582127,0.876814183693765,71-80,0.135,Cortical,Volume of paracentral (left hemisphere),Intracellular,
L_parahippocampal,Intracellular Bacterial Infections,30000,29552,448,0.0263156120415841,-0.0671047356732508,0.119735959756419,"0.03 (-0.07, 0.12)",0.58086664930559,0.877955840579976,71-80,0.684,Cortical,Volume of parahippocampal (left hemisphere),Intracellular,
L_parsopercularis,Intracellular Bacterial Infections,30001,29553,448,-0.0260761446091768,-0.112243366211653,0.0600910769932991,"-0.03 (-0.11, 0.06)",0.553083069858976,0.875105955709472,71-80,0.096,Cortical,Volume of parsopercularis (left hemisphere),Intracellular,
L_parsorbitalis,Intracellular Bacterial Infections,30001,29553,448,0.0152271764700641,-0.0718131183656612,0.102267471305789,"0.02 (-0.07, 0.10)",0.73167777914126,0.926298962026303,71-80,0.471,Cortical,Volume of parsorbitalis (left hemisphere),Intracellular,
L_parstriangularis,Intracellular Bacterial Infections,30001,29553,448,0.0432304694641937,-0.0418960317860735,0.128356970714461,"0.04 (-0.04, 0.13)",0.319557418953346,0.865897522325196,71-80,0.43,Cortical,Volume of parstriangularis (left hemisphere),Intracellular,
L_pericalcarine,Intracellular Bacterial Infections,30001,29553,448,0.000179394424607322,-0.0896352145683286,0.0899940034175432,"0.00 (-0.09, 0.09)",0.996876346069378,0.996876346069378,71-80,0.599,Cortical,Volume of pericalcarine (left hemisphere),Intracellular,
L_postcentral,Intracellular Bacterial Infections,30001,29553,448,0.0551221925571933,-0.0313340887096721,0.141578473824059,"0.06 (-0.03, 0.14)",0.211429652425855,0.776688540538904,71-80,0.032,Cortical,Volume of postcentral (left hemisphere),Intracellular,
L_posteriorcingulate,Intracellular Bacterial Infections,30001,29553,448,0.018750836343506,-0.0711327018528638,0.108634374539876,"0.02 (-0.07, 0.11)",0.682623572516378,0.911929724408247,71-80,0.704,Cortical,Volume of posteriorcingulate (left hemisphere),Intracellular,
L_precentral,Intracellular Bacterial Infections,30001,29553,448,0.0245272128068037,-0.0613647458313716,0.110419171444979,"0.02 (-0.06, 0.11)",0.575682979880931,0.877955840579976,71-80,0.323,Cortical,Volume of precentral (left hemisphere),Intracellular,
L_precuneus,Intracellular Bacterial Infections,30001,29553,448,0.016193957844167,-0.0682513692257074,0.100639284914041,"0.02 (-0.07, 0.10)",0.707012766409179,0.918387717191304,71-80,0.602,Cortical,Volume of precuneus (left hemisphere),Intracellular,
L_rostralanteriorcingulate,Intracellular Bacterial Infections,30001,29553,448,-0.00527277529563696,-0.0899104318771702,0.0793648812858963,"-0.01 (-0.09, 0.08)",0.90281494157366,0.974711305297117,71-80,0.122,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Intracellular,
