Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Acute Infections,30001,11487,18514,-0.0320825112456679,-0.0536340775712142,-0.0105309449201216,"-0.03 (-0.05, -0.01)",0.00352774961517427,0.00740827419186597,71-80,0.634,Cortical,Volume of bankssts (left hemisphere),Acute,**
L_caudalanteriorcingulate,Acute Infections,30001,11487,18514,-0.00159445522660505,-0.0245072478245023,0.0213183373712922,"-0.00 (-0.02, 0.02)",0.891509574978061,0.902250654194664,71-80,0.552,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Acute,
L_caudalmiddlefrontal,Acute Infections,30001,11487,18514,-0.0323570862373995,-0.0541490436394951,-0.010565128835304,"-0.03 (-0.05, -0.01)",0.00361339576304561,0.00746373551055323,71-80,0.322,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Acute,**
L_cuneus,Acute Infections,30001,11487,18514,-0.038015817842845,-0.059617390622977,-0.0164142450627129,"-0.04 (-0.06, -0.02)",0.000562589046479289,0.0016295682725607,71-80,0.165,Cortical,Volume of cuneus (left hemisphere),Acute,**
L_entorhinal,Acute Infections,30001,11487,18514,-0.0231803143655373,-0.0464679510071908,0.000107322276116137,"-0.02 (-0.05, 0.00)",0.0510651396986855,0.0731159954776634,71-80,0.758,Cortical,Volume of entorhinal (left hemisphere),Acute,
L_frontalpole,Acute Infections,30001,11487,18514,0.000957626347105737,-0.0229538836546007,0.0248691363488122,"0.00 (-0.02, 0.02)",0.937433003380622,0.937433003380622,71-80,0.018,Cortical,Volume of frontalpole (left hemisphere),Acute,
L_fusiform,Acute Infections,30001,11487,18514,-0.0439367370212069,-0.0650437863024779,-0.022829687739936,"-0.04 (-0.07, -0.02)",4.51416563295906e-05,0.000192808430424692,71-80,0.973,Cortical,Volume of fusiform (left hemisphere),Acute,**
L_inferiorparietal,Acute Infections,30001,11487,18514,-0.0617437362554748,-0.0831358284639213,-0.0403516440470283,"-0.06 (-0.08, -0.04)",1.55219007860309e-08,2.44469937379987e-07,71-80,0.502,Cortical,Volume of inferiorparietal (left hemisphere),Acute,**
L_inferiortemporal,Acute Infections,30001,11487,18514,-0.0436232232428634,-0.0640353627511755,-0.0232110837345512,"-0.04 (-0.06, -0.02)",2.81172232556273e-05,0.000131213708526261,71-80,0.283,Cortical,Volume of inferiortemporal (left hemisphere),Acute,**
L_insula,Acute Infections,29683,11354,18329,-0.0483826665135815,-0.0700403830500071,-0.0267249499771558,"-0.05 (-0.07, -0.03)",1.19810057049396e-05,6.86184872191993e-05,71-80,0.58,Cortical,Volume of grey matter in Insular Cortex (left),Acute,**
L_isthmuscingulate,Acute Infections,30001,11487,18514,-0.00927117131470556,-0.0300672189685836,0.0115248763391725,"-0.01 (-0.03, 0.01)",0.382226085407217,0.430004346083119,71-80,0.955,Cortical,Volume of isthmuscingulate (left hemisphere),Acute,
L_lateraloccipital,Acute Infections,30001,11487,18514,-0.0561401790720873,-0.0766689834905819,-0.0356113746535927,"-0.06 (-0.08, -0.04)",8.37731671649903e-08,8.79618255232398e-07,71-80,0.094,Cortical,Volume of lateraloccipital (left hemisphere),Acute,**
