Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_lateraloccipital,Acute Bacterial Infections,30001,16228,13773,-0.0242859754151442,-0.0443331433745333,-0.00423880745575503,"-0.02 (-0.04, -0.00)",0.0175800413845935,0.0851955851714914,71-80,0.174,Cortical,Volume of lateraloccipital (left hemisphere),Acute Bacterial,*
L_lateralorbitofrontal,Acute Bacterial Infections,30001,16228,13773,-0.0112921345296389,-0.0316154088031364,0.00903113974385861,"-0.01 (-0.03, 0.01)",0.276140403041127,0.419658270000813,71-80,0.848,Cortical,Volume of lateralorbitofrontal (left hemisphere),Acute Bacterial,
L_lingual,Acute Bacterial Infections,30001,16228,13773,0.0110765658919744,-0.0102782668669948,0.0324313986509436,"0.01 (-0.01, 0.03)",0.309324687984309,0.447987479149688,71-80,0.14,Cortical,Volume of lingual (left hemisphere),Acute Bacterial,
L_medialorbitofrontal,Acute Bacterial Infections,30001,16228,13773,-0.0140518882633989,-0.0343218787711094,0.00621810224431152,"-0.01 (-0.03, 0.01)",0.174228894525168,0.32923096887827,71-80,0.541,Cortical,Volume of medialorbitofrontal (left hemisphere),Acute Bacterial,
L_middletemporal,Acute Bacterial Infections,30001,16228,13773,-0.0293775286686191,-0.0491145824072979,-0.00964047492994028,"-0.03 (-0.05, -0.01)",0.00353205088412528,0.0321907740112585,71-80,0.509,Cortical,Volume of middletemporal (left hemisphere),Acute Bacterial,**
L_paracentral,Acute Bacterial Infections,30001,16228,13773,-0.0143508007529998,-0.0364132265478963,0.00771162504189666,"-0.01 (-0.04, 0.01)",0.202341658902826,0.356574112192393,71-80,0.157,Cortical,Volume of paracentral (left hemisphere),Acute Bacterial,
L_parahippocampal,Acute Bacterial Infections,30000,16228,13772,-0.0128723118293766,-0.0356641017699579,0.00991947811120467,"-0.01 (-0.04, 0.01)",0.268307083923683,0.417366574992396,71-80,0.347,Cortical,Volume of parahippocampal (left hemisphere),Acute Bacterial,
L_parsopercularis,Acute Bacterial Infections,30001,16228,13773,-0.00481250023963046,-0.0258346581057481,0.0162096576264872,"-0.00 (-0.03, 0.02)",0.653649072437333,0.755594340615632,71-80,0.889,Cortical,Volume of parsopercularis (left hemisphere),Acute Bacterial,
L_parsorbitalis,Acute Bacterial Infections,30001,16228,13773,-0.00661910123986486,-0.0278541183405175,0.0146159158607877,"-0.01 (-0.03, 0.01)",0.541231387311995,0.665318583427428,71-80,0.614,Cortical,Volume of parsorbitalis (left hemisphere),Acute Bacterial,
L_parstriangularis,Acute Bacterial Infections,30001,16228,13773,-0.0194564782331911,-0.0402238554802778,0.00131089901389567,"-0.02 (-0.04, 0.00)",0.0663203387462089,0.174090889208798,71-80,0.249,Cortical,Volume of parstriangularis (left hemisphere),Acute Bacterial,
L_pericalcarine,Acute Bacterial Infections,30001,16228,13773,0.00321540416165519,-0.018696519083138,0.0251273274064484,"0.00 (-0.02, 0.03)",0.773638803658914,0.847639037052375,71-80,0.883,Cortical,Volume of pericalcarine (left hemisphere),Acute Bacterial,
L_postcentral,Acute Bacterial Infections,30001,16228,13773,-0.0151610431848891,-0.0362535209469633,0.00593143457718517,"-0.02 (-0.04, 0.01)",0.158887640475149,0.315273113383761,71-80,0.659,Cortical,Volume of postcentral (left hemisphere),Acute Bacterial,
L_posteriorcingulate,Acute Bacterial Infections,30001,16228,13773,-0.00842602691514209,-0.0303546506627931,0.0135025968325089,"-0.01 (-0.03, 0.01)",0.45137026994958,0.589353927602561,71-80,0.201,Cortical,Volume of posteriorcingulate (left hemisphere),Acute Bacterial,
L_precentral,Acute Bacterial Infections,30001,16228,13773,-0.0348182569719008,-0.0557696091621878,-0.0138669047816138,"-0.03 (-0.06, -0.01)",0.00112594064888445,0.0162938949677137,71-80,0.72,Cortical,Volume of precentral (left hemisphere),Acute Bacterial,**
L_precuneus,Acute Bacterial Infections,30001,16228,13773,-0.0192027478632743,-0.0398036663875504,0.00139817066100176,"-0.02 (-0.04, 0.00)",0.0677072568153325,0.175788115208467,71-80,0.53,Cortical,Volume of precuneus (left hemisphere),Acute Bacterial,
L_rostralanteriorcingulate,Acute Bacterial Infections,30001,16228,13773,-0.0140178296548098,-0.0346661642116186,0.00663050490199899,"-0.01 (-0.03, 0.01)",0.18331680802612,0.337195880456805,71-80,0.879,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Acute Bacterial,
L_rostralmiddlefrontal,Acute Bacterial Infections,30001,16228,13773,-0.00139776927865482,-0.0212326820108132,0.0184371434535035,"-0.00 (-0.02, 0.02)",0.890142925182093,0.930356782913911,71-80,0.039,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Acute Bacterial,
L_superiorfrontal,Acute Bacterial Infections,30001,16228,13773,-0.0294359277379759,-0.0495388044020961,-0.00933305107385578,"-0.03 (-0.05, -0.01)",0.0041073093478794,0.0349161662515259,71-80,0.435,Cortical,Volume of superiorfrontal (left hemisphere),Acute Bacterial,**
L_superiorparietal,Acute Bacterial Infections,30001,16228,13773,-0.025216117987108,-0.0464669724844385,-0.00396526348977762,"-0.03 (-0.05, -0.00)",0.0200372613935365,0.0891813830037274,71-80,0.865,Cortical,Volume of superiorparietal (left hemisphere),Acute Bacterial,*
L_superiortemporal,Acute Bacterial Infections,30001,16228,13773,-0.0140851746872262,-0.0344427369634362,0.00627238758898378,"-0.01 (-0.03, 0.01)",0.175067261228922,0.32923096887827,71-80,0.384,Cortical,Volume of superiortemporal (left hemisphere),Acute Bacterial,
L_supramarginal,Acute Bacterial Infections,30001,16228,13773,-0.0303499442328423,-0.0505691459092955,-0.010130742556389,"-0.03 (-0.05, -0.01)",0.00326229172563442,0.0316191351869182,71-80,0.194,Cortical,Volume of supramarginal (left hemisphere),Acute Bacterial,**
L_temporalpole,Acute Bacterial Infections,29683,16071,13612,-0.0393477484089043,-0.0596378871775082,-0.0190576096403004,"-0.04 (-0.06, -0.02)",0.000144387010091916,0.0056881988266956,71-80,0.445,Cortical,Volume of grey matter in Temporal Pole (left),Acute Bacterial,**
L_transversetemporal,Acute Bacterial Infections,30001,16228,13773,-0.003316013008505,-0.025298758400617,0.018666732383607,"-0.00 (-0.03, 0.02)",0.767487974952987,0.844571920035601,71-80,0.63,Cortical,Volume of transversetemporal (left hemisphere),Acute Bacterial,
Laccumb,Acute Bacterial Infections,29679,16068,13611,-0.0527491627721264,-0.0749992391715341,-0.0304990863727187,"-0.05 (-0.07, -0.03)",3.38643627004446e-06,0.000426690970025602,71-80,0.965,SubCortical,Volume of accumbens (left),Acute Bacterial,**
Lamyg,Acute Bacterial Infections,29679,16068,13611,0.00127811883045662,-0.0213630520330596,0.0239192896939728,"0.00 (-0.02, 0.02)",0.911897322935461,0.930356782913911,71-80,0.608,SubCortical,Volume of amygdala (left),Acute Bacterial,
Lcaud,Acute Bacterial Infections,29679,16068,13611,0.0148777324643967,-0.00699419941300934,0.0367496643418028,"0.01 (-0.01, 0.04)",0.182456166633217,0.337195880456805,71-80,0.018,SubCortical,Volume of caudate (left),Acute Bacterial,
Lhippo,Acute Bacterial Infections,29679,16068,13611,-0.0187334672268579,-0.041072527784111,0.00360559333039515,"-0.02 (-0.04, 0.00)",0.100251508111052,0.223569734902523,71-80,0.084,SubCortical,Volume of hippocampus (left),Acute Bacterial,
LLatVent,Acute Bacterial Infections,30001,16228,13773,0.0232895700776723,-0.00231408055107584,0.0488932207064204,"0.02 (-0.00, 0.05)",0.0746138886685983,0.18255048489793,71-80,0.749,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Acute Bacterial,
Lpal,Acute Bacterial Infections,29679,16068,13611,-0.0220526097059039,-0.0457671959207054,0.00166197650889753,"-0.02 (-0.05, 0.00)",0.0683620448032928,0.175788115208467,71-80,0.15,SubCortical,Volume of pallidum (left),Acute Bacterial,
Lput,Acute Bacterial Infections,29679,16068,13611,-0.0317079327434451,-0.0535471826116624,-0.00986868287522782,"-0.03 (-0.05, -0.01)",0.00443379888908266,0.0349161662515259,71-80,0.533,SubCortical,Volume of putamen (left),Acute Bacterial,**
Lthal,Acute Bacterial Infections,29679,16068,13611,-0.0155702358106856,-0.035920718626019,0.00478024700464781,"-0.02 (-0.04, 0.00)",0.133718976453574,0.276206410379514,71-80,0.079,SubCortical,Volume of thalamus (left),Acute Bacterial,
R_bankssts,Acute Bacterial Infections,30001,16228,13773,-0.0055101925853809,-0.0269322690113516,0.0159118838405898,"-0.01 (-0.03, 0.02)",0.614150651592988,0.726600770898746,71-80,0.068,Cortical,Volume of bankssts (right hemisphere),Acute Bacterial,
R_caudalanteriorcingulate,Acute Bacterial Infections,30001,16228,13773,0.00131447641239017,-0.0209336880050802,0.0235626408298605,"0.00 (-0.02, 0.02)",0.907808513219345,0.930356782913911,71-80,0.852,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Acute Bacterial,
R_caudalmiddlefrontal,Acute Bacterial Infections,30001,16228,13773,-0.015055624877286,-0.0361465519094613,0.0060353021548894,"-0.02 (-0.04, 0.01)",0.161774040783044,0.318492642791617,71-80,0.429,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Acute Bacterial,
R_cuneus,Acute Bacterial Infections,30001,16228,13773,-0.00973430010355329,-0.0307204514014538,0.0112518511943472,"-0.01 (-0.03, 0.01)",0.363276037583777,0.502997590500614,71-80,0.365,Cortical,Volume of cuneus (right hemisphere),Acute Bacterial,
R_entorhinal,Acute Bacterial Infections,30001,16228,13773,-0.00740826224850764,-0.030355247094005,0.0155387225969897,"-0.01 (-0.03, 0.02)",0.526878720642815,0.657294245554403,71-80,0.317,Cortical,Volume of entorhinal (right hemisphere),Acute Bacterial,
R_frontalpole,Acute Bacterial Infections,30001,16228,13773,0.00273491052919323,-0.0209153548826539,0.0263851759410404,"0.00 (-0.02, 0.03)",0.820690553390007,0.883820595958469,71-80,0.088,Cortical,Volume of frontalpole (right hemisphere),Acute Bacterial,
R_fusiform,Acute Bacterial Infections,30001,16228,13773,-0.0242840146468126,-0.044602450815057,-0.00396557847856829,"-0.02 (-0.04, -0.00)",0.0191570444331279,0.0888676900049927,71-80,0.222,Cortical,Volume of fusiform (right hemisphere),Acute Bacterial,*
R_inferiorparietal,Acute Bacterial Infections,30001,16228,13773,-0.015885925366179,-0.0361643480716367,0.00439249733927862,"-0.02 (-0.04, 0.00)",0.124676686632558,0.266258686706818,71-80,0.028,Cortical,Volume of inferiorparietal (right hemisphere),Acute Bacterial,
R_inferiortemporal,Acute Bacterial Infections,30001,16228,13773,-0.0290019303404107,-0.0489189167187178,-0.00908494396210365,"-0.03 (-0.05, -0.01)",0.00431887719546616,0.0349161662515259,71-80,0.232,Cortical,Volume of inferiortemporal (right hemisphere),Acute Bacterial,**
R_insula,Acute Bacterial Infections,29683,16071,13612,-0.029115034536388,-0.0502654659374902,-0.00796460313528572,"-0.03 (-0.05, -0.01)",0.00697683200772914,0.0462674122617827,71-80,0.939,Cortical,Volume of grey matter in Insular Cortex (right),Acute Bacterial,**
R_isthmuscingulate,Acute Bacterial Infections,30001,16228,13773,-0.0127163287611809,-0.0335476729570642,0.00811501543470235,"-0.01 (-0.03, 0.01)",0.231513782150602,0.381316817659815,71-80,0.1,Cortical,Volume of isthmuscingulate (right hemisphere),Acute Bacterial,
R_lateraloccipital,Acute Bacterial Infections,30001,16228,13773,-0.0205923359712682,-0.0403778648120661,-0.000806807130470169,"-0.02 (-0.04, -0.00)",0.0413621547992917,0.127112963529531,71-80,0.369,Cortical,Volume of lateraloccipital (right hemisphere),Acute Bacterial,*
R_lateralorbitofrontal,Acute Bacterial Infections,30001,16228,13773,-0.0179030509784578,-0.038082910096427,0.00227680813951136,"-0.02 (-0.04, 0.00)",0.0820626644929059,0.191479550483447,71-80,0.299,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute Bacterial,
R_lingual,Acute Bacterial Infections,30001,16228,13773,0.00954678145345505,-0.0119180503415163,0.0310116132484264,"0.01 (-0.01, 0.03)",0.383348297592288,0.527889458979544,71-80,0.059,Cortical,Volume of lingual (right hemisphere),Acute Bacterial,
R_medialorbitofrontal,Acute Bacterial Infections,30001,16228,13773,-0.00942385619057505,-0.0296430945007134,0.0107953821195632,"-0.01 (-0.03, 0.01)",0.360963834918666,0.502557383422673,71-80,0.26,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute Bacterial,
R_middletemporal,Acute Bacterial Infections,30001,16228,13773,-0.0357934415970715,-0.0556652300584233,-0.0159216531357198,"-0.04 (-0.06, -0.02)",0.00041544897163167,0.00951755825919826,71-80,0.087,Cortical,Volume of middletemporal (right hemisphere),Acute Bacterial,**
R_paracentral,Acute Bacterial Infections,30001,16228,13773,-0.0249082680477363,-0.0464881531984847,-0.00332838289698785,"-0.02 (-0.05, -0.00)",0.023682838553185,0.0906024218405796,71-80,0.357,Cortical,Volume of paracentral (right hemisphere),Acute Bacterial,*
R_parahippocampal,Acute Bacterial Infections,30000,16228,13772,-0.0143870048851691,-0.0370522804439839,0.00827827067364578,"-0.01 (-0.04, 0.01)",0.213451697697332,0.367972143532375,71-80,0.246,Cortical,Volume of parahippocampal (right hemisphere),Acute Bacterial,
R_parsopercularis,Acute Bacterial Infections,30001,16228,13773,-0.0162445731494203,-0.0373628268854622,0.00487368058662159,"-0.02 (-0.04, 0.00)",0.131640982408054,0.274545767462291,71-80,0.977,Cortical,Volume of parsopercularis (right hemisphere),Acute Bacterial,
R_parsorbitalis,Acute Bacterial Infections,30001,16228,13773,-4.09359803472589e-05,-0.0211471549244995,0.021065282963805,"-0.00 (-0.02, 0.02)",0.996966836827434,0.996966836827434,71-80,0.778,Cortical,Volume of parsorbitalis (right hemisphere),Acute Bacterial,
R_parstriangularis,Acute Bacterial Infections,30001,16228,13773,-0.0234769220860025,-0.044126757975784,-0.00282708619622095,"-0.02 (-0.04, -0.00)",0.0258622549543432,0.0958424742425659,71-80,0.366,Cortical,Volume of parstriangularis (right hemisphere),Acute Bacterial,*
R_pericalcarine,Acute Bacterial Infections,30001,16228,13773,0.00102975006741691,-0.0208713338985899,0.0229308340334237,"0.00 (-0.02, 0.02)",0.926573324924672,0.937736858959908,71-80,0.811,Cortical,Volume of pericalcarine (right hemisphere),Acute Bacterial,
R_postcentral,Acute Bacterial Infections,30001,16228,13773,-0.0370971893801224,-0.0583442984326738,-0.0158500803275709,"-0.04 (-0.06, -0.02)",0.000621969935290737,0.0114823989959679,71-80,0.172,Cortical,Volume of postcentral (right hemisphere),Acute Bacterial,**
R_posteriorcingulate,Acute Bacterial Infections,30001,16228,13773,-0.0138728916734274,-0.0359150117886537,0.00816922844179884,"-0.01 (-0.04, 0.01)",0.217356481618793,0.367972143532375,71-80,0.217,Cortical,Volume of posteriorcingulate (right hemisphere),Acute Bacterial,
R_precentral,Acute Bacterial Infections,30001,16228,13773,-0.0314124705317638,-0.0525451192540496,-0.0102798218094779,"-0.03 (-0.05, -0.01)",0.00357675266791761,0.0321907740112585,71-80,0.085,Cortical,Volume of precentral (right hemisphere),Acute Bacterial,**
R_precuneus,Acute Bacterial Infections,30001,16228,13773,-0.0221629444696358,-0.0424270850072454,-0.00189880393202621,"-0.02 (-0.04, -0.00)",0.032064601207725,0.110688760333516,71-80,0.366,Cortical,Volume of precuneus (right hemisphere),Acute Bacterial,*
R_rostralanteriorcingulate,Acute Bacterial Infections,30001,16228,13773,-0.00887342213070114,-0.0302219819805545,0.0124751377191522,"-0.01 (-0.03, 0.01)",0.41526076357284,0.556626129895508,71-80,0.896,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute Bacterial,
R_rostralmiddlefrontal,Acute Bacterial Infections,30001,16228,13773,-0.00564637475656715,-0.025492601080185,0.0141998515670507,"-0.01 (-0.03, 0.01)",0.577091361209289,0.699168379926639,71-80,0.134,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute Bacterial,
R_superiorfrontal,Acute Bacterial Infections,30001,16228,13773,-0.0281168775390708,-0.0482269855355585,-0.00800676954258305,"-0.03 (-0.05, -0.01)",0.00613956382563749,0.0429769467794624,71-80,0.15,Cortical,Volume of superiorfrontal (right hemisphere),Acute Bacterial,**
R_superiorparietal,Acute Bacterial Infections,30001,16228,13773,-0.0243365646177054,-0.0454281358747774,-0.00324499336063333,"-0.02 (-0.05, -0.00)",0.0237292057201518,0.0906024218405796,71-80,0.712,Cortical,Volume of superiorparietal (right hemisphere),Acute Bacterial,*
R_superiortemporal,Acute Bacterial Infections,30001,16228,13773,-0.0365623432129536,-0.0574672001864051,-0.0156574862395021,"-0.04 (-0.06, -0.02)",0.000608656355974931,0.0114823989959679,71-80,0.584,Cortical,Volume of superiortemporal (right hemisphere),Acute Bacterial,**
R_supramarginal,Acute Bacterial Infections,30001,16228,13773,-0.035214346962054,-0.0561279803344377,-0.0143007135896704,"-0.04 (-0.06, -0.01)",0.000966880385594833,0.0152283660731186,71-80,0.221,Cortical,Volume of supramarginal (right hemisphere),Acute Bacterial,**
R_temporalpole,Acute Bacterial Infections,29683,16071,13612,-0.0563789892042705,-0.07701730629306,-0.035740672115481,"-0.06 (-0.08, -0.04)",8.64900346630185e-08,2.17954887350807e-05,71-80,0.017,Cortical,Volume of grey matter in Temporal Pole (right),Acute Bacterial,**
R_transversetemporal,Acute Bacterial Infections,30001,16228,13773,-0.0198324534630065,-0.041987836515038,0.00232292958902511,"-0.02 (-0.04, 0.00)",0.0793485609187493,0.18687698459369,71-80,0.723,Cortical,Volume of transversetemporal (right hemisphere),Acute Bacterial,
Raccumb,Acute Bacterial Infections,29679,16068,13611,-0.0400025891638283,-0.0619593899187333,-0.0180457884089232,"-0.04 (-0.06, -0.02)",0.00035623910051793,0.00897722533305183,71-80,0.586,SubCortical,Volume of accumbens (right),Acute Bacterial,**
Ramyg,Acute Bacterial Infections,29679,16068,13611,-0.0144052879190218,-0.0363059382044893,0.00749536236644573,"-0.01 (-0.04, 0.01)",0.197327837625033,0.352671028946868,71-80,0.635,SubCortical,Volume of amygdala (right),Acute Bacterial,
Rcaud,Acute Bacterial Infections,29679,16068,13611,0.0205090070774913,-0.00164276500035984,0.0426607791553424,"0.02 (-0.00, 0.04)",0.0695819625767642,0.177117722922673,71-80,0.003,SubCortical,Volume of caudate (right),Acute Bacterial,
Rhippo,Acute Bacterial Infections,29679,16068,13611,-0.0231574365959227,-0.0453440969721351,-0.000970776219710323,"-0.02 (-0.05, -0.00)",0.0407843021249939,0.126884495499981,71-80,0.956,SubCortical,Volume of hippocampus (right),Acute Bacterial,*
RLatVent,Acute Bacterial Infections,30001,16228,13773,0.0196499735612868,-0.00590757749816865,0.0452075246207422,"0.02 (-0.01, 0.05)",0.131825547075148,0.274545767462291,71-80,0.87,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute Bacterial,
Rpal,Acute Bacterial Infections,29679,16068,13611,-0.0275992122403912,-0.0510675351298618,-0.00413088935092064,"-0.03 (-0.05, -0.00)",0.0211706142050632,0.0893891874647934,71-80,0.384,SubCortical,Volume of pallidum (right),Acute Bacterial,*
Rput,Acute Bacterial Infections,29679,16068,13611,-0.023093037264871,-0.0449061995333654,-0.00127987499637668,"-0.02 (-0.04, -0.00)",0.0379906452172606,0.124333020711035,71-80,0.578,SubCortical,Volume of putamen (right),Acute Bacterial,*
Rthal,Acute Bacterial Infections,29679,16068,13611,-0.0147032177557278,-0.034497782672937,0.00509134716148139,"-0.01 (-0.03, 0.01)",0.145430204290035,0.295551705492652,71-80,0.116,SubCortical,Volume of thalamus (right),Acute Bacterial,
