Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Falls in the last year,All Infectious Diseases,132574,103147,29427,0.0312169316839424,0.0185884489932248,0.04384541437466,"0.03 (0.02, 0.04)",1.26773472057644e-06,0.00156184917575017,51-60,<0.001,Any,**
Movement,Falls in the last year,Bacterial Infections,140501,123425,17076,0.0551441483345267,0.0396091312420788,0.0706791654269746,"0.06 (0.04, 0.07)",3.4841168876725e-12,4.29243200561252e-09,51-60,<0.001,Bacterial,**
Movement,Falls in the last year,Invasive Bacterial Infections,158185,152754,5431,0.0963067761059765,0.069775127363062,0.122838424848891,"0.10 (0.07, 0.12)",1.12797688097399e-12,1.38966751735996e-09,51-60,0.106,Invasive,**
Movement,Falls in the last year,Localised Bacterial Infections,145432,131394,14038,0.0450615342500757,0.0280995577285369,0.0620235107716146,"0.05 (0.03, 0.06)",1.92257307403659e-07,0.000236861002721308,51-60,<0.001,Localised,**
Movement,Falls in the last year,Bacterial Infections with Sepsis,165578,165303,275,0.211023546013349,0.0944093514928421,0.327637740533856,"0.21 (0.09, 0.33)",0.000390119893372005,0.48062770863431,51-60,0.755,Sepsis,*
Movement,Falls in the last year,Bacterial Infections without Sepsis,140586,123600,16986,0.055373094511099,0.0397990693263235,0.0709471196958746,"0.06 (0.04, 0.07)",3.21356044019372e-12,3.95910646231866e-09,51-60,<0.001,No-Sepsis,**
Movement,Falls in the last year,Extracellular Bacterial Infections,164136,160798,3338,0.0374978432039872,0.00373212861967811,0.0712635577882964,"0.04 (0.00, 0.07)",0.0295107182444347,1,51-60,0.002,Extracellular,*
Movement,Falls in the last year,Intracellular Bacterial Infections,165019,164508,511,0.116329183833454,0.0307247143009896,0.201933653365919,"0.12 (0.03, 0.20)",0.00773528675122147,1,51-60,0.88,Intracellular,*
Movement,Falls in the last year,Gram Positive Bacterial Infections,164697,163098,1599,0.067172036578037,0.018656488924339,0.115687584231735,"0.07 (0.02, 0.12)",0.00665470437745982,1,51-60,0.011,Gram Positive,*
Movement,Falls in the last year,Gram Negative Bacterial Infections,164846,162710,2136,0.0228407379199516,-0.0192553811864823,0.0649368570263855,"0.02 (-0.02, 0.06)",0.2875769605203,1,51-60,0.051,Gram Negative,
Movement,Falls in the last year,Mycobacterial Infections,165354,165049,305,0.0954172176234522,-0.0153467312239401,0.206181166470844,"0.10 (-0.02, 0.21)",0.0913331906592895,1,51-60,0.797,Mycobacterial,
Movement,Falls in the last year,Mycoplasma Infections,165829,165808,21,0.313746362667908,-0.108230736231359,0.735723461567174,"0.31 (-0.11, 0.74)",0.145042782025109,1,51-60,0.948,Mycoplasma,
Movement,Falls in the last year,Acute Bacterial Infections,141390,124666,16724,0.052821142270627,0.0371331574738846,0.0685091270673695,"0.05 (0.04, 0.07)",4.14785294796969e-11,5.11015483189866e-08,51-60,<0.001,Acute Bacterial,**
Movement,Falls in the last year,Chronic Bacterial Infections,164559,163927,632,0.165802287982083,0.0888703530195017,0.242734222944664,"0.17 (0.09, 0.24)",2.40016418566987e-05,0.0295700227674528,51-60,0.401,Chronic Bacterial,**
Movement,Falls in the last year,Viral Infections,154941,133469,21472,-0.00853158456840679,-0.0228639625011741,0.00580079336436051,"-0.01 (-0.02, 0.01)",0.243329285695224,1,51-60,<0.001,Viral,
Movement,Falls in the last year,Acute Viral Infections,157849,140269,17580,-0.00226459507639513,-0.0178334636209408,0.0133042734681506,"-0.00 (-0.02, 0.01)",0.775574084344461,1,51-60,0.016,Acute Viral,
Movement,Falls in the last year,Herpes Viral Infections,161785,144046,17739,-0.0254533473645356,-0.0410052768789776,-0.00990141785009365,"-0.03 (-0.04, -0.01)",0.00133764422816214,1,51-60,0.002,Herpes,*
Movement,Falls in the last year,Other Potentially Persistent Viral Infections,165556,165383,173,0.388143259004434,0.240990235202582,0.535296282806285,"0.39 (0.24, 0.54)",2.34610539945553e-07,0.000289040185212921,51-60,0.003,Other Viral,**
Movement,Falls in the last year,Parasitic Infections,164780,164168,612,0.0252704418840021,-0.0530043299457881,0.103545213713792,"0.03 (-0.05, 0.10)",0.526888129036278,1,51-60,0.287,Parasitic,
Movement,Falls in the last year,Fungal Infections,159899,157089,2810,0.0522712676679232,0.0154937814492658,0.0890487538865805,"0.05 (0.02, 0.09)",0.00534206525472069,1,51-60,0.2,Fungal,*
Movement,Falls in the last year,Acute Infections,136948,110743,26205,0.0365762080553005,0.0234518765436835,0.0497005395669176,"0.04 (0.02, 0.05)",4.70891075488816e-08,5.80137805002221e-05,51-60,<0.001,Acute,**
Movement,Falls in the last year,Chronic Infections,159654,141197,18457,-0.0129816470363164,-0.0282256468365162,0.00226235276388343,"-0.01 (-0.03, 0.00)",0.0950996086784769,1,51-60,<0.001,Chronic,
