Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Usual walking pace,All Infectious Diseases,132149,102861,29288,0.0268836337996316,0.0149329880993737,0.0388342794998895,"0.03 (0.01, 0.04)",1.03889065784364e-05,0.0127991329046336,51-60,<0.001,Any,**
Movement,Usual walking pace,Bacterial Infections,140038,123083,16955,-0.0086913068395292,-0.0233916576671765,0.00600904398811805,"-0.01 (-0.02, 0.01)",0.246538886769462,1,51-60,<0.001,Bacterial,
Movement,Usual walking pace,Invasive Bacterial Infections,157615,152254,5361,-0.0665914160620829,-0.0915382888448583,-0.0416445432793074,"-0.07 (-0.09, -0.04)",1.68054690255821e-07,0.000207043378395171,51-60,<0.001,Invasive,**
Movement,Usual walking pace,Localised Bacterial Infections,144928,130995,13933,0.000326306687914766,-0.0156870901216594,0.0163397034974889,"0.00 (-0.02, 0.02)",0.968142030331025,1,51-60,<0.001,Localised,
Movement,Usual walking pace,Bacterial Infections with Sepsis,164923,164659,264,-0.397364652452176,-0.508153339043154,-0.286575965861198,"-0.40 (-0.51, -0.29)",2.07576434233831e-12,2.5573416697608e-09,51-60,0.002,Sepsis,**
Movement,Usual walking pace,Bacterial Infections without Sepsis,140125,123259,16866,-0.00743685028437368,-0.0221719325342328,0.00729823196548543,"-0.01 (-0.02, 0.01)",0.322562316762659,1,51-60,<0.001,No-Sepsis,
Movement,Usual walking pace,Extracellular Bacterial Infections,163509,160201,3308,0.0164840878127318,-0.0151373008889767,0.0481054765144403,"0.02 (-0.02, 0.05)",0.306911175980711,1,51-60,<0.001,Extracellular,
Movement,Usual walking pace,Intracellular Bacterial Infections,164371,163865,506,-0.0603285117745751,-0.1404191082176,0.0197620846684497,"-0.06 (-0.14, 0.02)",0.139849096416936,1,51-60,0.174,Intracellular,
Movement,Usual walking pace,Gram Positive Bacterial Infections,164064,162491,1573,-0.0458934393107868,-0.091469183573881,-0.000317695047692579,"-0.05 (-0.09, -0.00)",0.0484242677226622,1,51-60,<0.001,Gram Positive,*
Movement,Usual walking pace,Gram Negative Bacterial Infections,164198,162072,2126,0.0468684407702789,0.00756385381622887,0.0861730277243289,"0.05 (0.01, 0.09)",0.0194320289199571,1,51-60,0.051,Gram Negative,*
Movement,Usual walking pace,Mycobacterial Infections,164705,164403,302,-0.0722600329787891,-0.175873912755899,0.0313538467983212,"-0.07 (-0.18, 0.03)",0.171663689176425,1,51-60,0.584,Mycobacterial,
Movement,Usual walking pace,Mycoplasma Infections,165173,165153,20,-0.308425496535959,-0.710820144406949,0.0939691513350309,"-0.31 (-0.71, 0.09)",0.133028093979591,1,51-60,0.103,Mycoplasma,
Movement,Usual walking pace,Acute Bacterial Infections,140916,124316,16600,-0.00745653460290861,-0.0222928956685055,0.00737982646268826,"-0.01 (-0.02, 0.01)",0.324597649145469,1,51-60,<0.001,Acute Bacterial,
Movement,Usual walking pace,Chronic Bacterial Infections,163925,163301,624,-0.130404350349243,-0.202536434547092,-0.0582722661513951,"-0.13 (-0.20, -0.06)",0.000395177436613152,0.486858601907403,51-60,0.351,Chronic Bacterial,*
Movement,Usual walking pace,Viral Infections,154341,132911,21430,0.0816169884788627,0.0682330849018789,0.0950008920558466,"0.08 (0.07, 0.10)",6.53525059083994e-33,8.05142872791481e-30,51-60,0.058,Viral,**
Movement,Usual walking pace,Acute Viral Infections,157240,139691,17549,0.0844397254189072,0.0699038917565118,0.0989755590813026,"0.08 (0.07, 0.10)",5.06472211295864e-30,6.23973764316505e-27,51-60,0.245,Acute Viral,**
Movement,Usual walking pace,Herpes Viral Infections,161137,143414,17723,0.102080857563657,0.0875922215393561,0.116569493587958,"0.10 (0.09, 0.12)",2.37496258752935e-43,2.92595390783616e-40,51-60,0.15,Herpes,**
Movement,Usual walking pace,Other Potentially Persistent Viral Infections,164900,164732,168,-0.261097646446841,-0.40004610427626,-0.122149188617422,"-0.26 (-0.40, -0.12)",0.000230588052123266,0.284084480215864,51-60,0.624,Other Viral,*
Movement,Usual walking pace,Parasitic Infections,164129,163518,611,0.108774028115398,0.0358385384941902,0.181709517736606,"0.11 (0.04, 0.18)",0.00346657982609341,1,51-60,0.331,Parasitic,*
Movement,Usual walking pace,Fungal Infections,159273,156485,2788,0.00936186235967757,-0.0250357138424688,0.043759438561824,"0.01 (-0.03, 0.04)",0.593729588585909,1,51-60,<0.001,Fungal,
Movement,Usual walking pace,Acute Infections,136504,110439,26065,0.0240438005273508,0.0116317800225952,0.0364558210321064,"0.02 (0.01, 0.04)",0.000146665928947203,0.180692424462954,51-60,<0.001,Acute,*
Movement,Usual walking pace,Chronic Infections,159034,140601,18433,0.0891397234293265,0.0749157037636051,0.103363743095048,"0.09 (0.07, 0.10)",1.16066621221463e-34,1.42994077344842e-31,51-60,0.067,Chronic,**
