Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Pairs matching,All Infectious Diseases,131720,102449,29271,-0.0522320822530834,-0.0648157239785467,-0.03964844052762,"-0.05 (-0.06, -0.04)",4.13844282955528e-16,5.0985615660121e-13,51-60,0.036,Any,**
Cognition,Pairs matching,Bacterial Infections,139664,122651,17013,-0.0390298419897958,-0.0544367507330095,-0.0236229332465822,"-0.04 (-0.05, -0.02)",6.87255916374967e-07,0.000846699288973959,51-60,0.182,Bacterial,**
Cognition,Pairs matching,Invasive Bacterial Infections,157370,151965,5405,-0.0536299414664472,-0.0796841361729856,-0.0275757467599088,"-0.05 (-0.08, -0.03)",5.47631692108724e-05,0.0674682244677948,51-60,0.151,Invasive,*
Cognition,Pairs matching,Localised Bacterial Infections,144584,130589,13995,-0.0322385143270953,-0.0490091918359529,-0.0154678368182377,"-0.03 (-0.05, -0.02)",0.000164824873673405,0.203064244365635,51-60,0.226,Localised,*
Cognition,Pairs matching,Bacterial Infections with Sepsis,164762,164492,270,0.0424015239176742,-0.0723605634343795,0.157163611269728,"0.04 (-0.07, 0.16)",0.468968769878641,1,51-60,0.291,Sepsis,
Cognition,Pairs matching,Bacterial Infections without Sepsis,139750,122824,16926,-0.0394980211998648,-0.0549391846431278,-0.0240568577566019,"-0.04 (-0.05, -0.02)",5.34941951983669e-07,0.00065904848484388,51-60,0.195,No-Sepsis,**
Cognition,Pairs matching,Extracellular Bacterial Infections,163318,160002,3316,-0.0635139452746632,-0.0965862220778233,-0.0304416684715031,"-0.06 (-0.10, -0.03)",0.000167236558901088,0.20603544056614,51-60,0.799,Extracellular,*
Cognition,Pairs matching,Intracellular Bacterial Infections,164200,163694,506,-0.0262918524778936,-0.110138140476366,0.0575544355205793,"-0.03 (-0.11, 0.06)",0.538823427673439,1,51-60,0.176,Intracellular,
Cognition,Pairs matching,Gram Positive Bacterial Infections,163879,162293,1586,-0.060796950076433,-0.108347051069825,-0.0132468490830405,"-0.06 (-0.11, -0.01)",0.0122114073002661,1,51-60,0.808,Gram Positive,*
Cognition,Pairs matching,Gram Negative Bacterial Infections,164025,161903,2122,-0.0642610907997448,-0.10543997715344,-0.0230822044460499,"-0.06 (-0.11, -0.02)",0.00222398663241119,1,51-60,0.995,Gram Negative,*
Cognition,Pairs matching,Mycobacterial Infections,164536,164236,300,-0.0330617347260679,-0.141922298393835,0.0757988289416991,"-0.03 (-0.14, 0.08)",0.551670833708479,1,51-60,0.069,Mycobacterial,
Cognition,Pairs matching,Mycoplasma Infections,165015,164994,21,0.175159203864151,-0.236093988497399,0.586412396225701,"0.18 (-0.24, 0.59)",0.403839634668016,1,51-60,0.354,Mycoplasma,
Cognition,Pairs matching,Acute Bacterial Infections,140546,123881,16665,-0.0387501116423923,-0.0542946671299538,-0.0232055561548309,"-0.04 (-0.05, -0.02)",1.03059255981637e-06,0.00126969003369377,51-60,0.432,Acute Bacterial,**
Cognition,Pairs matching,Chronic Bacterial Infections,163749,163124,625,-0.099822641430467,-0.17531363945377,-0.0243316434071643,"-0.10 (-0.18, -0.02)",0.00955107209824351,1,51-60,0.002,Chronic Bacterial,*
Cognition,Pairs matching,Viral Infections,154105,132774,21331,-0.0633464464910326,-0.0774183613906883,-0.0492745315913768,"-0.06 (-0.08, -0.05)",1.12474874021556e-18,1.38569044794557e-15,51-60,0.192,Viral,**
Cognition,Pairs matching,Acute Viral Infections,157023,139560,17463,-0.054814549371825,-0.0701166221897505,-0.0395124765538995,"-0.05 (-0.07, -0.04)",2.2122397815208e-12,2.72547941083363e-09,51-60,0.28,Acute Viral,**
Cognition,Pairs matching,Herpes Viral Infections,160969,143365,17604,-0.0709623643205492,-0.0861911722977232,-0.0557335563433753,"-0.07 (-0.09, -0.06)",6.73670464104677e-20,8.29962011776962e-17,51-60,0.256,Herpes,**
Cognition,Pairs matching,Other Potentially Persistent Viral Infections,164737,164564,173,0.0634280783310766,-0.0799146392076632,0.206770795869816,"0.06 (-0.08, 0.21)",0.38579220456114,1,51-60,0.497,Other Viral,
Cognition,Pairs matching,Parasitic Infections,163961,163348,613,0.0238403215232957,-0.0524077439454182,0.10008838699201,"0.02 (-0.05, 0.10)",0.539994679468492,1,51-60,0.505,Parasitic,
Cognition,Pairs matching,Fungal Infections,159061,156247,2814,-0.0016283541602707,-0.0375058017312087,0.0342490934106673,"-0.00 (-0.04, 0.03)",0.929116423925021,1,51-60,0.346,Fungal,
Cognition,Pairs matching,Acute Infections,136101,110031,26070,-0.0456969662837474,-0.0587484785345371,-0.0326454540329577,"-0.05 (-0.06, -0.03)",6.79826800268018e-12,8.37546617930198e-09,51-60,0.143,Acute,**
Cognition,Pairs matching,Chronic Infections,158836,140516,18320,-0.0683331565613651,-0.0832777807682318,-0.0533885323544984,"-0.07 (-0.08, -0.05)",3.22601443306636e-19,3.97444978153776e-16,51-60,0.062,Chronic,**
