Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Extracellular Bacterial Infections,38951,36021,2930,-0.0402462059225079,-0.0795610620438873,-0.000931349801128488,"-0.04 (-0.08, -0.00)",0.0448144193799941,0.0666267473968054,Male,0.062,Cortical,Volume of bankssts (left hemisphere),Extracellular,*
L_caudalanteriorcingulate,Extracellular Bacterial Infections,38951,36021,2930,-0.0180552864609795,-0.0572981707555563,0.0211875978335973,"-0.02 (-0.06, 0.02)",0.367174407581185,0.42837014217805,Male,0.045,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Extracellular,
L_caudalmiddlefrontal,Extracellular Bacterial Infections,38951,36021,2930,-0.0458486046865043,-0.0843943877626335,-0.00730282161037508,"-0.05 (-0.08, -0.01)",0.0197390357892082,0.0334965455816866,Male,0.45,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Extracellular,**
L_cuneus,Extracellular Bacterial Infections,38951,36021,2930,-0.0331394846794913,-0.0715094799154073,0.00523051055642475,"-0.03 (-0.07, 0.01)",0.0904941603369445,0.122604991424247,Male,0.591,Cortical,Volume of cuneus (left hemisphere),Extracellular,
L_entorhinal,Extracellular Bacterial Infections,38951,36021,2930,-0.0271487061632953,-0.0669979000573331,0.0127004877307424,"-0.03 (-0.07, 0.01)",0.18177357262213,0.221612409468017,Male,0.182,Cortical,Volume of entorhinal (left hemisphere),Extracellular,
L_frontalpole,Extracellular Bacterial Infections,38951,36021,2930,-0.0335870286100803,-0.072055456591563,0.00488139937140233,"-0.03 (-0.07, 0.00)",0.0870318303402296,0.118872743879338,Male,0.74,Cortical,Volume of frontalpole (left hemisphere),Extracellular,
L_fusiform,Extracellular Bacterial Infections,38951,36021,2930,-0.0679560140387641,-0.104836231944117,-0.0310757961334111,"-0.07 (-0.10, -0.03)",0.000304731593525857,0.00159984086601075,Male,0.414,Cortical,Volume of fusiform (left hemisphere),Extracellular,**
L_inferiorparietal,Extracellular Bacterial Infections,38951,36021,2930,-0.0553946640630403,-0.0931186865334033,-0.0176706415926772,"-0.06 (-0.09, -0.02)",0.00400248406194909,0.0101881412485977,Male,0.367,Cortical,Volume of inferiorparietal (left hemisphere),Extracellular,**
L_inferiortemporal,Extracellular Bacterial Infections,38951,36021,2930,-0.0494163203048906,-0.085733056891121,-0.0130995837186601,"-0.05 (-0.09, -0.01)",0.00765602859382956,0.0167040623865372,Male,0.809,Cortical,Volume of inferiortemporal (left hemisphere),Extracellular,**
L_insula,Extracellular Bacterial Infections,38344,35460,2884,-0.0260700221144934,-0.0625459674972318,0.010405923268245,"-0.03 (-0.06, 0.01)",0.161262191383999,0.20524278903418,Male,0.85,Cortical,Volume of grey matter in Insular Cortex (left),Extracellular,
L_isthmuscingulate,Extracellular Bacterial Infections,38951,36021,2930,-0.0497063178774125,-0.0866004502132832,-0.0128121855415417,"-0.05 (-0.09, -0.01)",0.00827726840612754,0.0176022923067016,Male,0.057,Cortical,Volume of isthmuscingulate (left hemisphere),Extracellular,**
L_lateraloccipital,Extracellular Bacterial Infections,38951,36021,2930,-0.0546829410129263,-0.0906910999917918,-0.0186747820340607,"-0.05 (-0.09, -0.02)",0.00291694926621146,0.00765699182380508,Male,0.83,Cortical,Volume of lateraloccipital (left hemisphere),Extracellular,**
L_lateralorbitofrontal,Extracellular Bacterial Infections,38951,36021,2930,-0.0503138971232542,-0.0860650875418445,-0.0145627067046638,"-0.05 (-0.09, -0.01)",0.00581101439722709,0.0133732934073171,Male,0.175,Cortical,Volume of lateralorbitofrontal (left hemisphere),Extracellular,**
L_lingual,Extracellular Bacterial Infections,38951,36021,2930,-0.0418710298504817,-0.0803814711248332,-0.00336058857613018,"-0.04 (-0.08, -0.00)",0.0330900162024436,0.0505374792910048,Male,0.728,Cortical,Volume of lingual (left hemisphere),Extracellular,*
L_medialorbitofrontal,Extracellular Bacterial Infections,38951,36021,2930,-0.0293584724056736,-0.0657295764973526,0.00701263168600551,"-0.03 (-0.07, 0.01)",0.113631015231528,0.14914070749138,Male,0.379,Cortical,Volume of medialorbitofrontal (left hemisphere),Extracellular,
L_middletemporal,Extracellular Bacterial Infections,38951,36021,2930,-0.0330807943525017,-0.069096160302584,0.00293457159758055,"-0.03 (-0.07, 0.00)",0.0718178723659232,0.101389937457774,Male,0.32,Cortical,Volume of middletemporal (left hemisphere),Extracellular,
L_paracentral,Extracellular Bacterial Infections,38951,36021,2930,-0.0552880262276421,-0.0936699180434693,-0.0169061344118148,"-0.06 (-0.09, -0.02)",0.00475472482365565,0.0114113395767736,Male,0.214,Cortical,Volume of paracentral (left hemisphere),Extracellular,**
L_parahippocampal,Extracellular Bacterial Infections,38950,36020,2930,-0.0392136134331271,-0.0782133815064331,-0.00021384535982099,"-0.04 (-0.08, -0.00)",0.0487570083955564,0.0712276296561172,Male,0.813,Cortical,Volume of parahippocampal (left hemisphere),Extracellular,*
L_parsopercularis,Extracellular Bacterial Infections,38951,36021,2930,0.000993763295016697,-0.03834901874355,0.0403365453335834,"0.00 (-0.04, 0.04)",0.960514343847842,0.972086805821912,Male,0.838,Cortical,Volume of parsopercularis (left hemisphere),Extracellular,
L_parsorbitalis,Extracellular Bacterial Infections,38951,36021,2930,-0.0144449090090272,-0.0516852367408902,0.0227954187228358,"-0.01 (-0.05, 0.02)",0.447102987330311,0.504116119942901,Male,0.303,Cortical,Volume of parsorbitalis (left hemisphere),Extracellular,
L_parstriangularis,Extracellular Bacterial Infections,38951,36021,2930,-0.0256187042532512,-0.063914378174075,0.0126769696675726,"-0.03 (-0.06, 0.01)",0.189797837704112,0.227757405244934,Male,0.96,Cortical,Volume of parstriangularis (left hemisphere),Extracellular,
L_pericalcarine,Extracellular Bacterial Infections,38951,36021,2930,0.000205896719084519,-0.0384615736333538,0.0388733670715228,"0.00 (-0.04, 0.04)",0.991672883395418,0.991672883395418,Male,0.803,Cortical,Volume of pericalcarine (left hemisphere),Extracellular,
L_postcentral,Extracellular Bacterial Infections,38951,36021,2930,-0.0655084711876005,-0.102798136834227,-0.0282188055409736,"-0.07 (-0.10, -0.03)",0.000575338154312218,0.00233285067339477,Male,0.342,Cortical,Volume of postcentral (left hemisphere),Extracellular,**
L_posteriorcingulate,Extracellular Bacterial Infections,38951,36021,2930,-0.0490795476910529,-0.0867297454627096,-0.0114293499193963,"-0.05 (-0.09, -0.01)",0.0106218338110681,0.020749628840226,Male,0.996,Cortical,Volume of posteriorcingulate (left hemisphere),Extracellular,**
L_precentral,Extracellular Bacterial Infections,38951,36021,2930,-0.0528704545976708,-0.0895144889878233,-0.0162264202075183,"-0.05 (-0.09, -0.02)",0.0046871388218823,0.0114113395767736,Male,0.72,Cortical,Volume of precentral (left hemisphere),Extracellular,**
L_precuneus,Extracellular Bacterial Infections,38951,36021,2930,-0.0639961994425627,-0.100935092476114,-0.0270573064090111,"-0.06 (-0.10, -0.03)",0.000685166335755674,0.00248490425803102,Male,0.72,Cortical,Volume of precuneus (left hemisphere),Extracellular,**
L_rostralanteriorcingulate,Extracellular Bacterial Infections,38951,36021,2930,-0.0242735538803163,-0.06118060250092,0.0126334947402874,"-0.02 (-0.06, 0.01)",0.19737197998056,0.233510511526296,Male,0.708,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Extracellular,
L_rostralmiddlefrontal,Extracellular Bacterial Infections,38951,36021,2930,-0.0307321233630661,-0.0668992469790524,0.00543500025292024,"-0.03 (-0.07, 0.01)",0.0958244887453217,0.128788112873712,Male,0.245,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Extracellular,
L_superiorfrontal,Extracellular Bacterial Infections,38951,36021,2930,-0.0638481159512421,-0.0999334168470303,-0.0277628150554538,"-0.06 (-0.10, -0.03)",0.000524909481352201,0.0023210485170354,Male,0.893,Cortical,Volume of superiorfrontal (left hemisphere),Extracellular,**
L_superiorparietal,Extracellular Bacterial Infections,38951,36021,2930,-0.0448367699818544,-0.0824026888971677,-0.00727085106654116,"-0.04 (-0.08, -0.01)",0.0193204910110454,0.0331208417332207,Male,0.464,Cortical,Volume of superiorparietal (left hemisphere),Extracellular,**
L_superiortemporal,Extracellular Bacterial Infections,38951,36021,2930,-0.0353833890045349,-0.0718793715528484,0.00111259354377851,"-0.04 (-0.07, 0.00)",0.0574047045294826,0.0817287318724837,Male,0.947,Cortical,Volume of superiortemporal (left hemisphere),Extracellular,
L_supramarginal,Extracellular Bacterial Infections,38951,36021,2930,-0.0490615444742533,-0.0860284560412913,-0.0120946329072153,"-0.05 (-0.09, -0.01)",0.0092907625858208,0.0192697298076283,Male,0.792,Cortical,Volume of supramarginal (left hemisphere),Extracellular,**
L_temporalpole,Extracellular Bacterial Infections,38344,35460,2884,-0.047863213735049,-0.0843279442926369,-0.011398483177461,"-0.05 (-0.08, -0.01)",0.0100943308593918,0.0204318986069618,Male,0.604,Cortical,Volume of grey matter in Temporal Pole (left),Extracellular,**
L_transversetemporal,Extracellular Bacterial Infections,38951,36021,2930,-0.0080016203365883,-0.0470789211240992,0.0310756804509226,"-0.01 (-0.05, 0.03)",0.688170299401994,0.731725381642626,Male,0.338,Cortical,Volume of transversetemporal (left hemisphere),Extracellular,
Laccumb,Extracellular Bacterial Infections,38337,35453,2884,-0.0806695965916042,-0.12000666135776,-0.0413325318254487,"-0.08 (-0.12, -0.04)",5.84384763066841e-05,0.000701261715680209,Male,0.33,SubCortical,Volume of accumbens (left),Extracellular,**
Lamyg,Extracellular Bacterial Infections,38337,35453,2884,-0.0147414031811521,-0.0549825925884883,0.0254997862261841,"-0.01 (-0.05, 0.03)",0.47275617928861,0.525980384903884,Male,0.793,SubCortical,Volume of amygdala (left),Extracellular,
Lcaud,Extracellular Bacterial Infections,38337,35453,2884,0.0070514834272396,-0.0307121392762854,0.0448151061307646,"0.01 (-0.03, 0.04)",0.714374916736511,0.7548112327782,Male,0.756,SubCortical,Volume of caudate (left),Extracellular,
Lhippo,Extracellular Bacterial Infections,38337,35453,2884,-0.0714834530207915,-0.111107223116399,-0.0318596829251836,"-0.07 (-0.11, -0.03)",0.000406722918228177,0.00200968971359805,Male,0.292,SubCortical,Volume of hippocampus (left),Extracellular,**
