Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Parasitic Infections,38951,38368,583,0.0678748240734691,-0.0176207019714196,0.153370350118358,"0.07 (-0.02, 0.15)",0.11970145799385,0.984925782689377,Male,0.19,Cortical,Volume of bankssts (left hemisphere),Parasitic,
L_caudalanteriorcingulate,Parasitic Infections,38951,38368,583,0.00357857806252794,-0.0817595608874663,0.0889167170125222,"0.00 (-0.08, 0.09)",0.934494552012652,0.999766504576847,Male,0.351,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Parasitic,
L_caudalmiddlefrontal,Parasitic Infections,38951,38368,583,-0.0371196404345164,-0.120946024746539,0.0467067438775059,"-0.04 (-0.12, 0.05)",0.385438092478235,0.984925782689377,Male,0.801,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Parasitic,
L_cuneus,Parasitic Infections,38951,38368,583,-0.0368980836921268,-0.120339427138482,0.0465432597542285,"-0.04 (-0.12, 0.05)",0.386094990938814,0.984925782689377,Male,0.675,Cortical,Volume of cuneus (left hemisphere),Parasitic,
L_entorhinal,Parasitic Infections,38951,38368,583,0.0352680540000555,-0.0513889532264785,0.121925061226589,"0.04 (-0.05, 0.12)",0.425049669888002,0.984925782689377,Male,0.624,Cortical,Volume of entorhinal (left hemisphere),Parasitic,
L_frontalpole,Parasitic Infections,38951,38368,583,-0.0267843830871064,-0.110440234913046,0.056871468738833,"-0.03 (-0.11, 0.06)",0.530303795969934,0.984925782689377,Male,0.144,Cortical,Volume of frontalpole (left hemisphere),Parasitic,
L_fusiform,Parasitic Infections,38951,38368,583,0.063396202304648,-0.0168141788962268,0.143606583505523,"0.06 (-0.02, 0.14)",0.121353122045654,0.984925782689377,Male,0.046,Cortical,Volume of fusiform (left hemisphere),Parasitic,
L_inferiorparietal,Parasitic Infections,38951,38368,583,0.0476332904196486,-0.0344084223942308,0.129675003233528,"0.05 (-0.03, 0.13)",0.255132742869641,0.984925782689377,Male,0.156,Cortical,Volume of inferiorparietal (left hemisphere),Parasitic,
L_inferiortemporal,Parasitic Infections,38951,38368,583,0.00824945025575363,-0.0707317993256993,0.0872306998372066,"0.01 (-0.07, 0.09)",0.83779110655513,0.999766504576847,Male,0.425,Cortical,Volume of inferiortemporal (left hemisphere),Parasitic,
L_insula,Parasitic Infections,38344,37775,569,0.0362261255337489,-0.0434286597505829,0.115880910818081,"0.04 (-0.04, 0.12)",0.372721101718542,0.984925782689377,Male,0.734,Cortical,Volume of grey matter in Insular Cortex (left),Parasitic,
L_isthmuscingulate,Parasitic Infections,38951,38368,583,-0.00935488999701983,-0.089591699047474,0.0708819190534343,"-0.01 (-0.09, 0.07)",0.819242222679586,0.999766504576847,Male,0.987,Cortical,Volume of isthmuscingulate (left hemisphere),Parasitic,
L_lateraloccipital,Parasitic Infections,38951,38368,583,-0.00503625699455207,-0.0833481979607792,0.073275683971675,"-0.01 (-0.08, 0.07)",0.899693309647956,0.999766504576847,Male,0.069,Cortical,Volume of lateraloccipital (left hemisphere),Parasitic,
L_lateralorbitofrontal,Parasitic Infections,38951,38368,583,0.0553595119143244,-0.0223903861135436,0.133109409942192,"0.06 (-0.02, 0.13)",0.162849664699717,0.984925782689377,Male,0.253,Cortical,Volume of lateralorbitofrontal (left hemisphere),Parasitic,
