Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_precentral,Acute Viral Infections,38951,24799,14152,-0.0555639829041867,-0.0756781346907073,-0.0354498311176662,"-0.06 (-0.08, -0.04)",6.18451555415185e-08,2.96856746599289e-07,Male,0.17,Cortical,Volume of precentral (left hemisphere),Acute Viral,**
L_precuneus,Acute Viral Infections,38951,24799,14152,-0.0492644115099271,-0.0695430618840871,-0.028985761135767,"-0.05 (-0.07, -0.03)",1.92723342426697e-06,5.13928913137858e-06,Male,0.534,Cortical,Volume of precuneus (left hemisphere),Acute Viral,**
L_rostralanteriorcingulate,Acute Viral Infections,38951,24799,14152,-0.0384975849721553,-0.05875847546523,-0.0182366944790806,"-0.04 (-0.06, -0.02)",0.000196188138328029,0.000308033712515035,Male,0.955,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Acute Viral,**
L_rostralmiddlefrontal,Acute Viral Infections,38951,24799,14152,-0.0496527510212727,-0.0695051381505089,-0.0298003638920365,"-0.05 (-0.07, -0.03)",9.51438523077974e-07,2.84445762081987e-06,Male,0.499,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Acute Viral,**
L_superiorfrontal,Acute Viral Infections,38951,24799,14152,-0.0523918640942874,-0.0722009692249178,-0.0325827589636569,"-0.05 (-0.07, -0.03)",2.1832172054166e-07,7.9734889241302e-07,Male,0.598,Cortical,Volume of superiorfrontal (left hemisphere),Acute Viral,**
L_superiorparietal,Acute Viral Infections,38951,24799,14152,-0.0440151036470248,-0.0646377428566385,-0.023392464437411,"-0.04 (-0.06, -0.02)",2.87935850039957e-05,5.20142180717341e-05,Male,0.28,Cortical,Volume of superiorparietal (left hemisphere),Acute Viral,**
L_superiortemporal,Acute Viral Infections,38951,24799,14152,-0.0382939350900567,-0.0583296217001684,-0.0182582484799451,"-0.04 (-0.06, -0.02)",0.000179814529552812,0.000284989065706343,Male,0.745,Cortical,Volume of superiortemporal (left hemisphere),Acute Viral,**
L_supramarginal,Acute Viral Infections,38951,24799,14152,-0.0321091563056101,-0.0524053488636327,-0.0118129637475875,"-0.03 (-0.05, -0.01)",0.00193126334599904,0.00251513365990572,Male,0.548,Cortical,Volume of supramarginal (left hemisphere),Acute Viral,**
L_temporalpole,Acute Viral Infections,38344,24449,13895,-0.0686384047004662,-0.0886535782831761,-0.0486232311177562,"-0.07 (-0.09, -0.05)",1.82312200336712e-11,2.35603458896674e-10,Male,0.554,Cortical,Volume of grey matter in Temporal Pole (left),Acute Viral,**
L_transversetemporal,Acute Viral Infections,38951,24799,14152,-0.00699307073978569,-0.0284486611067572,0.0144625196271858,"-0.01 (-0.03, 0.01)",0.522933706238943,0.52606504579726,Male,0.802,Cortical,Volume of transversetemporal (left hemisphere),Acute Viral,
Laccumb,Acute Viral Infections,38337,24444,13893,-0.086983859250633,-0.108574982962469,-0.0653927355387974,"-0.09 (-0.11, -0.07)",2.94846479083074e-15,6.19177606074456e-14,Male,0.002,SubCortical,Volume of accumbens (left),Acute Viral,**
Lamyg,Acute Viral Infections,38337,24444,13893,-0.0123646660307167,-0.0344651470734699,0.00973581501203659,"-0.01 (-0.03, 0.01)",0.272829548940323,0.27948392818277,Male,0.24,SubCortical,Volume of amygdala (left),Acute Viral,
Lcaud,Acute Viral Infections,38337,24444,13893,-0.0382290814868867,-0.0589655712238652,-0.0174925917499082,"-0.04 (-0.06, -0.02)",0.000302551870038025,0.000453827805057037,Male,0.895,SubCortical,Volume of caudate (left),Acute Viral,**
Lhippo,Acute Viral Infections,38337,24444,13893,-0.065378418483336,-0.0871337110704482,-0.0436231258962238,"-0.07 (-0.09, -0.04)",3.88901828014471e-09,2.96979577756505e-08,Male,<0.001,SubCortical,Volume of hippocampus (left),Acute Viral,**
LLatVent,Acute Viral Infections,38951,24799,14152,0.0494781518700592,0.0272010536781533,0.0717552500619651,"0.05 (0.03, 0.07)",1.34458311004483e-05,2.78876496898186e-05,Male,0.004,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Acute Viral,**
Lpal,Acute Viral Infections,38337,24444,13893,-0.0142594725062668,-0.034763087852279,0.00624414283974539,"-0.01 (-0.03, 0.01)",0.1728519782866,0.183791976912334,Male,0.494,SubCortical,Volume of pallidum (left),Acute Viral,
Lput,Acute Viral Infections,38337,24444,13893,-0.0673928064394523,-0.0876614126524261,-0.0471242002264786,"-0.07 (-0.09, -0.05)",7.25885486425459e-11,7.62179760746732e-10,Male,0.155,SubCortical,Volume of putamen (left),Acute Viral,**
Lthal,Acute Viral Infections,38337,24444,13893,-0.0676297832955143,-0.0876269619381909,-0.0476326046528377,"-0.07 (-0.09, -0.05)",3.43044018269966e-11,4.11652821923959e-10,Male,0.66,SubCortical,Volume of thalamus (left),Acute Viral,**
R_bankssts,Acute Viral Infections,38951,24799,14152,-0.0247065122561258,-0.0458797364695158,-0.00353328804273569,"-0.02 (-0.05, -0.00)",0.0221950552847071,0.0246938363432502,Male,0.752,Cortical,Volume of bankssts (right hemisphere),Acute Viral,**
R_caudalanteriorcingulate,Acute Viral Infections,38951,24799,14152,-0.0217790783990944,-0.0439101821580526,0.00035202535986377,"-0.02 (-0.04, 0.00)",0.0537569889075083,0.0594156193188249,Male,0.99,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Acute Viral,
R_caudalmiddlefrontal,Acute Viral Infections,38951,24799,14152,-0.049780366729132,-0.0709058998412422,-0.0286548336170218,"-0.05 (-0.07, -0.03)",3.87539324311559e-06,9.04258423393638e-06,Male,0.05,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Acute Viral,**
R_cuneus,Acute Viral Infections,38951,24799,14152,-0.0271730819489848,-0.0481189658171876,-0.00622719808078195,"-0.03 (-0.05, -0.01)",0.0110025692655655,0.0126018369942629,Male,0.369,Cortical,Volume of cuneus (right hemisphere),Acute Viral,**
R_entorhinal,Acute Viral Infections,38951,24799,14152,-0.0355617598238656,-0.0572648893018361,-0.0138586303458952,"-0.04 (-0.06, -0.01)",0.00132101752988307,0.00176135670651076,Male,0.169,Cortical,Volume of entorhinal (right hemisphere),Acute Viral,**
R_frontalpole,Acute Viral Infections,38951,24799,14152,-0.0264671252077194,-0.0473289899713826,-0.00560526044405612,"-0.03 (-0.05, -0.01)",0.0128992571238141,0.0146423999783836,Male,0.006,Cortical,Volume of frontalpole (right hemisphere),Acute Viral,**
R_fusiform,Acute Viral Infections,38951,24799,14152,-0.0418459143394077,-0.0618320404647513,-0.0218597882140641,"-0.04 (-0.06, -0.02)",4.07248389114073e-05,7.27848184799619e-05,Male,0.607,Cortical,Volume of fusiform (right hemisphere),Acute Viral,**
R_inferiorparietal,Acute Viral Infections,38951,24799,14152,-0.0491112886240692,-0.0693767322701601,-0.0288458449779782,"-0.05 (-0.07, -0.03)",2.04215662905881e-06,5.36066115127936e-06,Male,0.871,Cortical,Volume of inferiorparietal (right hemisphere),Acute Viral,**
R_inferiortemporal,Acute Viral Infections,38951,24799,14152,-0.043135181248901,-0.0629267881328879,-0.0233435743649141,"-0.04 (-0.06, -0.02)",1.94350314825536e-05,3.84127681066941e-05,Male,0.695,Cortical,Volume of inferiortemporal (right hemisphere),Acute Viral,**
R_insula,Acute Viral Infections,38344,24449,13895,-0.042748121260195,-0.0627331637970708,-0.0227630787233192,"-0.04 (-0.06, -0.02)",2.76507516078832e-05,5.0492676849178e-05,Male,0.894,Cortical,Volume of grey matter in Insular Cortex (right),Acute Viral,**
R_isthmuscingulate,Acute Viral Infections,38951,24799,14152,-0.0401681982702148,-0.060743910651714,-0.0195924858887156,"-0.04 (-0.06, -0.02)",0.000130240025654981,0.000212430333107154,Male,0.098,Cortical,Volume of isthmuscingulate (right hemisphere),Acute Viral,**
R_lateraloccipital,Acute Viral Infections,38951,24799,14152,-0.0504816951795171,-0.0701982004485368,-0.0307651899104974,"-0.05 (-0.07, -0.03)",5.23318381353742e-07,1.69072092437363e-06,Male,0.169,Cortical,Volume of lateraloccipital (right hemisphere),Acute Viral,**
R_lateralorbitofrontal,Acute Viral Infections,38951,24799,14152,-0.0506824353650316,-0.0703745648369439,-0.0309903058931192,"-0.05 (-0.07, -0.03)",4.56520698821385e-07,1.50383289023515e-06,Male,0.642,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute Viral,**
R_lingual,Acute Viral Infections,38951,24799,14152,-0.0394607074059949,-0.0607338998117778,-0.018187515000212,"-0.04 (-0.06, -0.02)",0.000277532145437029,0.000420048652553341,Male,0.032,Cortical,Volume of lingual (right hemisphere),Acute Viral,**
R_medialorbitofrontal,Acute Viral Infections,38951,24799,14152,-0.0409644025464694,-0.0607857539183461,-0.0211430511745927,"-0.04 (-0.06, -0.02)",5.11535902719565e-05,8.85959089246256e-05,Male,0.783,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute Viral,**
R_middletemporal,Acute Viral Infections,38951,24799,14152,-0.0545936816980702,-0.0743196832117675,-0.0348676801843728,"-0.05 (-0.07, -0.03)",5.84413941287618e-08,2.88769241577411e-07,Male,0.309,Cortical,Volume of middletemporal (right hemisphere),Acute Viral,**
R_paracentral,Acute Viral Infections,38951,24799,14152,-0.0518852182945693,-0.0729442364470932,-0.0308262001420454,"-0.05 (-0.07, -0.03)",1.37664581120499e-06,3.85460827137398e-06,Male,0.988,Cortical,Volume of paracentral (right hemisphere),Acute Viral,**
R_parahippocampal,Acute Viral Infections,38951,24799,14152,-0.046551268436414,-0.0676798540255648,-0.0254226828472631,"-0.05 (-0.07, -0.03)",1.57553947193312e-05,3.22793452786299e-05,Male,0.65,Cortical,Volume of parahippocampal (right hemisphere),Acute Viral,**
R_parsopercularis,Acute Viral Infections,38951,24799,14152,-0.0361144723441003,-0.0573398841221279,-0.0148890605660727,"-0.04 (-0.06, -0.01)",0.000854004945058973,0.00120565404008326,Male,0.882,Cortical,Volume of parsopercularis (right hemisphere),Acute Viral,**
R_parsorbitalis,Acute Viral Infections,38951,24799,14152,-0.0440266651971682,-0.0645068869971941,-0.0235464433971423,"-0.04 (-0.06, -0.02)",2.52012109191199e-05,4.65253124660675e-05,Male,0.486,Cortical,Volume of parsorbitalis (right hemisphere),Acute Viral,**
R_parstriangularis,Acute Viral Infections,38951,24799,14152,-0.0356450278826144,-0.0566491904822808,-0.014640865282948,"-0.04 (-0.06, -0.01)",0.000881036337430704,0.00123345087240299,Male,0.793,Cortical,Volume of parstriangularis (right hemisphere),Acute Viral,**
R_pericalcarine,Acute Viral Infections,38951,24799,14152,-0.0163387346208659,-0.0375546463012305,0.00487717705949868,"-0.02 (-0.04, 0.00)",0.131192310563354,0.140384128500914,Male,0.1,Cortical,Volume of pericalcarine (right hemisphere),Acute Viral,
R_postcentral,Acute Viral Infections,38951,24799,14152,-0.0636862137276136,-0.0842637729428089,-0.0431086545124183,"-0.06 (-0.08, -0.04)",1.32217734305419e-09,1.05774187444335e-08,Male,0.31,Cortical,Volume of postcentral (right hemisphere),Acute Viral,**
R_posteriorcingulate,Acute Viral Infections,38951,24799,14152,-0.0503344040229818,-0.0713088216692083,-0.0293599863767553,"-0.05 (-0.07, -0.03)",2.56405052797993e-06,6.52667407122164e-06,Male,0.315,Cortical,Volume of posteriorcingulate (right hemisphere),Acute Viral,**
R_precentral,Acute Viral Infections,38951,24799,14152,-0.0588976926736893,-0.0791429471367794,-0.0386524382105992,"-0.06 (-0.08, -0.04)",1.19178545126057e-08,7.24158848505503e-08,Male,0.644,Cortical,Volume of precentral (right hemisphere),Acute Viral,**
R_precuneus,Acute Viral Infections,38951,24799,14152,-0.0455100416869214,-0.0655888563415391,-0.0254312270323037,"-0.05 (-0.07, -0.03)",8.91503557824878e-06,1.89585566727316e-05,Male,0.783,Cortical,Volume of precuneus (right hemisphere),Acute Viral,**
R_rostralanteriorcingulate,Acute Viral Infections,38951,24799,14152,-0.0269570783765605,-0.047722349908899,-0.00619180684422193,"-0.03 (-0.05, -0.01)",0.0109482967063618,0.0126018369942629,Male,0.453,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute Viral,**
R_rostralmiddlefrontal,Acute Viral Infections,38951,24799,14152,-0.0515966144751723,-0.0713573222512433,-0.0318359066991013,"-0.05 (-0.07, -0.03)",3.10645425539359e-07,1.04460919232516e-06,Male,0.246,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute Viral,**
R_superiorfrontal,Acute Viral Infections,38951,24799,14152,-0.0564850114254012,-0.0764312425434266,-0.0365387803073758,"-0.06 (-0.08, -0.04)",2.86667144631137e-08,1.50500250931347e-07,Male,0.403,Cortical,Volume of superiorfrontal (right hemisphere),Acute Viral,**
R_superiorparietal,Acute Viral Infections,38951,24799,14152,-0.0391725809786794,-0.0596473831732236,-0.0186977787841351,"-0.04 (-0.06, -0.02)",0.000177134380691916,0.000283415009107066,Male,0.468,Cortical,Volume of superiorparietal (right hemisphere),Acute Viral,**
R_superiortemporal,Acute Viral Infections,38951,24799,14152,-0.0662596484321329,-0.0865093586716384,-0.0460099381926273,"-0.07 (-0.09, -0.05)",1.43888135635227e-10,1.27227404140622e-09,Male,0.207,Cortical,Volume of superiortemporal (right hemisphere),Acute Viral,**
R_supramarginal,Acute Viral Infections,38951,24799,14152,-0.049259625503125,-0.0698954646924658,-0.0286237863137842,"-0.05 (-0.07, -0.03)",2.89587301263517e-06,7.15450979592218e-06,Male,0.401,Cortical,Volume of supramarginal (right hemisphere),Acute Viral,**
R_temporalpole,Acute Viral Infections,38344,24449,13895,-0.0816857096094172,-0.101833842137908,-0.0615375770809268,"-0.08 (-0.10, -0.06)",1.97147157192714e-15,4.73153177262515e-14,Male,0.042,Cortical,Volume of grey matter in Temporal Pole (right),Acute Viral,**
R_transversetemporal,Acute Viral Infections,38951,24799,14152,-0.0321750118880812,-0.0536087888745397,-0.0107412349016227,"-0.03 (-0.05, -0.01)",0.003260143006196,0.00408734347045469,Male,0.147,Cortical,Volume of transversetemporal (right hemisphere),Acute Viral,**
Raccumb,Acute Viral Infections,38337,24444,13893,-0.0893891350758645,-0.111013520013608,-0.0677647501381208,"-0.09 (-0.11, -0.07)",5.55600773062107e-16,1.5556821645739e-14,Male,<0.001,SubCortical,Volume of accumbens (right),Acute Viral,**
Ramyg,Acute Viral Infections,38337,24444,13893,-0.0115172061563163,-0.0334367495290864,0.0104023372164537,"-0.01 (-0.03, 0.01)",0.303083057888844,0.308593658941368,Male,0.154,SubCortical,Volume of amygdala (right),Acute Viral,
Rcaud,Acute Viral Infections,38337,24444,13893,-0.0301310243169635,-0.0509574820184962,-0.00930456661543079,"-0.03 (-0.05, -0.01)",0.00457493117401229,0.00561013457835084,Male,0.987,SubCortical,Volume of caudate (right),Acute Viral,**
Rhippo,Acute Viral Infections,38337,24444,13893,-0.0523725046787683,-0.0742359737596979,-0.0305090355978386,"-0.05 (-0.07, -0.03)",2.67380332889448e-06,6.70446207842198e-06,Male,0.136,SubCortical,Volume of hippocampus (right),Acute Viral,**
RLatVent,Acute Viral Infections,38951,24799,14152,0.0552683706011564,0.0330098155025042,0.0775269256998086,"0.06 (0.03, 0.08)",1.13877220112519e-06,3.24260558964461e-06,Male,0.01,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute Viral,**
Rpal,Acute Viral Infections,38337,24444,13893,-0.0524000632295457,-0.07299377259043,-0.0318063538686614,"-0.05 (-0.07, -0.03)",6.15196957757568e-07,1.9500582811938e-06,Male,0.496,SubCortical,Volume of pallidum (right),Acute Viral,**
Rput,Acute Viral Infections,38337,24444,13893,-0.0604225319694238,-0.0806693430971655,-0.040175720841682,"-0.06 (-0.08, -0.04)",4.97639636629853e-09,3.63493299799197e-08,Male,0.106,SubCortical,Volume of putamen (right),Acute Viral,**
Rthal,Acute Viral Infections,38337,24444,13893,-0.0644839204321684,-0.084108343978074,-0.0448594968862628,"-0.06 (-0.08, -0.04)",1.20526583622778e-10,1.12491478047927e-09,Male,0.601,SubCortical,Volume of thalamus (right),Acute Viral,**
