Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_lingual,Chronic Infections,38951,23136,15815,-0.0411118001786594,-0.0618230896331528,-0.0204005107241659,"-0.04 (-0.06, -0.02)",0.000100146759331997,0.00013247760289587,Male,0.146,Cortical,Volume of lingual (left hemisphere),Chronic,**
L_medialorbitofrontal,Chronic Infections,38951,23136,15815,-0.0558983688816188,-0.0754545107414194,-0.0363422270218182,"-0.06 (-0.08, -0.04)",2.12775093065276e-08,4.65906180305438e-08,Male,0.269,Cortical,Volume of medialorbitofrontal (left hemisphere),Chronic,**
L_middletemporal,Chronic Infections,38951,23136,15815,-0.0532386625121822,-0.0726042981050864,-0.033873026919278,"-0.05 (-0.07, -0.03)",7.15137289946108e-08,1.34992207540389e-07,Male,0.293,Cortical,Volume of middletemporal (left hemisphere),Chronic,**
L_paracentral,Chronic Infections,38951,23136,15815,-0.0478040683714319,-0.0684456830214837,-0.0271624537213802,"-0.05 (-0.07, -0.03)",5.6627143986822e-06,8.34505279805798e-06,Male,0.368,Cortical,Volume of paracentral (left hemisphere),Chronic,**
L_parahippocampal,Chronic Infections,38950,23135,15815,-0.0523607199022615,-0.0733327221309019,-0.0313887176736211,"-0.05 (-0.07, -0.03)",9.94097787494035e-07,1.5755512103679e-06,Male,0.612,Cortical,Volume of parahippocampal (left hemisphere),Chronic,**
L_parsopercularis,Chronic Infections,38951,23136,15815,-0.0383802714773624,-0.0595386466403708,-0.017221896314354,"-0.04 (-0.06, -0.02)",0.000377865184285479,0.000477303390676394,Male,0.714,Cortical,Volume of parsopercularis (left hemisphere),Chronic,**
L_parsorbitalis,Chronic Infections,38951,23136,15815,-0.0588342419218045,-0.0788567979645097,-0.0388116858790994,"-0.06 (-0.08, -0.04)",8.50808156182092e-09,1.95864170096229e-08,Male,0.043,Cortical,Volume of parsorbitalis (left hemisphere),Chronic,**
L_parstriangularis,Chronic Infections,38951,23136,15815,-0.0358201664694686,-0.0564161354385963,-0.0152241975003409,"-0.04 (-0.06, -0.02)",0.000653051618743912,0.00079501936194911,Male,0.852,Cortical,Volume of parstriangularis (left hemisphere),Chronic,**
L_pericalcarine,Chronic Infections,38951,23136,15815,-0.00905888488943645,-0.0298572607320642,0.0117394909531913,"-0.01 (-0.03, 0.01)",0.39327471019284,0.398012959713236,Male,0.076,Cortical,Volume of pericalcarine (left hemisphere),Chronic,
L_postcentral,Chronic Infections,38951,23136,15815,-0.0559509529882426,-0.0760037789508366,-0.0358981270256486,"-0.06 (-0.08, -0.04)",4.55826834986926e-08,9.45418620713625e-08,Male,0.031,Cortical,Volume of postcentral (left hemisphere),Chronic,**
L_posteriorcingulate,Chronic Infections,38951,23136,15815,-0.0298726938055043,-0.0501236145636352,-0.00962177304737339,"-0.03 (-0.05, -0.01)",0.00383879736701302,0.00429945305105459,Male,0.374,Cortical,Volume of posteriorcingulate (left hemisphere),Chronic,**
L_precentral,Chronic Infections,38951,23136,15815,-0.0690211002549058,-0.0887213963111286,-0.0493208041986831,"-0.07 (-0.09, -0.05)",6.65210959648371e-12,3.0204173302953e-11,Male,0.05,Cortical,Volume of precentral (left hemisphere),Chronic,**
L_precuneus,Chronic Infections,38951,23136,15815,-0.068500511487021,-0.0883605984531719,-0.0486404245208702,"-0.07 (-0.09, -0.05)",1.39521073402186e-11,5.71696105647981e-11,Male,0.205,Cortical,Volume of precuneus (left hemisphere),Chronic,**
L_rostralanteriorcingulate,Chronic Infections,38951,23136,15815,-0.0397285517262355,-0.0595767221552546,-0.0198803812972163,"-0.04 (-0.06, -0.02)",8.75193251327666e-05,0.000116692433510355,Male,0.169,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Chronic,**
L_rostralmiddlefrontal,Chronic Infections,38951,23136,15815,-0.0594623544285115,-0.0789077552163245,-0.0400169536406985,"-0.06 (-0.08, -0.04)",2.07063884773029e-09,5.70274305604409e-09,Male,0.15,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Chronic,**
L_superiorfrontal,Chronic Infections,38951,23136,15815,-0.0661504682049553,-0.0855520071806471,-0.0467489292292635,"-0.07 (-0.09, -0.05)",2.37576736510733e-11,9.07111175768255e-11,Male,0.088,Cortical,Volume of superiorfrontal (left hemisphere),Chronic,**
L_superiorparietal,Chronic Infections,38951,23136,15815,-0.0518499439381781,-0.0720508639349778,-0.0316490239413785,"-0.05 (-0.07, -0.03)",4.90556864986823e-07,8.07976012919473e-07,Male,0.126,Cortical,Volume of superiorparietal (left hemisphere),Chronic,**
L_superiortemporal,Chronic Infections,38951,23136,15815,-0.0571805743536307,-0.0768038302214339,-0.0375573184858276,"-0.06 (-0.08, -0.04)",1.12895842016417e-08,2.52886686116774e-08,Male,0.965,Cortical,Volume of superiortemporal (left hemisphere),Chronic,**
L_supramarginal,Chronic Infections,38951,23136,15815,-0.04544589096435,-0.0653263630016657,-0.0255654189270343,"-0.05 (-0.07, -0.03)",7.46692041512974e-06,1.0721731878135e-05,Male,0.148,Cortical,Volume of supramarginal (left hemisphere),Chronic,**
L_temporalpole,Chronic Infections,38344,22853,15491,-0.0702980983416229,-0.0899101682384399,-0.0506860284448059,"-0.07 (-0.09, -0.05)",2.16734781619169e-12,1.13785760350064e-11,Male,0.155,Cortical,Volume of grey matter in Temporal Pole (left),Chronic,**
L_transversetemporal,Chronic Infections,38951,23136,15815,-0.0162631127791069,-0.037281546682433,0.00475532112421926,"-0.02 (-0.04, 0.00)",0.129381239886323,0.135006511185728,Male,0.556,Cortical,Volume of transversetemporal (left hemisphere),Chronic,
Laccumb,Chronic Infections,38337,22847,15490,-0.0924223704440144,-0.11357639335171,-0.0712683475363188,"-0.09 (-0.11, -0.07)",1.13608329111108e-17,1.46816917620509e-16,Male,0.389,SubCortical,Volume of accumbens (left),Chronic,**
Lamyg,Chronic Infections,38337,22847,15490,-0.0191530883530384,-0.0408087444972897,0.00250256779121293,"-0.02 (-0.04, 0.00)",0.0830110335871979,0.0877097713374167,Male,0.522,SubCortical,Volume of amygdala (left),Chronic,
Lcaud,Chronic Infections,38337,22847,15490,-0.036217005393863,-0.0565368277339887,-0.0158971830537372,"-0.04 (-0.06, -0.02)",0.000477361207568743,0.000589681491702564,Male,0.673,SubCortical,Volume of caudate (left),Chronic,**
Lhippo,Chronic Infections,38337,22847,15490,-0.0747335100245676,-0.0960479443052271,-0.0534190757439082,"-0.07 (-0.10, -0.05)",6.41303303127951e-12,2.99274874793044e-11,Male,<0.001,SubCortical,Volume of hippocampus (left),Chronic,**
LLatVent,Chronic Infections,38951,23136,15815,0.0623630669713626,0.0405428142853268,0.0841833196573984,"0.06 (0.04, 0.08)",2.13540332639992e-08,4.65906180305438e-08,Male,0.591,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Chronic,**
Lpal,Chronic Infections,38337,22847,15490,-0.035087358596763,-0.0551761776247309,-0.0149985395687951,"-0.04 (-0.06, -0.01)",0.000619068880152168,0.000759150159602658,Male,0.719,SubCortical,Volume of pallidum (left),Chronic,**
Lput,Chronic Infections,38337,22847,15490,-0.0823666106963461,-0.102221612944529,-0.0625116084481632,"-0.08 (-0.10, -0.06)",4.38501042973653e-16,4.91121168130491e-15,Male,0.134,SubCortical,Volume of putamen (left),Chronic,**
Lthal,Chronic Infections,38337,22847,15490,-0.0746528737324245,-0.0942450000560271,-0.055060747408822,"-0.07 (-0.09, -0.06)",8.29070973634526e-14,6.33108743502729e-13,Male,0.851,SubCortical,Volume of thalamus (left),Chronic,**
R_bankssts,Chronic Infections,38951,23136,15815,-0.0285851211463346,-0.0493268958920164,-0.00784334640065289,"-0.03 (-0.05, -0.01)",0.00691210009386694,0.00769028354814334,Male,0.853,Cortical,Volume of bankssts (right hemisphere),Chronic,**
R_caudalanteriorcingulate,Chronic Infections,38951,23136,15815,-0.0392237798394592,-0.0609020250352768,-0.0175455346436416,"-0.04 (-0.06, -0.02)",0.000391001129418266,0.000490210371210961,Male,0.221,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Chronic,**
R_caudalmiddlefrontal,Chronic Infections,38951,23136,15815,-0.0506945532149825,-0.0713897005914883,-0.0299994058384767,"-0.05 (-0.07, -0.03)",1.58262667579626e-06,2.41710255939792e-06,Male,0.004,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Chronic,**
R_cuneus,Chronic Infections,38951,23136,15815,-0.0239086030227378,-0.0444285436250595,-0.00338866242041619,"-0.02 (-0.04, -0.00)",0.0223943296649391,0.0242725637658695,Male,0.017,Cortical,Volume of cuneus (right hemisphere),Chronic,**
R_entorhinal,Chronic Infections,38951,23136,15815,-0.0420207905607353,-0.0632809554496893,-0.0207606256717814,"-0.04 (-0.06, -0.02)",0.000107240252546607,0.000140752831467422,Male,0.065,Cortical,Volume of entorhinal (right hemisphere),Chronic,**
R_frontalpole,Chronic Infections,38951,23136,15815,-0.0303163866584149,-0.0507530928277997,-0.00987968048903009,"-0.03 (-0.05, -0.01)",0.0036447039669333,0.0041372315300324,Male,0.004,Cortical,Volume of frontalpole (right hemisphere),Chronic,**
R_fusiform,Chronic Infections,38951,23136,15815,-0.0580882070953852,-0.0776633243366058,-0.0385130898541646,"-0.06 (-0.08, -0.04)",6.06417522761368e-09,1.49820799741044e-08,Male,0.482,Cortical,Volume of fusiform (right hemisphere),Chronic,**
R_inferiorparietal,Chronic Infections,38951,23136,15815,-0.0608793156169235,-0.0807288758498874,-0.0410297553839597,"-0.06 (-0.08, -0.04)",1.85484294669737e-09,5.19356025075265e-09,Male,0.26,Cortical,Volume of inferiorparietal (right hemisphere),Chronic,**
R_inferiortemporal,Chronic Infections,38951,23136,15815,-0.0538997445489038,-0.0732857206876236,-0.034513768410184,"-0.05 (-0.07, -0.03)",5.08032349525143e-08,1.01334587726162e-07,Male,0.052,Cortical,Volume of inferiortemporal (right hemisphere),Chronic,**
R_insula,Chronic Infections,38344,22853,15491,-0.0573603906678562,-0.0769400727641913,-0.0377807085715212,"-0.06 (-0.08, -0.04)",9.42328995309318e-09,2.1393415028644e-08,Male,0.652,Cortical,Volume of grey matter in Insular Cortex (right),Chronic,**
R_isthmuscingulate,Chronic Infections,38951,23136,15815,-0.0405364125499406,-0.0606931538160912,-0.02037967128379,"-0.04 (-0.06, -0.02)",8.10381895818169e-05,0.000108915326797962,Male,0.119,Cortical,Volume of isthmuscingulate (right hemisphere),Chronic,**
R_lateraloccipital,Chronic Infections,38951,23136,15815,-0.0515285759366264,-0.070843292740246,-0.0322138591330067,"-0.05 (-0.07, -0.03)",1.71277775751868e-07,3.02494355494897e-07,Male,0.127,Cortical,Volume of lateraloccipital (right hemisphere),Chronic,**
R_lateralorbitofrontal,Chronic Infections,38951,23136,15815,-0.0630141014495142,-0.0823016227598057,-0.0437265801392226,"-0.06 (-0.08, -0.04)",1.53500476447636e-10,5.05648628298094e-10,Male,0.52,Cortical,Volume of lateralorbitofrontal (right hemisphere),Chronic,**
R_lingual,Chronic Infections,38951,23136,15815,-0.0518583929856876,-0.0726958226506422,-0.031020963320733,"-0.05 (-0.07, -0.03)",1.07621872219181e-06,1.68976397503013e-06,Male,0.124,Cortical,Volume of lingual (right hemisphere),Chronic,**
R_medialorbitofrontal,Chronic Infections,38951,23136,15815,-0.0588164538984068,-0.0782297198438147,-0.039403187952999,"-0.06 (-0.08, -0.04)",2.90437489160618e-09,7.62398409046623e-09,Male,0.899,Cortical,Volume of medialorbitofrontal (right hemisphere),Chronic,**
R_middletemporal,Chronic Infections,38951,23136,15815,-0.0662305605113283,-0.0855512186954152,-0.0469099023272414,"-0.07 (-0.09, -0.05)",1.85619401203352e-11,7.42477604813408e-11,Male,0.165,Cortical,Volume of middletemporal (right hemisphere),Chronic,**
R_paracentral,Chronic Infections,38951,23136,15815,-0.0564337544986834,-0.0770627598642388,-0.0358047491331279,"-0.06 (-0.08, -0.04)",8.27992896214305e-08,1.5286022699341e-07,Male,0.334,Cortical,Volume of paracentral (right hemisphere),Chronic,**
R_parahippocampal,Chronic Infections,38951,23136,15815,-0.0612892618678151,-0.0819838597065463,-0.0405946640290838,"-0.06 (-0.08, -0.04)",6.49329459957609e-09,1.58097607641853e-08,Male,0.952,Cortical,Volume of parahippocampal (right hemisphere),Chronic,**
R_parsopercularis,Chronic Infections,38951,23136,15815,-0.0473376516263431,-0.0681287549018775,-0.0265465483508087,"-0.05 (-0.07, -0.03)",8.11869891313944e-06,1.15588255712494e-05,Male,0.747,Cortical,Volume of parsopercularis (right hemisphere),Chronic,**
R_parsorbitalis,Chronic Infections,38951,23136,15815,-0.0542342006301306,-0.0742949678454399,-0.0341734334148213,"-0.05 (-0.07, -0.03)",1.17122742109891e-07,2.11576566392061e-07,Male,0.945,Cortical,Volume of parsorbitalis (right hemisphere),Chronic,**
R_parstriangularis,Chronic Infections,38951,23136,15815,-0.0514535496640933,-0.0720268290920891,-0.0308802702360975,"-0.05 (-0.07, -0.03)",9.52464509944762e-07,1.52394321591162e-06,Male,0.42,Cortical,Volume of parstriangularis (right hemisphere),Chronic,**
R_pericalcarine,Chronic Infections,38951,23136,15815,-0.00263150984729321,-0.0234162451874839,0.0181532254928975,"-0.00 (-0.02, 0.02)",0.804016205143607,0.80883067343788,Male,0.049,Cortical,Volume of pericalcarine (right hemisphere),Chronic,
R_postcentral,Chronic Infections,38951,23136,15815,-0.07261425735071,-0.0927696612278958,-0.0524588534735243,"-0.07 (-0.09, -0.05)",1.67567136400436e-12,9.38375963842444e-12,Male,0.036,Cortical,Volume of postcentral (right hemisphere),Chronic,**
R_posteriorcingulate,Chronic Infections,38951,23136,15815,-0.0505612331712533,-0.071108497396911,-0.0300139689455955,"-0.05 (-0.07, -0.03)",1.41885621597175e-06,2.1868609567271e-06,Male,0.485,Cortical,Volume of posteriorcingulate (right hemisphere),Chronic,**
R_precentral,Chronic Infections,38951,23136,15815,-0.0713059550578344,-0.0911348283267307,-0.0514770817889381,"-0.07 (-0.09, -0.05)",1.84017133135362e-12,9.97254140862604e-12,Male,0.101,Cortical,Volume of precentral (right hemisphere),Chronic,**
R_precuneus,Chronic Infections,38951,23136,15815,-0.0662275231161239,-0.0858916943756663,-0.0465633518565815,"-0.07 (-0.09, -0.05)",4.13004896789862e-11,1.41601678899381e-10,Male,0.113,Cortical,Volume of precuneus (right hemisphere),Chronic,**
R_rostralanteriorcingulate,Chronic Infections,38951,23136,15815,-0.0386575839973565,-0.0589983254465422,-0.0183168425481709,"-0.04 (-0.06, -0.02)",0.00019556927827905,0.000250806402678476,Male,0.76,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Chronic,**
R_rostralmiddlefrontal,Chronic Infections,38951,23136,15815,-0.0579722007508437,-0.0773287017047587,-0.0386156997969286,"-0.06 (-0.08, -0.04)",4.38732891628999e-09,1.10010635512943e-08,Male,0.049,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Chronic,**
R_superiorfrontal,Chronic Infections,38951,23136,15815,-0.0752435852329265,-0.0947773229586553,-0.0557098475071977,"-0.08 (-0.09, -0.06)",4.44821754667934e-14,3.73650273921064e-13,Male,0.078,Cortical,Volume of superiorfrontal (right hemisphere),Chronic,**
R_superiorparietal,Chronic Infections,38951,23136,15815,-0.0570679129828193,-0.0771216407390237,-0.0370141852266148,"-0.06 (-0.08, -0.04)",2.45274838392796e-08,5.28284267307561e-08,Male,0.386,Cortical,Volume of superiorparietal (right hemisphere),Chronic,**
R_superiortemporal,Chronic Infections,38951,23136,15815,-0.0745466387442757,-0.0943809019904897,-0.0547123754980618,"-0.07 (-0.09, -0.05)",1.78348960335377e-13,1.19850501345373e-12,Male,0.511,Cortical,Volume of superiortemporal (right hemisphere),Chronic,**
R_supramarginal,Chronic Infections,38951,23136,15815,-0.0465801790104132,-0.06679644341249,-0.0263639146083364,"-0.05 (-0.07, -0.03)",6.31788976130099e-06,9.22961286868318e-06,Male,0.046,Cortical,Volume of supramarginal (right hemisphere),Chronic,**
R_temporalpole,Chronic Infections,38344,22853,15491,-0.0770715544124646,-0.096816166494403,-0.0573269423305263,"-0.08 (-0.10, -0.06)",2.04383989848966e-14,1.90758390525702e-13,Male,0.015,Cortical,Volume of grey matter in Temporal Pole (right),Chronic,**
R_transversetemporal,Chronic Infections,38951,23136,15815,-0.0276105517252222,-0.0486086700376423,-0.0066124334128022,"-0.03 (-0.05, -0.01)",0.0099626763124168,0.0109394092842224,Male,0.216,Cortical,Volume of transversetemporal (right hemisphere),Chronic,**
Raccumb,Chronic Infections,38337,22847,15490,-0.100403080524766,-0.121587023195796,-0.0792191378537359,"-0.10 (-0.12, -0.08)",1.62585299635408e-20,2.73143303387485e-19,Male,0.186,SubCortical,Volume of accumbens (right),Chronic,**
Ramyg,Chronic Infections,38337,22847,15490,-0.0117414275390617,-0.0332202684914786,0.00973741341335516,"-0.01 (-0.03, 0.01)",0.283973933638839,0.289137096068636,Male,0.917,SubCortical,Volume of amygdala (right),Chronic,
Rcaud,Chronic Infections,38337,22847,15490,-0.0309540027869795,-0.0513615460766727,-0.0105464594972864,"-0.03 (-0.05, -0.01)",0.0029513395890222,0.00339606199284747,Male,0.694,SubCortical,Volume of caudate (right),Chronic,**
Rhippo,Chronic Infections,38337,22847,15490,-0.0680064461347802,-0.0894257051447554,-0.046587187124805,"-0.07 (-0.09, -0.05)",4.92432057637249e-10,1.451378696194e-09,Male,0.267,SubCortical,Volume of hippocampus (right),Chronic,**
RLatVent,Chronic Infections,38951,23136,15815,0.0640650508194555,0.042262136507731,0.0858679651311799,"0.06 (0.04, 0.09)",8.51076453394327e-09,1.95864170096229e-08,Male,0.727,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Chronic,**
Rpal,Chronic Infections,38337,22847,15490,-0.0558033972799297,-0.0759818974333483,-0.035624897126511,"-0.06 (-0.08, -0.04)",5.98148162936684e-08,1.16847548108561e-07,Male,0.411,SubCortical,Volume of pallidum (right),Chronic,**
Rput,Chronic Infections,38337,22847,15490,-0.077188056810906,-0.097021621803996,-0.057354491817816,"-0.08 (-0.10, -0.06)",2.43911861331543e-14,2.15669435282627e-13,Male,0.285,SubCortical,Volume of putamen (right),Chronic,**
Rthal,Chronic Infections,38337,22847,15490,-0.0739493221354166,-0.0931753620598754,-0.0547232822109578,"-0.07 (-0.09, -0.05)",4.84509441320684e-14,3.87607553056547e-13,Male,0.849,SubCortical,Volume of thalamus (right),Chronic,**
