Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_superiorparietal,Viral Infections,38951,20685,18266,-0.0474725045755491,-0.0673510592201811,-0.0275939499309171,"-0.05 (-0.07, -0.03)",2.86736135546746e-06,4.63189142037052e-06,Male,0.522,Cortical,Volume of superiorparietal (left hemisphere),Viral,**
L_superiortemporal,Viral Infections,38951,20685,18266,-0.0468180001195069,-0.0661297547384748,-0.0275062455005391,"-0.05 (-0.07, -0.03)",2.02391820927203e-06,3.33351234468334e-06,Male,0.999,Cortical,Volume of superiortemporal (left hemisphere),Viral,**
L_supramarginal,Viral Infections,38951,20685,18266,-0.0379254307453517,-0.057489213487129,-0.0183616480035745,"-0.04 (-0.06, -0.02)",0.000145142993410896,0.000192000180260083,Male,0.475,Cortical,Volume of supramarginal (left hemisphere),Viral,**
L_temporalpole,Viral Infections,38344,20440,17904,-0.0628901078320797,-0.0821789275568282,-0.0436012881073312,"-0.06 (-0.08, -0.04)",1.67180905976655e-10,6.38327095547229e-10,Male,0.268,Cortical,Volume of grey matter in Temporal Pole (left),Viral,**
L_transversetemporal,Viral Infections,38951,20685,18266,-0.00852419440377552,-0.0292067522898855,0.0121583634823344,"-0.01 (-0.03, 0.01)",0.419203334167111,0.424253976747437,Male,0.867,Cortical,Volume of transversetemporal (left hemisphere),Viral,
Laccumb,Viral Infections,38337,20435,17902,-0.0953839248644904,-0.116185321610179,-0.0745825281188014,"-0.10 (-0.12, -0.07)",2.6389939843408e-19,3.69459157807712e-18,Male,0.012,SubCortical,Volume of accumbens (left),Viral,**
Lamyg,Viral Infections,38337,20435,17902,-0.0181501534600774,-0.0394469459255788,0.00314663900542391,"-0.02 (-0.04, 0.00)",0.094842766057578,0.0995849043604569,Male,0.2,SubCortical,Volume of amygdala (left),Viral,
Lcaud,Viral Infections,38337,20435,17902,-0.0395675609646689,-0.0595498550696434,-0.0195852668596943,"-0.04 (-0.06, -0.02)",0.000104155618858471,0.00014461276006796,Male,0.718,SubCortical,Volume of caudate (left),Viral,**
Lhippo,Viral Infections,38337,20435,17902,-0.0718005590628901,-0.0927623141507376,-0.0508388039750427,"-0.07 (-0.09, -0.05)",1.92390819352921e-11,1.01005180160283e-10,Male,<0.001,SubCortical,Volume of hippocampus (left),Viral,**
LLatVent,Viral Infections,38951,20685,18266,0.0544123662415944,0.0329394073085828,0.0758853251746059,"0.05 (0.03, 0.08)",6.83921371462805e-07,1.20946095163949e-06,Male,0.34,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Viral,**
Lpal,Viral Infections,38337,20435,17902,-0.024487903183816,-0.0442452673089053,-0.00473053905872677,"-0.02 (-0.04, -0.00)",0.015131813835657,0.0167246363446735,Male,0.282,SubCortical,Volume of pallidum (left),Viral,**
Lput,Viral Infections,38337,20435,17902,-0.06950587077515,-0.0890362351855442,-0.0499755063647558,"-0.07 (-0.09, -0.05)",3.09804487275298e-12,1.92767236526852e-11,Male,0.654,SubCortical,Volume of putamen (left),Viral,**
Lthal,Viral Infections,38337,20435,17902,-0.0689415863212295,-0.0882106474287605,-0.0496725252136985,"-0.07 (-0.09, -0.05)",2.37702728790811e-12,1.59736233747425e-11,Male,0.92,SubCortical,Volume of thalamus (left),Viral,**
R_bankssts,Viral Infections,38951,20685,18266,-0.0240843990523744,-0.0444947973204152,-0.00367400078433361,"-0.02 (-0.04, -0.00)",0.0207365250961022,0.0227695177525829,Male,0.803,Cortical,Volume of bankssts (right hemisphere),Viral,**
R_caudalanteriorcingulate,Viral Infections,38951,20685,18266,-0.0362345358245259,-0.0575663186041819,-0.01490275304487,"-0.04 (-0.06, -0.01)",0.000871352571273984,0.00106077704329007,Male,0.636,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Viral,**
R_caudalmiddlefrontal,Viral Infections,38951,20685,18266,-0.0521321489240947,-0.072495599774957,-0.0317686980732324,"-0.05 (-0.07, -0.03)",5.24884915339689e-07,9.58485497576823e-07,Male,0.021,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Viral,**
R_cuneus,Viral Infections,38951,20685,18266,-0.0182719262343513,-0.0384640661884798,0.00192021371977724,"-0.02 (-0.04, 0.00)",0.0761318138305553,0.0804411617832283,Male,0.386,Cortical,Volume of cuneus (right hemisphere),Viral,
R_entorhinal,Viral Infections,38951,20685,18266,-0.0488982143558151,-0.0698165908182624,-0.0279798378933677,"-0.05 (-0.07, -0.03)",4.62640908205472e-06,7.06578841622903e-06,Male,0.146,Cortical,Volume of entorhinal (right hemisphere),Viral,**
R_frontalpole,Viral Infections,38951,20685,18266,-0.0287846452648708,-0.0488944965242629,-0.00867479400547875,"-0.03 (-0.05, -0.01)",0.00502601289471884,0.0057052038264376,Male,0.001,Cortical,Volume of frontalpole (right hemisphere),Viral,**
R_fusiform,Viral Infections,38951,20685,18266,-0.0491795193835592,-0.0684435905962503,-0.0299154481708682,"-0.05 (-0.07, -0.03)",5.64628221603677e-07,1.01997356160664e-06,Male,0.421,Cortical,Volume of fusiform (right hemisphere),Viral,**
R_inferiorparietal,Viral Infections,38951,20685,18266,-0.0534323871626742,-0.0729661898250143,-0.0338985845003341,"-0.05 (-0.07, -0.03)",8.30421367767476e-08,1.86014386379915e-07,Male,0.6,Cortical,Volume of inferiorparietal (right hemisphere),Viral,**
R_inferiortemporal,Viral Infections,38951,20685,18266,-0.0490539558863804,-0.0681307909722994,-0.0299771208004615,"-0.05 (-0.07, -0.03)",4.67648968860242e-07,8.63351942511216e-07,Male,0.226,Cortical,Volume of inferiortemporal (right hemisphere),Viral,**
R_insula,Viral Infections,38344,20440,17904,-0.0363905147464415,-0.0556501775585346,-0.0171308519343484,"-0.04 (-0.06, -0.02)",0.00021302238310585,0.000273189010395289,Male,0.819,Cortical,Volume of grey matter in Insular Cortex (right),Viral,**
R_isthmuscingulate,Viral Infections,38951,20685,18266,-0.0380426548877829,-0.0578772280918466,-0.0182080816837193,"-0.04 (-0.06, -0.02)",0.000170623166185288,0.00022220691410177,Male,0.173,Cortical,Volume of isthmuscingulate (right hemisphere),Viral,**
R_lateraloccipital,Viral Infections,38951,20685,18266,-0.0490561295573768,-0.0680622205221302,-0.0300500385926235,"-0.05 (-0.07, -0.03)",4.23441013991652e-07,7.99304385961771e-07,Male,0.293,Cortical,Volume of lateraloccipital (right hemisphere),Viral,**
R_lateralorbitofrontal,Viral Infections,38951,20685,18266,-0.0580198118815472,-0.0769999594030809,-0.0390396643600135,"-0.06 (-0.08, -0.04)",2.0968730467987e-09,6.07370123900314e-09,Male,0.36,Cortical,Volume of lateralorbitofrontal (right hemisphere),Viral,**
R_lingual,Viral Infections,38951,20685,18266,-0.0512102564270261,-0.0717142240471459,-0.0307062888069064,"-0.05 (-0.07, -0.03)",9.8540717299799e-07,1.70668458828518e-06,Male,0.153,Cortical,Volume of lingual (right hemisphere),Viral,**
R_medialorbitofrontal,Viral Infections,38951,20685,18266,-0.046355942240316,-0.0654616795156084,-0.0272502049650236,"-0.05 (-0.07, -0.03)",1.98587983422496e-06,3.33351234468334e-06,Male,0.81,Cortical,Volume of medialorbitofrontal (right hemisphere),Viral,**
R_middletemporal,Viral Infections,38951,20685,18266,-0.0615162300514804,-0.0805289420417291,-0.0425035180612316,"-0.06 (-0.08, -0.04)",2.29698073392906e-10,8.57539474000183e-10,Male,0.189,Cortical,Volume of middletemporal (right hemisphere),Viral,**
R_paracentral,Viral Infections,38951,20685,18266,-0.0498077095292027,-0.0701080977255497,-0.0295073213328557,"-0.05 (-0.07, -0.03)",1.52261377104211e-06,2.61019503607218e-06,Male,0.528,Cortical,Volume of paracentral (right hemisphere),Viral,**
R_parahippocampal,Viral Infections,38951,20685,18266,-0.061286325574188,-0.081649503439964,-0.040923147708412,"-0.06 (-0.08, -0.04)",3.68689832939223e-09,1.04982867684389e-08,Male,0.673,Cortical,Volume of parahippocampal (right hemisphere),Viral,**
R_parsopercularis,Viral Infections,38951,20685,18266,-0.0402896816304096,-0.0607494265978431,-0.0198299366629761,"-0.04 (-0.06, -0.02)",0.000113702575533606,0.000155301078777608,Male,0.924,Cortical,Volume of parsopercularis (right hemisphere),Viral,**
R_parsorbitalis,Viral Infections,38951,20685,18266,-0.0476168425105978,-0.0673580707685262,-0.0278756142526694,"-0.05 (-0.07, -0.03)",2.27894113644551e-06,3.71710787303734e-06,Male,0.709,Cortical,Volume of parsorbitalis (right hemisphere),Viral,**
R_parstriangularis,Viral Infections,38951,20685,18266,-0.0410610900340416,-0.0613073169800256,-0.0208148630880575,"-0.04 (-0.06, -0.02)",7.0476792248428e-05,9.94966478801337e-05,Male,0.99,Cortical,Volume of parstriangularis (right hemisphere),Viral,**
R_pericalcarine,Viral Infections,38951,20685,18266,-0.00722792176421677,-0.0276799730492603,0.0132241295208267,"-0.01 (-0.03, 0.01)",0.488509003751295,0.491434207366572,Male,0.095,Cortical,Volume of pericalcarine (right hemisphere),Viral,
R_postcentral,Viral Infections,38951,20685,18266,-0.0655232139906812,-0.0853581337652766,-0.0456882942160858,"-0.07 (-0.09, -0.05)",9.60657012200288e-11,4.13821482178586e-10,Male,0.189,Cortical,Volume of postcentral (right hemisphere),Viral,**
R_posteriorcingulate,Viral Infections,38951,20685,18266,-0.0507011652927148,-0.0709194224479164,-0.0304829081375132,"-0.05 (-0.07, -0.03)",8.90795972226214e-07,1.55889295139587e-06,Male,0.863,Cortical,Volume of posteriorcingulate (right hemisphere),Viral,**
R_precentral,Viral Infections,38951,20685,18266,-0.0651712016545494,-0.0846845042286587,-0.0456578990804401,"-0.07 (-0.08, -0.05)",5.97680337757202e-11,2.71379180387054e-10,Male,0.363,Cortical,Volume of precentral (right hemisphere),Viral,**
R_precuneus,Viral Infections,38951,20685,18266,-0.0544224646599327,-0.0737752680465919,-0.0350696612732734,"-0.05 (-0.07, -0.04)",3.57366616267938e-08,8.45599880746671e-08,Male,0.145,Cortical,Volume of precuneus (right hemisphere),Viral,**
R_rostralanteriorcingulate,Viral Infections,38951,20685,18266,-0.0261040319901295,-0.0461211905041746,-0.00608687347608445,"-0.03 (-0.05, -0.01)",0.010591016205321,0.0118619381499596,Male,0.807,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Viral,**
R_rostralmiddlefrontal,Viral Infections,38951,20685,18266,-0.0522024403823677,-0.071250590358281,-0.0331542904064543,"-0.05 (-0.07, -0.03)",7.85097623489521e-08,1.7823837938681e-07,Male,0.077,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Viral,**
R_superiorfrontal,Viral Infections,38951,20685,18266,-0.0635714944984877,-0.0827963723188754,-0.0443466166781001,"-0.06 (-0.08, -0.04)",9.2035714782834e-11,4.06894739039898e-10,Male,0.227,Cortical,Volume of superiorfrontal (right hemisphere),Viral,**
R_superiorparietal,Viral Infections,38951,20685,18266,-0.0468958198014167,-0.0666310555827017,-0.0271605840201317,"-0.05 (-0.07, -0.03)",3.21119515989224e-06,5.041876512728e-06,Male,0.822,Cortical,Volume of superiorparietal (right hemisphere),Viral,**
R_superiortemporal,Viral Infections,38951,20685,18266,-0.0692650068904804,-0.0887833784170878,-0.049746635363873,"-0.07 (-0.09, -0.05)",3.5670544743448e-12,2.14023268460688e-11,Male,0.572,Cortical,Volume of superiortemporal (right hemisphere),Viral,**
R_supramarginal,Viral Infections,38951,20685,18266,-0.0466224006792943,-0.0665150063259421,-0.0267297950326465,"-0.05 (-0.07, -0.03)",4.3677548664285e-06,6.79428534777767e-06,Male,0.091,Cortical,Volume of supramarginal (right hemisphere),Viral,**
R_temporalpole,Viral Infections,38344,20440,17904,-0.0722408045486751,-0.0916591833527636,-0.0528224257445867,"-0.07 (-0.09, -0.05)",3.11871752975399e-13,2.91080302777039e-12,Male,0.058,Cortical,Volume of grey matter in Temporal Pole (right),Viral,**
R_transversetemporal,Viral Infections,38951,20685,18266,-0.0228373198033399,-0.0434999667857918,-0.002174672820888,"-0.02 (-0.04, -0.00)",0.030293490376338002,0.0328342347304825,Male,0.22,Cortical,Volume of transversetemporal (right hemisphere),Viral,**
Raccumb,Viral Infections,38337,20435,17902,-0.100175214762421,-0.121007364884676,-0.0793430646401667,"-0.10 (-0.12, -0.08)",4.52693567299584e-21,8.45027992292557e-20,Male,0.003,SubCortical,Volume of accumbens (right),Viral,**
Ramyg,Viral Infections,38337,20435,17902,-0.0125161459014741,-0.0336389387008912,0.00860664689794305,"-0.01 (-0.03, 0.01)",0.245487301690255,0.251474796853432,Male,0.268,SubCortical,Volume of amygdala (right),Viral,
Rcaud,Viral Infections,38337,20435,17902,-0.0295716376271325,-0.0496410742374524,-0.00950220101681257,"-0.03 (-0.05, -0.01)",0.00387877352125876,0.00443288402429573,Male,0.628,SubCortical,Volume of caudate (right),Viral,**
Rhippo,Viral Infections,38337,20435,17902,-0.0592938130059882,-0.0803603442437198,-0.0382272817682567,"-0.06 (-0.08, -0.04)",3.47683475964042e-08,8.34440342313701e-08,Male,0.696,SubCortical,Volume of hippocampus (right),Viral,**
RLatVent,Viral Infections,38951,20685,18266,0.0576040458717799,0.0361484894349406,0.0790596023086192,"0.06 (0.04, 0.08)",1.4302400739238e-07,2.93024795633168e-07,Male,0.223,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Viral,**
Rpal,Viral Infections,38337,20435,17902,-0.0515107387382016,-0.0713557031540703,-0.0316657743223329,"-0.05 (-0.07, -0.03)",3.64415233378509e-07,6.95701809177153e-07,Male,0.101,SubCortical,Volume of pallidum (right),Viral,**
Rput,Viral Infections,38337,20435,17902,-0.0612874768782224,-0.0807974728025308,-0.0417774809539141,"-0.06 (-0.08, -0.04)",7.48220296932002e-10,2.32779647934401e-09,Male,0.289,SubCortical,Volume of putamen (right),Viral,**
Rthal,Viral Infections,38337,20435,17902,-0.0682208333789818,-0.0871299012228411,-0.0493117655351225,"-0.07 (-0.09, -0.05)",1.55939152583566e-12,1.13903381017561e-11,Male,0.921,SubCortical,Volume of thalamus (right),Viral,**
