Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_lateralorbitofrontal,Chronic Bacterial Infections,38951,38053,898,-0.0229006159705525,-0.0857260612127712,0.0399248292716662,"-0.02 (-0.09, 0.04)",0.474951883279557,0.712427824919335,Male,0.85,Cortical,Volume of lateralorbitofrontal (left hemisphere),Chronic Bacterial,
L_lingual,Chronic Bacterial Infections,38951,38053,898,-0.048453668529143,-0.116124002391564,0.0192166653332783,"-0.05 (-0.12, 0.02)",0.160497415729326,0.518530112356284,Male,0.853,Cortical,Volume of lingual (left hemisphere),Chronic Bacterial,
L_medialorbitofrontal,Chronic Bacterial Infections,38951,38053,898,-0.00826117201111862,-0.0721721654469763,0.0556498214247391,"-0.01 (-0.07, 0.06)",0.799996042878911,0.903288051996531,Male,0.961,Cortical,Volume of medialorbitofrontal (left hemisphere),Chronic Bacterial,
L_middletemporal,Chronic Bacterial Infections,38951,38053,898,-0.0256851787479958,-0.088971209830927,0.0376008523349355,"-0.03 (-0.09, 0.04)",0.426331670864675,0.689550840225465,Male,0.664,Cortical,Volume of middletemporal (left hemisphere),Chronic Bacterial,
L_paracentral,Chronic Bacterial Infections,38951,38053,898,-0.0466852516695294,-0.114132781363274,0.0207622780242153,"-0.05 (-0.11, 0.02)",0.174892934705865,0.554377604350666,Male,0.455,Cortical,Volume of paracentral (left hemisphere),Chronic Bacterial,
L_parahippocampal,Chronic Bacterial Infections,38950,38052,898,-0.0344152113236375,-0.102945646452509,0.0341152238052343,"-0.03 (-0.10, 0.03)",0.324972966295416,0.663479085789168,Male,0.012,Cortical,Volume of parahippocampal (left hemisphere),Chronic Bacterial,
L_parsopercularis,Chronic Bacterial Infections,38951,38053,898,-0.028157559678025,-0.0972876312905509,0.0409725119345008,"-0.03 (-0.10, 0.04)",0.424676258027232,0.689550840225465,Male,0.114,Cortical,Volume of parsopercularis (left hemisphere),Chronic Bacterial,
L_parsorbitalis,Chronic Bacterial Infections,38951,38053,898,-0.0146263989324832,-0.0800630596064833,0.0508102617415168,"-0.01 (-0.08, 0.05)",0.661312842675069,0.827929700404337,Male,0.329,Cortical,Volume of parsorbitalis (left hemisphere),Chronic Bacterial,
L_parstriangularis,Chronic Bacterial Infections,38951,38053,898,0.00840921937235028,-0.0588829379815826,0.0757013767262832,"0.01 (-0.06, 0.08)",0.806507189282617,0.903288051996531,Male,0.409,Cortical,Volume of parstriangularis (left hemisphere),Chronic Bacterial,
L_pericalcarine,Chronic Bacterial Infections,38951,38053,898,-0.0405302446337849,-0.108473072397459,0.0274125831298897,"-0.04 (-0.11, 0.03)",0.242321118006722,0.624659518085391,Male,0.601,Cortical,Volume of pericalcarine (left hemisphere),Chronic Bacterial,
L_postcentral,Chronic Bacterial Infections,38951,38053,898,-0.00532014327487215,-0.070853127602432,0.0602128410526877,"-0.01 (-0.07, 0.06)",0.873575097432141,0.928864660560757,Male,0.502,Cortical,Volume of postcentral (left hemisphere),Chronic Bacterial,
L_posteriorcingulate,Chronic Bacterial Infections,38951,38053,898,-0.0117490010613387,-0.0779109781534946,0.0544129760308173,"-0.01 (-0.08, 0.05)",0.727797038367854,0.867162428693614,Male,0.681,Cortical,Volume of posteriorcingulate (left hemisphere),Chronic Bacterial,
L_precentral,Chronic Bacterial Infections,38951,38053,898,-0.013120397208342,-0.0775154455470495,0.0512746511303655,"-0.01 (-0.08, 0.05)",0.689635885634415,0.8378474903891,Male,0.899,Cortical,Volume of precentral (left hemisphere),Chronic Bacterial,
L_precuneus,Chronic Bacterial Infections,38951,38053,898,-0.0656948673694047,-0.130607872660673,-0.000781862078136991,"-0.07 (-0.13, -0.00)",0.0473037840712771,0.362428345302039,Male,0.799,Cortical,Volume of precuneus (left hemisphere),Chronic Bacterial,*
L_rostralanteriorcingulate,Chronic Bacterial Infections,38951,38053,898,-0.013183755680456,-0.0780357268186127,0.0516682154577007,"-0.01 (-0.08, 0.05)",0.690298172700894,0.8378474903891,Male,0.87,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Chronic Bacterial,
L_rostralmiddlefrontal,Chronic Bacterial Infections,38951,38053,898,-0.0154889654358226,-0.0790416132231417,0.0480636823514965,"-0.02 (-0.08, 0.05)",0.63287025270991,0.816458475938132,Male,0.201,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Chronic Bacterial,
L_superiorfrontal,Chronic Bacterial Infections,38951,38053,898,-0.0257399547629208,-0.0891560287682132,0.0376761192423716,"-0.03 (-0.09, 0.04)",0.426295783033321,0.689550840225465,Male,0.562,Cortical,Volume of superiorfrontal (left hemisphere),Chronic Bacterial,
L_superiorparietal,Chronic Bacterial Infections,38951,38053,898,-0.0514996484668188,-0.117510749745332,0.0145114528116946,"-0.05 (-0.12, 0.01)",0.126236442620785,0.475084153343654,Male,0.508,Cortical,Volume of superiorparietal (left hemisphere),Chronic Bacterial,
L_superiortemporal,Chronic Bacterial Infections,38951,38053,898,-0.0203134312480047,-0.0844445078961522,0.0438176454001428,"-0.02 (-0.08, 0.04)",0.534711678079625,0.756146317508006,Male,0.718,Cortical,Volume of superiortemporal (left hemisphere),Chronic Bacterial,
L_supramarginal,Chronic Bacterial Infections,38951,38053,898,-0.0430458226381354,-0.108005966655455,0.0219143213791845,"-0.04 (-0.11, 0.02)",0.194016832262492,0.582050496787475,Male,0.354,Cortical,Volume of supramarginal (left hemisphere),Chronic Bacterial,
L_temporalpole,Chronic Bacterial Infections,38344,37470,874,-0.0437786801823043,-0.10819799496542,0.0206406346008118,"-0.04 (-0.11, 0.02)",0.182863931435921,0.561328432638767,Male,0.559,Cortical,Volume of grey matter in Temporal Pole (left),Chronic Bacterial,
L_transversetemporal,Chronic Bacterial Infections,38951,38053,898,-0.0231963076150458,-0.0918602115407671,0.0454675963106754,"-0.02 (-0.09, 0.05)",0.507883335097282,0.737702026046471,Male,0.848,Cortical,Volume of transversetemporal (left hemisphere),Chronic Bacterial,
Laccumb,Chronic Bacterial Infections,38337,37463,874,-0.0848306023493747,-0.154328826650823,-0.0153323780479269,"-0.08 (-0.15, -0.02)",0.016741652489065,0.362428345302039,Male,0.374,SubCortical,Volume of accumbens (left),Chronic Bacterial,*
Lamyg,Chronic Bacterial Infections,38337,37463,874,-0.0789490041520122,-0.150030986581494,-0.00786702172253044,"-0.08 (-0.15, -0.01)",0.0294902013928069,0.362428345302039,Male,0.543,SubCortical,Volume of amygdala (left),Chronic Bacterial,*
Lcaud,Chronic Bacterial Infections,38337,37463,874,-0.00910747182344584,-0.0758168141031874,0.0576018704562957,"-0.01 (-0.08, 0.06)",0.78901489561275,0.903288051996531,Male,0.113,SubCortical,Volume of caudate (left),Chronic Bacterial,
Lhippo,Chronic Bacterial Infections,38337,37463,874,-0.0529842738024868,-0.122988913092866,0.0170203654878921,"-0.05 (-0.12, 0.02)",0.13795489913873,0.475084153343654,Male,0.179,SubCortical,Volume of hippocampus (left),Chronic Bacterial,
LLatVent,Chronic Bacterial Infections,38951,38053,898,0.0653093803640828,-0.00599800474985505,0.136616765478021,"0.07 (-0.01, 0.14)",0.0726363051443172,0.381340602007665,Male,0.239,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Chronic Bacterial,
Lpal,Chronic Bacterial Infections,38337,37463,874,-0.0545232733259712,-0.120471624159412,0.0114250775074702,"-0.05 (-0.12, 0.01)",0.105140546954698,0.448629782234187,Male,0.683,SubCortical,Volume of pallidum (left),Chronic Bacterial,
Lput,Chronic Bacterial Infections,38337,37463,874,-0.0619756512359198,-0.127201933366558,0.00325063089471857,"-0.06 (-0.13, 0.00)",0.0625620357961854,0.362428345302039,Male,0.042,SubCortical,Volume of putamen (left),Chronic Bacterial,
Lthal,Chronic Bacterial Infections,38337,37463,874,-0.0693015107901607,-0.133654716309222,-0.00494830527109887,"-0.07 (-0.13, -0.00)",0.0348012994000364,0.362428345302039,Male,0.928,SubCortical,Volume of thalamus (left),Chronic Bacterial,*
R_bankssts,Chronic Bacterial Infections,38951,38053,898,0.028215515180886,-0.0395487364734264,0.0959797668351984,"0.03 (-0.04, 0.10)",0.414441969720591,0.689550840225465,Male,0.99,Cortical,Volume of bankssts (right hemisphere),Chronic Bacterial,
R_caudalanteriorcingulate,Chronic Bacterial Infections,38951,38053,898,-0.0401152056971589,-0.110943232471845,0.0307128210775272,"-0.04 (-0.11, 0.03)",0.266959081122613,0.631677825754915,Male,0.866,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Chronic Bacterial,
R_caudalmiddlefrontal,Chronic Bacterial Infections,38951,38053,898,-0.00183469773217361,-0.0694608685749734,0.0657914731106262,"-0.00 (-0.07, 0.07)",0.957592374603692,0.975003145051032,Male,0.589,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Chronic Bacterial,
R_cuneus,Chronic Bacterial Infections,38951,38053,898,-0.0372773139926947,-0.104314583407001,0.029759955421612,"-0.04 (-0.10, 0.03)",0.275760364782602,0.639015373871183,Male,0.21,Cortical,Volume of cuneus (right hemisphere),Chronic Bacterial,
R_entorhinal,Chronic Bacterial Infections,38951,38053,898,-0.00341052812472976,-0.0728758451961791,0.0660547889467196,"-0.00 (-0.07, 0.07)",0.923337569530114,0.951868524890268,Male,0.575,Cortical,Volume of entorhinal (right hemisphere),Chronic Bacterial,
R_frontalpole,Chronic Bacterial Infections,38951,38053,898,-0.0318676267364813,-0.098636019470627,0.0349007659976644,"-0.03 (-0.10, 0.03)",0.349540257487251,0.663479085789168,Male,0.567,Cortical,Volume of frontalpole (right hemisphere),Chronic Bacterial,
R_fusiform,Chronic Bacterial Infections,38951,38053,898,-0.0844830228929198,-0.148452581945634,-0.0205134638402057,"-0.08 (-0.15, -0.02)",0.00964149039076071,0.32395407712956,Male,0.602,Cortical,Volume of fusiform (right hemisphere),Chronic Bacterial,*
R_inferiorparietal,Chronic Bacterial Infections,38951,38053,898,-0.0277518353608171,-0.0926251648259009,0.0371214941042668,"-0.03 (-0.09, 0.04)",0.40177238490717,0.689550840225465,Male,0.76,Cortical,Volume of inferiorparietal (right hemisphere),Chronic Bacterial,
R_inferiortemporal,Chronic Bacterial Infections,38951,38053,898,-0.0552788339711107,-0.118630011282143,0.00807234333992136,"-0.06 (-0.12, 0.01)",0.0872231243646868,0.418670996950497,Male,0.233,Cortical,Volume of inferiortemporal (right hemisphere),Chronic Bacterial,
R_insula,Chronic Bacterial Infections,38344,37470,874,-0.0328060483420741,-0.0971058958971541,0.031493799213006,"-0.03 (-0.10, 0.03)",0.31731037637982,0.663479085789168,Male,0.843,Cortical,Volume of grey matter in Insular Cortex (right),Chronic Bacterial,
R_isthmuscingulate,Chronic Bacterial Infections,38951,38053,898,-0.0351632259963006,-0.101022753432681,0.0306963014400801,"-0.04 (-0.10, 0.03)",0.295345123775147,0.663479085789168,Male,0.78,Cortical,Volume of isthmuscingulate (right hemisphere),Chronic Bacterial,
R_lateraloccipital,Chronic Bacterial Infections,38951,38053,898,-0.0852613908443444,-0.148374481726977,-0.0221482999617115,"-0.09 (-0.15, -0.02)",0.00810363784063999,0.32395407712956,Male,0.204,Cortical,Volume of lateraloccipital (right hemisphere),Chronic Bacterial,*
R_lateralorbitofrontal,Chronic Bacterial Infections,38951,38053,898,-0.0299669622856267,-0.0930072114877067,0.0330732869164533,"-0.03 (-0.09, 0.03)",0.351485944257357,0.663479085789168,Male,0.945,Cortical,Volume of lateralorbitofrontal (right hemisphere),Chronic Bacterial,
R_lingual,Chronic Bacterial Infections,38951,38053,898,-0.0306497004851402,-0.0987407820769045,0.037441381106624,"-0.03 (-0.10, 0.04)",0.377640565018957,0.689550840225465,Male,0.159,Cortical,Volume of lingual (right hemisphere),Chronic Bacterial,
R_medialorbitofrontal,Chronic Bacterial Infections,38951,38053,898,-0.0522025735633423,-0.115647726049079,0.011242578922394,"-0.05 (-0.12, 0.01)",0.106816614817664,0.448629782234187,Male,0.723,Cortical,Volume of medialorbitofrontal (right hemisphere),Chronic Bacterial,
R_middletemporal,Chronic Bacterial Infections,38951,38053,898,-0.00553752388649442,-0.0686901113757129,0.0576150636027241,"-0.01 (-0.07, 0.06)",0.863544987601341,0.928864660560757,Male,0.697,Cortical,Volume of middletemporal (right hemisphere),Chronic Bacterial,
R_paracentral,Chronic Bacterial Infections,38951,38053,898,-0.00340056061005921,-0.0708155212902228,0.0640144000701044,"-0.00 (-0.07, 0.06)",0.921243571554927,0.951868524890268,Male,0.744,Cortical,Volume of paracentral (right hemisphere),Chronic Bacterial,
R_parahippocampal,Chronic Bacterial Infections,38951,38053,898,-0.0710890363321286,-0.138718965132842,-0.0034591075314153,"-0.07 (-0.14, -0.00)",0.0393788441530812,0.362428345302039,Male,0.684,Cortical,Volume of parahippocampal (right hemisphere),Chronic Bacterial,*
R_parsopercularis,Chronic Bacterial Infections,38951,38053,898,-0.0593467189493666,-0.127281156992818,0.00858771909408448,"-0.06 (-0.13, 0.01)",0.0868577389708528,0.418670996950497,Male,0.634,Cortical,Volume of parsopercularis (right hemisphere),Chronic Bacterial,
R_parsorbitalis,Chronic Bacterial Infections,38951,38053,898,-0.0299101857271206,-0.0954669311309032,0.035646559676662,"-0.03 (-0.10, 0.04)",0.371188861254432,0.689550840225465,Male,0.852,Cortical,Volume of parsorbitalis (right hemisphere),Chronic Bacterial,
R_parstriangularis,Chronic Bacterial Infections,38951,38053,898,-0.038759947677688,-0.10598763032482,0.0284677349694437,"-0.04 (-0.11, 0.03)",0.258463243243539,0.624659518085391,Male,0.225,Cortical,Volume of parstriangularis (right hemisphere),Chronic Bacterial,
R_pericalcarine,Chronic Bacterial Infections,38951,38053,898,-0.0509445855215558,-0.118841577716918,0.0169524066738066,"-0.05 (-0.12, 0.02)",0.14139409325704,0.475084153343654,Male,0.455,Cortical,Volume of pericalcarine (right hemisphere),Chronic Bacterial,
R_postcentral,Chronic Bacterial Infections,38951,38053,898,-0.0548697342026468,-0.120752577536537,0.0110131091312438,"-0.05 (-0.12, 0.01)",0.102606874082651,0.448629782234187,Male,0.789,Cortical,Volume of postcentral (right hemisphere),Chronic Bacterial,
R_posteriorcingulate,Chronic Bacterial Infections,38951,38053,898,-0.0286601013622171,-0.0958026098649048,0.0384824071404706,"-0.03 (-0.10, 0.04)",0.402796701940282,0.689550840225465,Male,0.584,Cortical,Volume of posteriorcingulate (right hemisphere),Chronic Bacterial,
R_precentral,Chronic Bacterial Infections,38951,38053,898,-0.0104060226358303,-0.0752235038637688,0.0544114585921081,"-0.01 (-0.08, 0.05)",0.753014533354566,0.872458217955635,Male,0.557,Cortical,Volume of precentral (right hemisphere),Chronic Bacterial,
R_precuneus,Chronic Bacterial Infections,38951,38053,898,-0.0626458642236407,-0.126916997278531,0.00162526883124973,"-0.06 (-0.13, 0.00)",0.0560812978544909,0.362428345302039,Male,0.672,Cortical,Volume of precuneus (right hemisphere),Chronic Bacterial,
R_rostralanteriorcingulate,Chronic Bacterial Infections,38951,38053,898,-0.0212658904153962,-0.087725795974918,0.0451940151441256,"-0.02 (-0.09, 0.05)",0.530551324425149,0.756146317508006,Male,0.126,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Chronic Bacterial,
R_rostralmiddlefrontal,Chronic Bacterial Infections,38951,38053,898,-0.0127325051515834,-0.0759934760274886,0.0505284657243217,"-0.01 (-0.08, 0.05)",0.693219054548124,0.8378474903891,Male,0.38,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Chronic Bacterial,
R_superiorfrontal,Chronic Bacterial Infections,38951,38053,898,-0.0309142711296791,-0.0947723400884496,0.0329437978290915,"-0.03 (-0.09, 0.03)",0.342694727928556,0.663479085789168,Male,0.586,Cortical,Volume of superiorfrontal (right hemisphere),Chronic Bacterial,
R_superiorparietal,Chronic Bacterial Infections,38951,38053,898,-0.0400381356548648,-0.105573893475695,0.025497622165965,"-0.04 (-0.11, 0.03)",0.231138790437301,0.624659518085391,Male,0.79,Cortical,Volume of superiorparietal (right hemisphere),Chronic Bacterial,
R_superiortemporal,Chronic Bacterial Infections,38951,38053,898,-0.0157314133228531,-0.0805702235207796,0.0491073968750735,"-0.02 (-0.08, 0.05)",0.634399145378214,0.816458475938132,Male,0.893,Cortical,Volume of superiortemporal (right hemisphere),Chronic Bacterial,
R_supramarginal,Chronic Bacterial Infections,38951,38053,898,0.0159726494127489,-0.0500862197272301,0.0820315185527279,"0.02 (-0.05, 0.08)",0.635557761660304,0.816458475938132,Male,0.5,Cortical,Volume of supramarginal (right hemisphere),Chronic Bacterial,
R_temporalpole,Chronic Bacterial Infections,38344,37470,874,-0.0906954978188563,-0.155553069550017,-0.0258379260876956,"-0.09 (-0.16, -0.03)",0.00613069988004824,0.32395407712956,Male,0.499,Cortical,Volume of grey matter in Temporal Pole (right),Chronic Bacterial,*
R_transversetemporal,Chronic Bacterial Infections,38951,38053,898,-0.0348242321731235,-0.103425107369866,0.0337766430236193,"-0.03 (-0.10, 0.03)",0.319753139438377,0.663479085789168,Male,0.675,Cortical,Volume of transversetemporal (right hemisphere),Chronic Bacterial,
Raccumb,Chronic Bacterial Infections,38337,37463,874,-0.0930819358581269,-0.162689168150766,-0.0234747035654883,"-0.09 (-0.16, -0.02)",0.00876978231738767,0.32395407712956,Male,0.824,SubCortical,Volume of accumbens (right),Chronic Bacterial,*
Ramyg,Chronic Bacterial Infections,38337,37463,874,-0.0421968884498372,-0.112699882282295,0.0283061053826205,"-0.04 (-0.11, 0.03)",0.240763385303936,0.624659518085391,Male,0.177,SubCortical,Volume of amygdala (right),Chronic Bacterial,
Rcaud,Chronic Bacterial Infections,38337,37463,874,-0.0335646981060369,-0.100558303677347,0.033428907465273,"-0.03 (-0.10, 0.03)",0.32610636602629,0.663479085789168,Male,0.041,SubCortical,Volume of caudate (right),Chronic Bacterial,
Rhippo,Chronic Bacterial Infections,38337,37463,874,-0.0742095177769556,-0.144548741481326,-0.00387029407258542,"-0.07 (-0.14, -0.00)",0.0386586689299738,0.362428345302039,Male,0.568,SubCortical,Volume of hippocampus (right),Chronic Bacterial,*
RLatVent,Chronic Bacterial Infections,38951,38053,898,0.0942423439637388,0.0229931852138311,0.165491502713646,"0.09 (0.02, 0.17)",0.00953016296946245,0.32395407712956,Male,0.108,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Chronic Bacterial,*
Rpal,Chronic Bacterial Infections,38337,37463,874,-0.0765398352902194,-0.142795692157049,-0.0102839784233901,"-0.08 (-0.14, -0.01)",0.0235640883431349,0.362428345302039,Male,0.824,SubCortical,Volume of pallidum (right),Chronic Bacterial,*
Rput,Chronic Bacterial Infections,38337,37463,874,-0.0813074157027779,-0.146454407788401,-0.0161604236171547,"-0.08 (-0.15, -0.02)",0.0144402812287025,0.362428345302039,Male,0.749,SubCortical,Volume of putamen (right),Chronic Bacterial,*
Rthal,Chronic Bacterial Infections,38337,37463,874,-0.0723489996413827,-0.135500127452892,-0.00919787182987394,"-0.07 (-0.14, -0.01)",0.0247416725742198,0.362428345302039,Male,0.967,SubCortical,Volume of thalamus (right),Chronic Bacterial,*
